,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0,0.2,10,CS,ROPE,0.2,False,True,False,LT,-0.072,0.055,-0.048,0.198
1,0.2,10,CS,ROPE,0.2,False,True,False,ID,-1.136,0.074,-0.092,0.208
2,0.2,10,CS,ROPE,0.2,False,True,False,LS,-0.063,0.054,-0.084,0.2
0,0.2,10,CS,ROPE,0.2,False,False,True,LT,-14.278,0.198,-0.373,0.224
1,0.2,10,CS,ROPE,0.2,False,False,True,ID,-11.548,0.181,-0.244,0.219
2,0.2,10,CS,ROPE,0.2,False,False,True,LS,-13.17,0.191,-0.316,0.22
0,0.2,10,CS,ROPE,0.2,False,False,False,LT,-0.526,0.06,-0.184,0.213
1,0.2,10,CS,ROPE,0.2,False,False,False,ID,-2.1,0.087,-0.21,0.216
2,0.2,10,CS,ROPE,0.2,False,False,False,LS,-0.498,0.06,-0.21,0.214
0,0.2,10,FSlin,Gauss-Newton,0.01,True,True,True,LT,-10.294,0.168,0.762,0.094
1,0.2,10,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.452,0.16,0.794,0.088
2,0.2,10,FSlin,Gauss-Newton,0.01,True,True,True,LS,-10.05,0.165,0.756,0.095
0,0.2,10,FSlin,Gauss-Newton,0.01,True,True,False,LT,-10.294,0.168,0.762,0.094
1,0.2,10,FSlin,Gauss-Newton,0.01,True,True,False,ID,-9.452,0.16,0.794,0.088
2,0.2,10,FSlin,Gauss-Newton,0.01,True,True,False,LS,-10.05,0.165,0.756,0.095
0,0.2,10,FSlin,Gauss-Newton,0.01,True,False,True,LT,-10.294,0.168,0.762,0.094
1,0.2,10,FSlin,Gauss-Newton,0.01,True,False,True,ID,-9.452,0.16,0.794,0.088
2,0.2,10,FSlin,Gauss-Newton,0.01,True,False,True,LS,-10.05,0.165,0.756,0.095
0,0.2,10,FSlin,Gauss-Newton,0.01,True,False,False,LT,-10.294,0.168,0.762,0.094
1,0.2,10,FSlin,Gauss-Newton,0.01,True,False,False,ID,-9.452,0.16,0.794,0.088
2,0.2,10,FSlin,Gauss-Newton,0.01,True,False,False,LS,-10.05,0.165,0.756,0.095
0,0.2,10,FSlin,Gauss-Newton,0.01,False,True,True,LT,-25.388,0.254,-2.013,0.338
1,0.2,10,FSlin,Gauss-Newton,0.01,False,True,True,ID,-25.499,0.26,-2.246,0.344
2,0.2,10,FSlin,Gauss-Newton,0.01,False,True,True,LS,-26.199,0.258,-2.101,0.342
0,0.2,10,FSlin,Gauss-Newton,0.01,False,True,False,LT,-25.388,0.254,-2.013,0.338
1,0.2,10,FSlin,Gauss-Newton,0.01,False,True,False,ID,-25.499,0.26,-2.246,0.344
2,0.2,10,FSlin,Gauss-Newton,0.01,False,True,False,LS,-26.199,0.258,-2.101,0.342
0,0.2,10,FSlin,Gauss-Newton,0.01,False,False,True,LT,-25.388,0.254,-2.013,0.338
1,0.2,10,FSlin,Gauss-Newton,0.01,False,False,True,ID,-25.499,0.26,-2.246,0.344
2,0.2,10,FSlin,Gauss-Newton,0.01,False,False,True,LS,-26.199,0.258,-2.101,0.342
0,0.2,10,FSlin,Gauss-Newton,0.01,False,False,False,LT,-25.388,0.254,-2.013,0.338
1,0.2,10,FSlin,Gauss-Newton,0.01,False,False,False,ID,-25.499,0.26,-2.246,0.344
2,0.2,10,FSlin,Gauss-Newton,0.01,False,False,False,LS,-26.199,0.258,-2.101,0.342
0,0.2,10,FSlin,Gauss-Newton,0.07,True,True,True,LT,-14.866,0.2,0.728,0.096
1,0.2,10,FSlin,Gauss-Newton,0.07,True,True,True,ID,-12.496,0.184,0.852,0.075
2,0.2,10,FSlin,Gauss-Newton,0.07,True,True,True,LS,-14.382,0.196,0.751,0.091
0,0.2,10,FSlin,Gauss-Newton,0.07,True,True,False,LT,-14.866,0.2,0.728,0.096
1,0.2,10,FSlin,Gauss-Newton,0.07,True,True,False,ID,-12.496,0.184,0.852,0.075
2,0.2,10,FSlin,Gauss-Newton,0.07,True,True,False,LS,-14.382,0.196,0.751,0.091
0,0.2,10,FSlin,Gauss-Newton,0.07,True,False,True,LT,-14.866,0.2,0.728,0.096
1,0.2,10,FSlin,Gauss-Newton,0.07,True,False,True,ID,-12.496,0.184,0.852,0.075
2,0.2,10,FSlin,Gauss-Newton,0.07,True,False,True,LS,-14.382,0.196,0.751,0.091
0,0.2,10,FSlin,Gauss-Newton,0.07,True,False,False,LT,-14.866,0.2,0.728,0.096
1,0.2,10,FSlin,Gauss-Newton,0.07,True,False,False,ID,-12.496,0.184,0.852,0.075
2,0.2,10,FSlin,Gauss-Newton,0.07,True,False,False,LS,-14.382,0.196,0.751,0.091
0,0.2,10,FSlin,Gauss-Newton,0.07,False,True,True,LT,-18.482,0.224,-0.106,0.205
1,0.2,10,FSlin,Gauss-Newton,0.07,False,True,True,ID,-18.376,0.225,-0.113,0.203
2,0.2,10,FSlin,Gauss-Newton,0.07,False,True,True,LS,-18.388,0.224,-0.121,0.206
0,0.2,10,FSlin,Gauss-Newton,0.07,False,True,False,LT,-18.482,0.224,-0.106,0.205
1,0.2,10,FSlin,Gauss-Newton,0.07,False,True,False,ID,-18.376,0.225,-0.113,0.203
2,0.2,10,FSlin,Gauss-Newton,0.07,False,True,False,LS,-18.388,0.224,-0.121,0.206
0,0.2,10,FSlin,Gauss-Newton,0.07,False,False,True,LT,-18.482,0.224,-0.106,0.205
1,0.2,10,FSlin,Gauss-Newton,0.07,False,False,True,ID,-18.376,0.225,-0.113,0.203
2,0.2,10,FSlin,Gauss-Newton,0.07,False,False,True,LS,-18.388,0.224,-0.121,0.206
0,0.2,10,FSlin,Gauss-Newton,0.07,False,False,False,LT,-18.482,0.224,-0.106,0.205
1,0.2,10,FSlin,Gauss-Newton,0.07,False,False,False,ID,-18.376,0.225,-0.113,0.203
2,0.2,10,FSlin,Gauss-Newton,0.07,False,False,False,LS,-18.388,0.224,-0.121,0.206
0,0.2,10,FSlin,Gauss-Newton,0.2,True,True,True,LT,-18.198,0.218,0.411,0.146
1,0.2,10,FSlin,Gauss-Newton,0.2,True,True,True,ID,-16.834,0.213,0.481,0.144
2,0.2,10,FSlin,Gauss-Newton,0.2,True,True,True,LS,-18.156,0.217,0.416,0.145
0,0.2,10,FSlin,Gauss-Newton,0.2,True,True,False,LT,-18.198,0.218,0.411,0.146
1,0.2,10,FSlin,Gauss-Newton,0.2,True,True,False,ID,-16.834,0.213,0.481,0.144
2,0.2,10,FSlin,Gauss-Newton,0.2,True,True,False,LS,-18.156,0.217,0.416,0.145
0,0.2,10,FSlin,Gauss-Newton,0.2,True,False,True,LT,-18.198,0.218,0.411,0.146
1,0.2,10,FSlin,Gauss-Newton,0.2,True,False,True,ID,-16.834,0.213,0.481,0.144
2,0.2,10,FSlin,Gauss-Newton,0.2,True,False,True,LS,-18.156,0.217,0.416,0.145
0,0.2,10,FSlin,Gauss-Newton,0.2,True,False,False,LT,-18.198,0.218,0.411,0.146
1,0.2,10,FSlin,Gauss-Newton,0.2,True,False,False,ID,-16.834,0.213,0.481,0.144
2,0.2,10,FSlin,Gauss-Newton,0.2,True,False,False,LS,-18.156,0.217,0.416,0.145
0,0.2,10,FSlin,Gauss-Newton,0.2,False,True,True,LT,-16.075,0.21,0.512,0.132
1,0.2,10,FSlin,Gauss-Newton,0.2,False,True,True,ID,-13.567,0.194,0.631,0.114
2,0.2,10,FSlin,Gauss-Newton,0.2,False,True,True,LS,-15.94,0.208,0.528,0.128
0,0.2,10,FSlin,Gauss-Newton,0.2,False,True,False,LT,-16.075,0.21,0.512,0.132
1,0.2,10,FSlin,Gauss-Newton,0.2,False,True,False,ID,-13.567,0.194,0.631,0.114
2,0.2,10,FSlin,Gauss-Newton,0.2,False,True,False,LS,-15.94,0.208,0.528,0.128
0,0.2,10,FSlin,Gauss-Newton,0.2,False,False,True,LT,-16.075,0.21,0.512,0.132
1,0.2,10,FSlin,Gauss-Newton,0.2,False,False,True,ID,-13.567,0.194,0.631,0.114
2,0.2,10,FSlin,Gauss-Newton,0.2,False,False,True,LS,-15.94,0.208,0.528,0.128
0,0.2,10,FSlin,Gauss-Newton,0.2,False,False,False,LT,-16.075,0.21,0.512,0.132
1,0.2,10,FSlin,Gauss-Newton,0.2,False,False,False,ID,-13.567,0.194,0.631,0.114
2,0.2,10,FSlin,Gauss-Newton,0.2,False,False,False,LS,-15.94,0.208,0.528,0.128
0,0.2,10,FSlin,ROPE,0.01,True,True,True,LT,-14.32,0.198,-0.178,0.214
1,0.2,10,FSlin,ROPE,0.01,True,True,True,ID,-13.242,0.194,-0.185,0.213
2,0.2,10,FSlin,ROPE,0.01,True,True,True,LS,-13.556,0.192,-0.138,0.209
0,0.2,10,FSlin,ROPE,0.01,True,True,False,LT,-0.683,0.068,0.087,0.191
1,0.2,10,FSlin,ROPE,0.01,True,True,False,ID,-2.142,0.092,-0.042,0.198
2,0.2,10,FSlin,ROPE,0.01,True,True,False,LS,-0.572,0.065,0.038,0.193
0,0.2,10,FSlin,ROPE,0.01,True,False,True,LT,-16.14,0.212,-0.086,0.206
1,0.2,10,FSlin,ROPE,0.01,True,False,True,ID,-14.298,0.204,0.003,0.194
2,0.2,10,FSlin,ROPE,0.01,True,False,True,LS,-15.33,0.207,-0.03,0.2
0,0.2,10,FSlin,ROPE,0.01,True,False,False,LT,-1.458,0.082,-0.13,0.212
1,0.2,10,FSlin,ROPE,0.01,True,False,False,ID,-3.25,0.105,-0.252,0.216
2,0.2,10,FSlin,ROPE,0.01,True,False,False,LS,-1.346,0.082,-0.15,0.216
0,0.2,10,FSlin,ROPE,0.01,False,True,True,LT,-15.136,0.204,-0.544,0.242
1,0.2,10,FSlin,ROPE,0.01,False,True,True,ID,-12.63,0.188,-0.394,0.234
2,0.2,10,FSlin,ROPE,0.01,False,True,True,LS,-13.956,0.198,-0.504,0.236
0,0.2,10,FSlin,ROPE,0.01,False,True,False,LT,-1.485,0.08,-0.222,0.214
1,0.2,10,FSlin,ROPE,0.01,False,True,False,ID,-1.906,0.09,-0.263,0.214
2,0.2,10,FSlin,ROPE,0.01,False,True,False,LS,-1.514,0.081,-0.274,0.218
0,0.2,10,FSlin,ROPE,0.01,False,False,True,LT,-11.33,0.18,-0.4,0.22
1,0.2,10,FSlin,ROPE,0.01,False,False,True,ID,-11.788,0.181,-0.358,0.226
2,0.2,10,FSlin,ROPE,0.01,False,False,True,LS,-10.514,0.174,-0.362,0.216
0,0.2,10,FSlin,ROPE,0.01,False,False,False,LT,-1.584,0.082,-0.251,0.223
1,0.2,10,FSlin,ROPE,0.01,False,False,False,ID,-2.056,0.088,-0.308,0.226
2,0.2,10,FSlin,ROPE,0.01,False,False,False,LS,-1.664,0.083,-0.284,0.225
0,0.2,10,FSlin,ROPE,0.07,True,True,True,LT,-15.769,0.211,-0.122,0.212
1,0.2,10,FSlin,ROPE,0.07,True,True,True,ID,-13.75,0.198,-0.095,0.207
2,0.2,10,FSlin,ROPE,0.07,True,True,True,LS,-14.772,0.206,-0.055,0.205
0,0.2,10,FSlin,ROPE,0.07,True,True,False,LT,-0.476,0.064,-0.048,0.198
1,0.2,10,FSlin,ROPE,0.07,True,True,False,ID,-1.55,0.085,-0.143,0.205
2,0.2,10,FSlin,ROPE,0.07,True,True,False,LS,-0.444,0.062,-0.072,0.2
0,0.2,10,FSlin,ROPE,0.07,True,False,True,LT,-19.576,0.23,-0.453,0.238
1,0.2,10,FSlin,ROPE,0.07,True,False,True,ID,-17.02,0.216,-0.369,0.235
2,0.2,10,FSlin,ROPE,0.07,True,False,True,LS,-18.612,0.226,-0.39,0.233
0,0.2,10,FSlin,ROPE,0.07,True,False,False,LT,-0.355,0.06,-0.018,0.197
1,0.2,10,FSlin,ROPE,0.07,True,False,False,ID,-2.164,0.093,-0.11,0.203
2,0.2,10,FSlin,ROPE,0.07,True,False,False,LS,-0.446,0.062,-0.064,0.198
0,0.2,10,FSlin,ROPE,0.07,False,True,True,LT,-16.976,0.216,-0.574,0.244
1,0.2,10,FSlin,ROPE,0.07,False,True,True,ID,-15.266,0.204,-0.516,0.242
2,0.2,10,FSlin,ROPE,0.07,False,True,True,LS,-15.998,0.208,-0.524,0.24
0,0.2,10,FSlin,ROPE,0.07,False,True,False,LT,-0.589,0.066,0.033,0.188
1,0.2,10,FSlin,ROPE,0.07,False,True,False,ID,-1.851,0.086,0.008,0.194
2,0.2,10,FSlin,ROPE,0.07,False,True,False,LS,-0.492,0.063,0.02,0.188
0,0.2,10,FSlin,ROPE,0.07,False,False,True,LT,-13.522,0.196,-0.541,0.239
1,0.2,10,FSlin,ROPE,0.07,False,False,True,ID,-12.232,0.194,-0.561,0.236
2,0.2,10,FSlin,ROPE,0.07,False,False,True,LS,-12.502,0.191,-0.488,0.234
0,0.2,10,FSlin,ROPE,0.07,False,False,False,LT,-1.201,0.076,-0.108,0.207
1,0.2,10,FSlin,ROPE,0.07,False,False,False,ID,-3.066,0.101,-0.174,0.212
2,0.2,10,FSlin,ROPE,0.07,False,False,False,LS,-1.182,0.075,-0.145,0.207
0,0.2,10,FSlin,ROPE,0.2,True,True,True,LT,-17.655,0.221,-0.019,0.2
1,0.2,10,FSlin,ROPE,0.2,True,True,True,ID,-15.503,0.208,0.046,0.192
2,0.2,10,FSlin,ROPE,0.2,True,True,True,LS,-17.113,0.216,0.038,0.194
0,0.2,10,FSlin,ROPE,0.2,True,True,False,LT,-0.663,0.068,-0.188,0.214
1,0.2,10,FSlin,ROPE,0.2,True,True,False,ID,-2.421,0.097,-0.257,0.22
2,0.2,10,FSlin,ROPE,0.2,True,True,False,LS,-0.748,0.069,-0.212,0.216
0,0.2,10,FSlin,ROPE,0.2,True,False,True,LT,-16.356,0.214,-0.194,0.211
1,0.2,10,FSlin,ROPE,0.2,True,False,True,ID,-15.346,0.206,-0.194,0.205
2,0.2,10,FSlin,ROPE,0.2,True,False,True,LS,-15.457,0.21,-0.154,0.208
0,0.2,10,FSlin,ROPE,0.2,True,False,False,LT,-0.792,0.07,-0.102,0.206
1,0.2,10,FSlin,ROPE,0.2,True,False,False,ID,-1.72,0.084,-0.201,0.211
2,0.2,10,FSlin,ROPE,0.2,True,False,False,LS,-0.821,0.07,-0.145,0.208
0,0.2,10,FSlin,ROPE,0.2,False,True,True,LT,-17.645,0.22,-0.453,0.238
1,0.2,10,FSlin,ROPE,0.2,False,True,True,ID,-16.254,0.216,-0.518,0.238
2,0.2,10,FSlin,ROPE,0.2,False,True,True,LS,-16.826,0.216,-0.405,0.233
0,0.2,10,FSlin,ROPE,0.2,False,True,False,LT,-0.203,0.055,-0.004,0.198
1,0.2,10,FSlin,ROPE,0.2,False,True,False,ID,-1.737,0.084,-0.148,0.208
2,0.2,10,FSlin,ROPE,0.2,False,True,False,LS,-0.139,0.054,-0.033,0.199
0,0.2,10,FSlin,ROPE,0.2,False,False,True,LT,-15.984,0.21,-0.31,0.222
1,0.2,10,FSlin,ROPE,0.2,False,False,True,ID,-15.155,0.199,-0.35,0.222
2,0.2,10,FSlin,ROPE,0.2,False,False,True,LS,-15.309,0.205,-0.27,0.219
0,0.2,10,FSlin,ROPE,0.2,False,False,False,LT,-0.882,0.069,-0.034,0.204
1,0.2,10,FSlin,ROPE,0.2,False,False,False,ID,-2.35,0.09,-0.179,0.212
2,0.2,10,FSlin,ROPE,0.2,False,False,False,LS,-0.86,0.07,-0.069,0.207
0,0.2,20,FSeq,Gauss-Newton,0.01,True,True,True,LT,-12.488,0.186,0.765,0.091
1,0.2,20,FSeq,Gauss-Newton,0.01,True,True,True,ID,-10.118,0.172,0.867,0.07
2,0.2,20,FSeq,Gauss-Newton,0.01,True,True,True,LS,-12.36,0.184,0.76,0.093
0,0.2,20,FSeq,Gauss-Newton,0.01,True,True,False,LT,-12.488,0.186,0.765,0.091
1,0.2,20,FSeq,Gauss-Newton,0.01,True,True,False,ID,-10.118,0.172,0.867,0.07
2,0.2,20,FSeq,Gauss-Newton,0.01,True,True,False,LS,-12.36,0.184,0.76,0.093
0,0.2,20,FSeq,Gauss-Newton,0.01,True,False,True,LT,-12.488,0.186,0.765,0.091
1,0.2,20,FSeq,Gauss-Newton,0.01,True,False,True,ID,-10.118,0.172,0.867,0.07
2,0.2,20,FSeq,Gauss-Newton,0.01,True,False,True,LS,-12.36,0.184,0.76,0.093
0,0.2,20,FSeq,Gauss-Newton,0.01,True,False,False,LT,-12.488,0.186,0.765,0.091
1,0.2,20,FSeq,Gauss-Newton,0.01,True,False,False,ID,-10.118,0.172,0.867,0.07
2,0.2,20,FSeq,Gauss-Newton,0.01,True,False,False,LS,-12.36,0.184,0.76,0.093
0,0.2,20,FSeq,Gauss-Newton,0.01,False,True,True,LT,-11.668,0.182,0.487,0.135
1,0.2,20,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.692,0.174,0.517,0.135
2,0.2,20,FSeq,Gauss-Newton,0.01,False,True,True,LS,-11.366,0.18,0.448,0.14
0,0.2,20,FSeq,Gauss-Newton,0.01,False,True,False,LT,-11.668,0.182,0.487,0.135
1,0.2,20,FSeq,Gauss-Newton,0.01,False,True,False,ID,-11.692,0.174,0.517,0.135
2,0.2,20,FSeq,Gauss-Newton,0.01,False,True,False,LS,-11.366,0.18,0.448,0.14
0,0.2,20,FSeq,Gauss-Newton,0.01,False,False,True,LT,-11.668,0.182,0.487,0.135
1,0.2,20,FSeq,Gauss-Newton,0.01,False,False,True,ID,-11.692,0.174,0.517,0.135
2,0.2,20,FSeq,Gauss-Newton,0.01,False,False,True,LS,-11.366,0.18,0.448,0.14
0,0.2,20,FSeq,Gauss-Newton,0.01,False,False,False,LT,-11.668,0.182,0.487,0.135
1,0.2,20,FSeq,Gauss-Newton,0.01,False,False,False,ID,-11.692,0.174,0.517,0.135
2,0.2,20,FSeq,Gauss-Newton,0.01,False,False,False,LS,-11.366,0.18,0.448,0.14
0,0.2,20,FSeq,Gauss-Newton,0.07,True,True,True,LT,-16.145,0.207,0.593,0.118
1,0.2,20,FSeq,Gauss-Newton,0.07,True,True,True,ID,-14.361,0.198,0.696,0.11
2,0.2,20,FSeq,Gauss-Newton,0.07,True,True,True,LS,-15.939,0.205,0.592,0.119
0,0.2,20,FSeq,Gauss-Newton,0.07,True,True,False,LT,-16.145,0.207,0.593,0.118
1,0.2,20,FSeq,Gauss-Newton,0.07,True,True,False,ID,-14.361,0.198,0.696,0.11
2,0.2,20,FSeq,Gauss-Newton,0.07,True,True,False,LS,-15.939,0.205,0.592,0.119
0,0.2,20,FSeq,Gauss-Newton,0.07,True,False,True,LT,-16.145,0.207,0.593,0.118
1,0.2,20,FSeq,Gauss-Newton,0.07,True,False,True,ID,-14.361,0.198,0.696,0.11
2,0.2,20,FSeq,Gauss-Newton,0.07,True,False,True,LS,-15.939,0.205,0.592,0.119
0,0.2,20,FSeq,Gauss-Newton,0.07,True,False,False,LT,-16.145,0.207,0.593,0.118
1,0.2,20,FSeq,Gauss-Newton,0.07,True,False,False,ID,-14.361,0.198,0.696,0.11
2,0.2,20,FSeq,Gauss-Newton,0.07,True,False,False,LS,-15.939,0.205,0.592,0.119
0,0.2,20,FSeq,Gauss-Newton,0.07,False,True,True,LT,-14.82,0.198,0.861,0.068
1,0.2,20,FSeq,Gauss-Newton,0.07,False,True,True,ID,-12.581,0.184,0.987,0.022
2,0.2,20,FSeq,Gauss-Newton,0.07,False,True,True,LS,-14.607,0.198,0.868,0.068
0,0.2,20,FSeq,Gauss-Newton,0.07,False,True,False,LT,-14.82,0.198,0.861,0.068
1,0.2,20,FSeq,Gauss-Newton,0.07,False,True,False,ID,-12.581,0.184,0.987,0.022
2,0.2,20,FSeq,Gauss-Newton,0.07,False,True,False,LS,-14.607,0.198,0.868,0.068
0,0.2,20,FSeq,Gauss-Newton,0.07,False,False,True,LT,-14.82,0.198,0.861,0.068
1,0.2,20,FSeq,Gauss-Newton,0.07,False,False,True,ID,-12.581,0.184,0.987,0.022
2,0.2,20,FSeq,Gauss-Newton,0.07,False,False,True,LS,-14.607,0.198,0.868,0.068
0,0.2,20,FSeq,Gauss-Newton,0.07,False,False,False,LT,-14.82,0.198,0.861,0.068
1,0.2,20,FSeq,Gauss-Newton,0.07,False,False,False,ID,-12.581,0.184,0.987,0.022
2,0.2,20,FSeq,Gauss-Newton,0.07,False,False,False,LS,-14.607,0.198,0.868,0.068
0,0.2,20,FSeq,Gauss-Newton,0.2,True,True,True,LT,-20.248,0.23,0.225,0.166
1,0.2,20,FSeq,Gauss-Newton,0.2,True,True,True,ID,-18.575,0.224,0.275,0.166
2,0.2,20,FSeq,Gauss-Newton,0.2,True,True,True,LS,-20.347,0.23,0.209,0.168
0,0.2,20,FSeq,Gauss-Newton,0.2,True,True,False,LT,-20.248,0.23,0.225,0.166
1,0.2,20,FSeq,Gauss-Newton,0.2,True,True,False,ID,-18.575,0.224,0.275,0.166
2,0.2,20,FSeq,Gauss-Newton,0.2,True,True,False,LS,-20.347,0.23,0.209,0.168
0,0.2,20,FSeq,Gauss-Newton,0.2,True,False,True,LT,-20.248,0.23,0.225,0.166
1,0.2,20,FSeq,Gauss-Newton,0.2,True,False,True,ID,-18.575,0.224,0.275,0.166
2,0.2,20,FSeq,Gauss-Newton,0.2,True,False,True,LS,-20.347,0.23,0.209,0.168
0,0.2,20,FSeq,Gauss-Newton,0.2,True,False,False,LT,-20.248,0.23,0.225,0.166
1,0.2,20,FSeq,Gauss-Newton,0.2,True,False,False,ID,-18.575,0.224,0.275,0.166
2,0.2,20,FSeq,Gauss-Newton,0.2,True,False,False,LS,-20.347,0.23,0.209,0.168
0,0.2,20,FSeq,Gauss-Newton,0.2,False,True,True,LT,-15.954,0.205,0.699,0.1
1,0.2,20,FSeq,Gauss-Newton,0.2,False,True,True,ID,-14.442,0.198,0.831,0.081
2,0.2,20,FSeq,Gauss-Newton,0.2,False,True,True,LS,-15.826,0.204,0.702,0.099
0,0.2,20,FSeq,Gauss-Newton,0.2,False,True,False,LT,-15.954,0.205,0.699,0.1
1,0.2,20,FSeq,Gauss-Newton,0.2,False,True,False,ID,-14.442,0.198,0.831,0.081
2,0.2,20,FSeq,Gauss-Newton,0.2,False,True,False,LS,-15.826,0.204,0.702,0.099
0,0.2,20,FSeq,Gauss-Newton,0.2,False,False,True,LT,-15.954,0.205,0.699,0.1
1,0.2,20,FSeq,Gauss-Newton,0.2,False,False,True,ID,-14.442,0.198,0.831,0.081
2,0.2,20,FSeq,Gauss-Newton,0.2,False,False,True,LS,-15.826,0.204,0.702,0.099
0,0.2,20,FSeq,Gauss-Newton,0.2,False,False,False,LT,-15.954,0.205,0.699,0.1
1,0.2,20,FSeq,Gauss-Newton,0.2,False,False,False,ID,-14.442,0.198,0.831,0.081
2,0.2,20,FSeq,Gauss-Newton,0.2,False,False,False,LS,-15.826,0.204,0.702,0.099
0,0.2,20,FSeq,ROPE,0.01,True,True,True,LT,-19.928,0.228,-0.477,0.236
1,0.2,20,FSeq,ROPE,0.01,True,True,True,ID,-18.434,0.22,-0.463,0.238
2,0.2,20,FSeq,ROPE,0.01,True,True,True,LS,-19.178,0.223,-0.398,0.23
0,0.2,20,FSeq,ROPE,0.01,True,True,False,LT,-1.035,0.068,-0.136,0.207
1,0.2,20,FSeq,ROPE,0.01,True,True,False,ID,-2.224,0.091,-0.285,0.215
2,0.2,20,FSeq,ROPE,0.01,True,True,False,LS,-1.162,0.07,-0.182,0.208
0,0.2,20,FSeq,ROPE,0.01,True,False,True,LT,-18.544,0.228,-0.326,0.224
1,0.2,20,FSeq,ROPE,0.01,True,False,True,ID,-16.382,0.208,-0.25,0.215
2,0.2,20,FSeq,ROPE,0.01,True,False,True,LS,-17.728,0.223,-0.269,0.218
0,0.2,20,FSeq,ROPE,0.01,True,False,False,LT,-0.81,0.07,-0.057,0.198
1,0.2,20,FSeq,ROPE,0.01,True,False,False,ID,-2.091,0.092,-0.144,0.204
2,0.2,20,FSeq,ROPE,0.01,True,False,False,LS,-0.871,0.07,-0.084,0.202
0,0.2,20,FSeq,ROPE,0.01,True,False,False,LT,-0.81,0.07,-0.057,0.198
1,0.2,20,FSeq,ROPE,0.01,True,False,False,ID,-2.091,0.092,-0.144,0.204
2,0.2,20,FSeq,ROPE,0.01,True,False,False,LS,-0.871,0.07,-0.084,0.202
0,0.2,20,FSeq,ROPE,0.01,False,True,False,LT,-0.603,0.065,-0.233,0.215
1,0.2,20,FSeq,ROPE,0.01,False,True,False,ID,-1.56,0.08,-0.262,0.221
2,0.2,20,FSeq,ROPE,0.01,False,True,False,LS,-0.624,0.066,-0.257,0.216
0,0.2,20,FSeq,ROPE,0.01,False,True,False,LT,-0.603,0.065,-0.233,0.215
1,0.2,20,FSeq,ROPE,0.01,False,True,False,ID,-1.56,0.08,-0.262,0.221
2,0.2,20,FSeq,ROPE,0.01,False,True,False,LS,-0.624,0.066,-0.257,0.216
0,0.2,20,FSeq,ROPE,0.01,False,False,False,LT,-0.831,0.072,-0.38,0.224
1,0.2,20,FSeq,ROPE,0.01,False,False,False,ID,-1.688,0.084,-0.415,0.23
2,0.2,20,FSeq,ROPE,0.01,False,False,False,LS,-1.003,0.075,-0.408,0.228
0,0.2,20,FSeq,ROPE,0.07,True,True,True,LT,-19.664,0.234,-0.452,0.234
1,0.2,20,FSeq,ROPE,0.07,True,True,True,ID,-17.834,0.222,-0.413,0.227
2,0.2,20,FSeq,ROPE,0.07,True,True,True,LS,-18.998,0.23,-0.39,0.228
0,0.2,20,FSeq,ROPE,0.07,True,True,False,LT,-0.982,0.074,-0.143,0.207
1,0.2,20,FSeq,ROPE,0.07,True,True,False,ID,-2.104,0.091,-0.196,0.212
2,0.2,20,FSeq,ROPE,0.07,True,True,False,LS,-0.93,0.073,-0.17,0.21
0,0.2,20,FSeq,ROPE,0.07,True,False,True,LT,-17.036,0.221,-0.26,0.216
1,0.2,20,FSeq,ROPE,0.07,True,False,True,ID,-16.524,0.217,-0.266,0.216
2,0.2,20,FSeq,ROPE,0.07,True,False,True,LS,-16.359,0.216,-0.197,0.21
0,0.2,20,FSeq,ROPE,0.07,True,False,False,LT,-1.342,0.079,-0.128,0.202
1,0.2,20,FSeq,ROPE,0.07,True,False,False,ID,-2.306,0.093,-0.172,0.208
2,0.2,20,FSeq,ROPE,0.07,True,False,False,LS,-1.358,0.079,-0.154,0.204
0,0.2,20,FSeq,ROPE,0.07,True,False,False,LT,-1.342,0.079,-0.128,0.202
1,0.2,20,FSeq,ROPE,0.07,True,False,False,ID,-2.306,0.093,-0.172,0.208
2,0.2,20,FSeq,ROPE,0.07,True,False,False,LS,-1.358,0.079,-0.154,0.204
0,0.2,20,FSeq,ROPE,0.07,False,True,False,LT,-0.661,0.065,-0.157,0.208
1,0.2,20,FSeq,ROPE,0.07,False,True,False,ID,-2.101,0.089,-0.208,0.215
2,0.2,20,FSeq,ROPE,0.07,False,True,False,LS,-0.861,0.069,-0.195,0.212
0,0.2,20,FSeq,ROPE,0.07,False,True,False,LT,-0.661,0.065,-0.157,0.208
1,0.2,20,FSeq,ROPE,0.07,False,True,False,ID,-2.101,0.089,-0.208,0.215
2,0.2,20,FSeq,ROPE,0.07,False,True,False,LS,-0.861,0.069,-0.195,0.212
0,0.2,20,FSeq,ROPE,0.07,False,False,False,LT,-0.708,0.066,-0.118,0.207
1,0.2,20,FSeq,ROPE,0.07,False,False,False,ID,-1.864,0.085,-0.224,0.213
2,0.2,20,FSeq,ROPE,0.07,False,False,False,LS,-0.796,0.07,-0.159,0.21
0,0.2,20,FSeq,ROPE,0.2,True,True,True,LT,-12.184,0.187,-0.226,0.216
1,0.2,20,FSeq,ROPE,0.2,True,True,True,ID,-12.438,0.189,-0.215,0.213
