,Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2,0.5,mean,observed,CS,Gauss-Newton,0.2,False,True,False,LS,-6.146,0.233,0.183,0.168,0.352,0.14,0.8718271633569191
0,0.5,mean,observed,CS,Gauss-Newton,0.2,False,False,True,LT,-5.736,0.224,0.186,0.166,0.048,0.17,0.8718271633569191
1,0.5,mean,observed,CS,Gauss-Newton,0.2,False,False,True,ID,-8.315,0.257,0.217,0.16,0.918,0.047,0.8718271633569191
2,0.5,mean,observed,CS,Gauss-Newton,0.2,False,False,True,LS,-6.146,0.233,0.183,0.168,0.352,0.14,0.8718271633569191
0,0.5,mean,observed,CS,Gauss-Newton,0.2,False,False,False,LT,-5.736,0.224,0.186,0.166,0.048,0.17,0.8718271633569191
1,0.5,mean,observed,CS,Gauss-Newton,0.2,False,False,False,ID,-8.315,0.257,0.217,0.16,0.918,0.047,0.8718271633569191
2,0.5,mean,observed,CS,Gauss-Newton,0.2,False,False,False,LS,-6.146,0.233,0.183,0.168,0.352,0.14,0.8718271633569191
0,0.5,mean,observed,CS,ROPE,0.01,True,True,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,True,True,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,True,True,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.01,True,True,False,LT,-4.426,0.202,0.174,0.142,-0.073,0.176,0.1053724845993683
1,0.5,mean,observed,CS,ROPE,0.01,True,True,False,ID,-7.406,0.257,0.23,0.156,0.616,0.104,0.1053724845993683
2,0.5,mean,observed,CS,ROPE,0.01,True,True,False,LS,-5.714,0.223,0.181,0.154,0.273,0.148,0.1053724845993683
0,0.5,mean,observed,CS,ROPE,0.01,True,False,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,True,False,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,True,False,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.01,True,False,False,LT,-5.066,0.217,0.173,0.146,0.072,0.165,0.2360551000109932
1,0.5,mean,observed,CS,ROPE,0.01,True,False,False,ID,-8.052,0.264,0.224,0.154,0.764,0.085,0.2360551000109932
2,0.5,mean,observed,CS,ROPE,0.01,True,False,False,LS,-6.486,0.236,0.183,0.164,0.402,0.134,0.2360551000109932
0,0.5,mean,observed,CS,ROPE,0.01,False,True,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,False,True,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,False,True,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.01,False,True,False,LT,-5.242,0.216,0.186,0.166,-0.13,0.179,0.4429516430986987
1,0.5,mean,observed,CS,ROPE,0.01,False,True,False,ID,-8.029,0.26,0.224,0.168,0.629,0.103,0.4429516430986987
2,0.5,mean,observed,CS,ROPE,0.01,False,True,False,LS,-6.208,0.232,0.189,0.176,0.22,0.151,0.4429516430986987
0,0.5,mean,observed,CS,ROPE,0.01,False,False,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.01,False,False,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.01,False,False,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.01,False,False,False,LT,-4.947,0.212,0.18,0.162,0.02,0.166,0.3879082156296032
1,0.5,mean,observed,CS,ROPE,0.01,False,False,False,ID,-7.795,0.257,0.22,0.171,0.756,0.085,0.3879082156296032
2,0.5,mean,observed,CS,ROPE,0.01,False,False,False,LS,-6.392,0.234,0.191,0.182,0.308,0.144,0.3879082156296032
0,0.5,mean,observed,CS,ROPE,0.07,True,True,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,True,True,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,True,True,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,True,True,False,LT,-4.462,0.209,0.176,0.136,0.192,0.153,0.1597157243894973
1,0.5,mean,observed,CS,ROPE,0.07,True,True,False,ID,-7.97,0.264,0.23,0.155,0.803,0.076,0.1597157243894973
2,0.5,mean,observed,CS,ROPE,0.07,True,True,False,LS,-6.082,0.232,0.187,0.158,0.52,0.12,0.1597157243894973
0,0.5,mean,observed,CS,ROPE,0.07,True,False,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,True,False,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,True,False,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,True,False,False,LT,-4.736,0.211,0.178,0.134,0.148,0.158,0.2765159461263865
1,0.5,mean,observed,CS,ROPE,0.07,True,False,False,ID,-8.24,0.266,0.237,0.151,0.744,0.085,0.2765159461263865
2,0.5,mean,observed,CS,ROPE,0.07,True,False,False,LS,-6.298,0.231,0.179,0.152,0.476,0.123,0.2765159461263865
0,0.5,mean,observed,CS,ROPE,0.07,False,True,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,False,True,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,False,True,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,False,True,False,LT,-3.826,0.194,0.171,0.146,0.0,0.166,0.2070429842541579
1,0.5,mean,observed,CS,ROPE,0.07,False,True,False,ID,-6.986,0.244,0.212,0.154,0.825,0.072,0.2070429842541579
2,0.5,mean,observed,CS,ROPE,0.07,False,True,False,LS,-5.411,0.218,0.176,0.164,0.306,0.144,0.2070429842541579
0,0.5,mean,observed,CS,ROPE,0.07,False,False,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.07,False,False,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.07,False,False,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.07,False,False,False,LT,-4.171,0.196,0.162,0.144,0.076,0.162,0.2362765096936036
1,0.5,mean,observed,CS,ROPE,0.07,False,False,False,ID,-7.146,0.244,0.218,0.15,0.78,0.081,0.2362765096936036
2,0.5,mean,observed,CS,ROPE,0.07,False,False,False,LS,-5.355,0.216,0.171,0.156,0.403,0.132,0.2362765096936036
0,0.5,mean,observed,CS,ROPE,0.2,True,True,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,True,True,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,True,True,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,True,True,False,LT,-4.108,0.201,0.168,0.128,0.15,0.152,0.2196102652102385
1,0.5,mean,observed,CS,ROPE,0.2,True,True,False,ID,-8.028,0.261,0.234,0.149,0.696,0.096,0.2196102652102385
2,0.5,mean,observed,CS,ROPE,0.2,True,True,False,LS,-5.593,0.226,0.18,0.146,0.481,0.123,0.2196102652102385
0,0.5,mean,observed,CS,ROPE,0.2,True,False,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,True,False,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,True,False,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,True,False,False,LT,-4.428,0.206,0.174,0.148,0.196,0.149,0.1631321318743841
1,0.5,mean,observed,CS,ROPE,0.2,True,False,False,ID,-8.253,0.264,0.234,0.166,0.732,0.09,0.1631321318743841
2,0.5,mean,observed,CS,ROPE,0.2,True,False,False,LS,-6.022,0.23,0.184,0.167,0.454,0.126,0.1631321318743841
0,0.5,mean,observed,CS,ROPE,0.2,False,True,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,False,True,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,False,True,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,False,True,False,LT,-3.98,0.198,0.17,0.137,0.098,0.163,0.2475194623264602
1,0.5,mean,observed,CS,ROPE,0.2,False,True,False,ID,-7.517,0.254,0.22,0.154,0.724,0.091,0.2475194623264602
2,0.5,mean,observed,CS,ROPE,0.2,False,True,False,LS,-5.566,0.224,0.176,0.161,0.38,0.137,0.2475194623264602
0,0.5,mean,observed,CS,ROPE,0.2,False,False,True,LT,,,,,,,
1,0.5,mean,observed,CS,ROPE,0.2,False,False,True,ID,,,,,,,
2,0.5,mean,observed,CS,ROPE,0.2,False,False,True,LS,,,,,,,
0,0.5,mean,observed,CS,ROPE,0.2,False,False,False,LT,-4.676,0.205,0.168,0.142,0.177,0.153,0.3632504977768613
1,0.5,mean,observed,CS,ROPE,0.2,False,False,False,ID,-8.156,0.264,0.228,0.164,0.772,0.085,0.3632504977768613
2,0.5,mean,observed,CS,ROPE,0.2,False,False,False,LS,-6.268,0.231,0.18,0.164,0.444,0.127,0.3632504977768613
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,True,LT,-6.844,0.244,0.21,0.178,-0.061,0.178,0.9842016199942782
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,True,ID,-8.916,0.278,0.241,0.176,0.931,0.044,0.9842016199942782
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,True,LS,-7.098,0.246,0.21,0.178,0.256,0.155,0.9842016199942782
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,False,LT,-6.844,0.244,0.21,0.178,-0.061,0.178,0.9842016199942782
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,False,ID,-8.916,0.278,0.241,0.176,0.931,0.044,0.9842016199942782
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,False,LS,-7.098,0.246,0.21,0.178,0.256,0.155,0.9842016199942782
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,False,True,LT,-6.934,0.246,0.21,0.178,-0.062,0.179,0.9839001128489528
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,False,True,ID,-8.956,0.278,0.242,0.176,0.93,0.044,0.9839001128489528
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,False,True,LS,-7.15,0.246,0.21,0.178,0.264,0.154,0.9839001128489528
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,False,False,LT,-6.934,0.246,0.21,0.178,-0.062,0.179,0.9839001128489528
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,False,False,ID,-8.956,0.278,0.242,0.176,0.93,0.044,0.9839001128489528
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,True,False,False,LS,-7.15,0.246,0.21,0.178,0.264,0.154,0.9839001128489528
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,True,True,LT,-7.05,0.241,0.205,0.203,0.262,0.146,0.9543805955433904
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.233,0.296,0.276,0.24,0.455,0.122,0.9543805955433904
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.097,0.259,0.224,0.221,0.165,0.156,0.9543805955433904
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,True,False,LT,-7.05,0.241,0.205,0.203,0.262,0.146,0.9543805955433904
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.233,0.296,0.276,0.24,0.455,0.122,0.9543805955433904
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,True,False,LS,-8.097,0.259,0.224,0.221,0.165,0.156,0.9543805955433904
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,False,True,LT,-7.23,0.243,0.206,0.203,0.273,0.147,0.9524347463316756
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.43,0.298,0.278,0.24,0.462,0.122,0.9524347463316756
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,False,True,LS,-8.257,0.26,0.226,0.222,0.165,0.154,0.9524347463316756
0,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,False,False,LT,-7.23,0.243,0.206,0.203,0.273,0.147,0.9524347463316756
1,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.43,0.298,0.278,0.24,0.462,0.122,0.9524347463316756
2,0.5,mean,observed,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.257,0.26,0.226,0.222,0.165,0.154,0.9524347463316756
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,True,True,LT,-7.21,0.25,0.211,0.172,-0.072,0.181,0.978500189206779
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,True,True,ID,-9.2,0.277,0.243,0.164,0.879,0.057,0.978500189206779
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,True,True,LS,-7.246,0.248,0.206,0.171,0.253,0.155,0.978500189206779
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,True,False,LT,-7.21,0.25,0.211,0.172,-0.072,0.181,0.978500189206779
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,True,False,ID,-9.2,0.277,0.243,0.164,0.879,0.057,0.978500189206779
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,True,False,LS,-7.246,0.248,0.206,0.171,0.253,0.155,0.978500189206779
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,True,LT,-7.244,0.25,0.212,0.172,-0.073,0.18,0.9784271777333036
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.208,0.278,0.243,0.164,0.877,0.057,0.9784271777333036
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,True,LS,-7.266,0.248,0.206,0.171,0.253,0.155,0.9784271777333036
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,False,LT,-7.244,0.25,0.212,0.172,-0.073,0.18,0.9784271777333036
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,False,ID,-9.208,0.278,0.243,0.164,0.877,0.057,0.9784271777333036
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,False,LS,-7.266,0.248,0.206,0.171,0.253,0.155,0.9784271777333036
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,True,LT,-6.208,0.234,0.196,0.174,0.138,0.162,0.9348136861837992
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,True,ID,-8.865,0.274,0.235,0.178,0.976,0.025,0.9348136861837992
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,True,LS,-6.466,0.236,0.19,0.175,0.392,0.138,0.9348136861837992
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,False,LT,-6.208,0.234,0.196,0.174,0.138,0.162,0.9348136861837992
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,False,ID,-8.865,0.274,0.235,0.178,0.976,0.025,0.9348136861837992
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,False,LS,-6.466,0.236,0.19,0.175,0.392,0.138,0.9348136861837992
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,False,True,LT,-6.406,0.236,0.2,0.173,0.138,0.16,0.9328085134434624
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,False,True,ID,-8.971,0.278,0.238,0.178,0.982,0.022,0.9328085134434624
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,False,True,LS,-6.591,0.238,0.194,0.174,0.402,0.138,0.9328085134434624
0,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,False,False,LT,-6.406,0.236,0.2,0.173,0.138,0.16,0.9328085134434624
1,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,False,False,ID,-8.971,0.278,0.238,0.178,0.982,0.022,0.9328085134434624
2,0.5,mean,observed,FSlin,Gauss-Newton,0.07,False,False,False,LS,-6.591,0.238,0.194,0.174,0.402,0.138,0.9328085134434624
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,True,True,LT,-7.575,0.254,0.21,0.168,-0.016,0.176,0.9633295440960088
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,True,True,ID,-9.458,0.28,0.242,0.162,0.867,0.062,0.9633295440960088
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,True,True,LS,-7.36,0.25,0.202,0.169,0.294,0.146,0.9633295440960088
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,True,False,LT,-7.575,0.254,0.21,0.168,-0.016,0.176,0.9633295440960088
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,True,False,ID,-9.458,0.28,0.242,0.162,0.867,0.062,0.9633295440960088
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,True,False,LS,-7.36,0.25,0.202,0.169,0.294,0.146,0.9633295440960088
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.579,0.254,0.21,0.168,-0.023,0.176,0.964007903984572
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.445,0.28,0.243,0.162,0.869,0.061,0.964007903984572
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.358,0.25,0.203,0.168,0.294,0.146,0.964007903984572
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,False,False,LT,-7.579,0.254,0.21,0.168,-0.023,0.176,0.964007903984572
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,False,False,ID,-9.445,0.28,0.243,0.162,0.869,0.061,0.964007903984572
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,True,False,False,LS,-7.358,0.25,0.203,0.168,0.294,0.146,0.964007903984572
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,True,True,LT,-6.409,0.236,0.192,0.168,0.073,0.168,0.9207295198504716
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,True,True,ID,-8.75,0.272,0.228,0.164,0.95,0.038,0.9207295198504716
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,True,True,LS,-6.54,0.237,0.19,0.169,0.377,0.139,0.9207295198504716
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,True,False,LT,-6.409,0.236,0.192,0.168,0.073,0.168,0.9207295198504716
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,True,False,ID,-8.75,0.272,0.228,0.164,0.95,0.038,0.9207295198504716
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,True,False,LS,-6.54,0.237,0.19,0.169,0.377,0.139,0.9207295198504716
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,True,LT,-6.54,0.238,0.194,0.166,0.076,0.168,0.919627569827572
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,True,ID,-8.886,0.274,0.232,0.163,0.953,0.036,0.919627569827572
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,True,LS,-6.609,0.238,0.191,0.167,0.374,0.139,0.919627569827572
0,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,False,LT,-6.54,0.238,0.194,0.166,0.076,0.168,0.919627569827572
1,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,False,ID,-8.886,0.274,0.232,0.163,0.953,0.036,0.919627569827572
2,0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.609,0.238,0.191,0.167,0.374,0.139,0.919627569827572
0,0.5,mean,observed,FSlin,ROPE,0.01,True,True,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,True,True,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,True,True,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,True,True,False,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,True,True,False,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,True,True,False,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,True,False,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,True,False,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,True,False,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,True,False,False,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,True,False,False,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,True,False,False,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,False,True,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,False,True,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,False,True,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,False,True,False,LT,-4.524,0.198,0.17,0.162,-0.14,0.182,0.2793282167647991
1,0.5,mean,observed,FSlin,ROPE,0.01,False,True,False,ID,-6.861,0.24,0.204,0.162,0.73,0.087,0.2793282167647991
2,0.5,mean,observed,FSlin,ROPE,0.01,False,True,False,LS,-6.088,0.23,0.18,0.183,0.132,0.159,0.2793282167647991
0,0.5,mean,observed,FSlin,ROPE,0.01,False,False,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.01,False,False,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.01,False,False,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.01,False,False,False,LT,-4.512,0.204,0.174,0.156,0.134,0.154,0.1454360767708413
1,0.5,mean,observed,FSlin,ROPE,0.01,False,False,False,ID,-7.9,0.26,0.228,0.17,0.724,0.089,0.1454360767708413
2,0.5,mean,observed,FSlin,ROPE,0.01,False,False,False,LS,-6.308,0.23,0.185,0.176,0.386,0.134,0.1454360767708413
0,0.5,mean,observed,FSlin,ROPE,0.07,True,True,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,True,True,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,True,True,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,True,True,False,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,True,True,False,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,True,True,False,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,True,False,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,True,False,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,True,False,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,True,False,False,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,True,False,False,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,True,False,False,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,False,True,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,False,True,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,False,True,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,False,True,False,LT,-4.592,0.206,0.172,0.154,0.092,0.156,0.2855776049421377
1,0.5,mean,observed,FSlin,ROPE,0.07,False,True,False,ID,-7.754,0.256,0.222,0.164,0.766,0.081,0.2855776049421377
2,0.5,mean,observed,FSlin,ROPE,0.07,False,True,False,LS,-5.818,0.226,0.185,0.168,0.417,0.132,0.2855776049421377
0,0.5,mean,observed,FSlin,ROPE,0.07,False,False,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.07,False,False,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.07,False,False,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.07,False,False,False,LT,-4.443,0.204,0.174,0.147,0.2,0.153,0.0518923724664429
1,0.5,mean,observed,FSlin,ROPE,0.07,False,False,False,ID,-7.994,0.26,0.222,0.164,0.795,0.079,0.0518923724664429
2,0.5,mean,observed,FSlin,ROPE,0.07,False,False,False,LS,-6.203,0.234,0.19,0.17,0.42,0.129,0.0518923724664429
0,0.5,mean,observed,FSlin,ROPE,0.2,True,True,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.2,True,True,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.2,True,True,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.2,True,True,False,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.2,True,True,False,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.2,True,True,False,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.2,True,False,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.2,True,False,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.2,True,False,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.2,True,False,False,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.2,True,False,False,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.2,True,False,False,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.2,False,True,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.2,False,True,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.2,False,True,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.2,False,True,False,LT,-4.409,0.206,0.177,0.145,0.156,0.158,0.054714202860488
1,0.5,mean,observed,FSlin,ROPE,0.2,False,True,False,ID,-7.949,0.26,0.224,0.166,0.758,0.085,0.054714202860488
2,0.5,mean,observed,FSlin,ROPE,0.2,False,True,False,LS,-6.036,0.229,0.183,0.167,0.439,0.126,0.054714202860488
0,0.5,mean,observed,FSlin,ROPE,0.2,False,False,True,LT,,,,,,,
1,0.5,mean,observed,FSlin,ROPE,0.2,False,False,True,ID,,,,,,,
2,0.5,mean,observed,FSlin,ROPE,0.2,False,False,True,LS,,,,,,,
0,0.5,mean,observed,FSlin,ROPE,0.2,False,False,False,LT,-3.901,0.198,0.16,0.128,0.098,0.164,0.0130438160074756
1,0.5,mean,observed,FSlin,ROPE,0.2,False,False,False,ID,-7.291,0.254,0.221,0.144,0.719,0.089,0.0130438160074756
2,0.5,mean,observed,FSlin,ROPE,0.2,False,False,False,LS,-5.426,0.219,0.174,0.147,0.421,0.126,0.0130438160074756
0,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,True,True,LT,-8.111,0.256,0.226,0.18,0.028,0.172,0.9801886889172722
1,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,True,True,ID,-10.034,0.294,0.262,0.183,0.889,0.055,0.9801886889172722
2,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,True,True,LS,-8.216,0.259,0.232,0.183,0.264,0.148,0.9801886889172722
0,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,True,False,LT,-8.111,0.256,0.226,0.18,0.028,0.172,0.9801886889172722
1,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,True,False,ID,-10.034,0.294,0.262,0.183,0.889,0.055,0.9801886889172722
2,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,True,False,LS,-8.216,0.259,0.232,0.183,0.264,0.148,0.9801886889172722
0,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,False,True,LT,-7.982,0.256,0.224,0.178,0.006,0.172,0.98040624390791
1,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,False,True,ID,-9.935,0.292,0.26,0.182,0.892,0.056,0.98040624390791
2,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,False,True,LS,-8.176,0.26,0.232,0.182,0.254,0.148,0.98040624390791
0,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,False,False,LT,-7.982,0.256,0.224,0.178,0.006,0.172,0.98040624390791
1,0.5,mean,log,FSeq,Gauss-Newton,0.01,True,False,False,ID,-9.935,0.292,0.26,0.182,0.892,0.056,0.98040624390791
