,Extract,Samples loc.,Interface,Forward model,Min. method,Alpha,Remove coil,Start avg.,Constrain,Det. approach,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
1,2.5,mean,observed,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,ID,,,,,,,
2,2.5,mean,observed,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,LS,,,,,,,
0,2.5,mean,observed,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,LT,,,,,,,
1,2.5,mean,observed,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,ID,,,,,,,
2,2.5,mean,observed,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-10.315,0.172,0.149,0.172,0.398,0.139,0.990664915
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-10.914,0.168,0.147,0.173,0.462,0.143,0.990664915
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-10.164,0.172,0.148,0.171,0.357,0.146,0.990664915
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-10.315,0.172,0.149,0.172,0.398,0.139,0.990664915
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-10.914,0.168,0.147,0.173,0.462,0.143,0.990664915
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-10.164,0.172,0.148,0.171,0.357,0.146,0.990664915
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-11.407,0.178,0.157,0.162,0.278,0.16,0.990277075
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-11.42,0.177,0.159,0.166,0.299,0.162,0.990277075
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-11.449,0.18,0.158,0.164,0.228,0.167,0.990277075
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-11.407,0.178,0.157,0.162,0.278,0.16,0.990277075
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-11.42,0.177,0.159,0.166,0.299,0.162,0.990277075
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-11.449,0.18,0.158,0.164,0.228,0.167,0.990277075
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-11.362,0.18,0.158,0.174,0.228,0.168,0.99160526
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-12.038,0.181,0.162,0.18,0.235,0.172,0.99160526
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-11.432,0.181,0.161,0.176,0.169,0.175,0.99160526
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-11.362,0.18,0.158,0.174,0.228,0.168,0.99160526
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-12.038,0.181,0.162,0.18,0.235,0.172,0.99160526
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-11.432,0.181,0.161,0.176,0.169,0.175,0.99160526
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-12.384,0.188,0.166,0.174,0.136,0.181,0.99115959
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-12.851,0.186,0.17,0.171,0.158,0.186,0.99115959
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-12.419,0.188,0.168,0.174,0.077,0.187,0.99115959
0,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-12.384,0.188,0.166,0.174,0.136,0.181,0.99115959
1,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-12.851,0.186,0.17,0.171,0.158,0.186,0.99115959
2,2.5,mean,log,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-12.419,0.188,0.168,0.174,0.077,0.187,0.99115959
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-15.167,0.2,0.177,0.204,0.832,0.078,0.974675246
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-12.413,0.182,0.158,0.185,0.968,0.033,0.974675246
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-14.608,0.198,0.174,0.202,0.842,0.076,0.974675246
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-15.167,0.2,0.177,0.204,0.832,0.078,0.974675246
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-12.413,0.182,0.158,0.185,0.968,0.033,0.974675246
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-14.608,0.198,0.174,0.202,0.842,0.076,0.974675246
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-14.503,0.198,0.171,0.192,0.826,0.079,0.97603018
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-11.944,0.18,0.15,0.176,0.948,0.042,0.97603018
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-14.489,0.196,0.168,0.19,0.826,0.08,0.97603018
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-14.503,0.198,0.171,0.192,0.826,0.079,0.97603018
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-11.944,0.18,0.15,0.176,0.948,0.042,0.97603018
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-14.489,0.196,0.168,0.19,0.826,0.08,0.97603018
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,-14.588,0.195,0.17,0.2,0.846,0.074,0.974967666
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-11.843,0.175,0.154,0.18,0.967,0.033,0.974967666
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-13.988,0.194,0.168,0.198,0.851,0.073,0.974967666
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-14.588,0.195,0.17,0.2,0.846,0.074,0.974967666
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-11.843,0.175,0.154,0.18,0.967,0.033,0.974967666
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-13.988,0.194,0.168,0.198,0.851,0.073,0.974967666
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-13.592,0.192,0.164,0.186,0.821,0.079,0.977162723
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-10.554,0.17,0.146,0.162,0.935,0.048,0.977162723
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-13.156,0.188,0.159,0.184,0.814,0.08,0.977162723
0,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-13.592,0.192,0.164,0.186,0.821,0.079,0.977162723
1,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-10.554,0.17,0.146,0.162,0.935,0.048,0.977162723
2,2.5,mean,log,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-13.156,0.188,0.159,0.184,0.814,0.08,0.977162723
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-16.019,0.204,0.179,0.197,0.77,0.087,0.953120344
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-13.272,0.186,0.156,0.183,0.927,0.054,0.953120344
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-15.87,0.202,0.176,0.196,0.783,0.084,0.953120344
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-16.019,0.204,0.179,0.197,0.77,0.087,0.953120344
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-13.272,0.186,0.156,0.183,0.927,0.054,0.953120344
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-15.87,0.202,0.176,0.196,0.783,0.084,0.953120344
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,-15.522,0.205,0.172,0.183,0.738,0.092,0.951723211
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,-13.625,0.19,0.159,0.171,0.878,0.066,0.951723211
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,-15.428,0.204,0.17,0.182,0.746,0.092,0.951723211
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,-15.522,0.205,0.172,0.183,0.738,0.092,0.951723211
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,-13.625,0.19,0.159,0.171,0.878,0.066,0.951723211
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,-15.428,0.204,0.17,0.182,0.746,0.092,0.951723211
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-15.526,0.201,0.175,0.196,0.812,0.08,0.955042779
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-12.613,0.181,0.151,0.182,0.96,0.038,0.955042779
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-14.764,0.2,0.173,0.196,0.822,0.078,0.955042779
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-15.526,0.201,0.175,0.196,0.812,0.08,0.955042779
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-12.613,0.181,0.151,0.182,0.96,0.038,0.955042779
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-14.764,0.2,0.173,0.196,0.822,0.078,0.955042779
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-14.88,0.198,0.171,0.186,0.788,0.084,0.955197868
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-12.66,0.182,0.15,0.17,0.929,0.052,0.955197868
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-14.81,0.196,0.17,0.185,0.788,0.084,0.955197868
0,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-14.88,0.198,0.171,0.186,0.788,0.084,0.955197868
1,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-12.66,0.182,0.15,0.17,0.929,0.052,0.955197868
2,2.5,mean,log,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-14.81,0.196,0.17,0.185,0.788,0.084,0.955197868
0,2.5,mean,log,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.01,FALSE,TRUE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,FALSE,TRUE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,FALSE,TRUE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.01,FALSE,FALSE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,FALSE,FALSE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,FALSE,FALSE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,FALSE,TRUE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,FALSE,TRUE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,FALSE,TRUE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,FALSE,FALSE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,FALSE,FALSE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,FALSE,FALSE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,FALSE,TRUE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,FALSE,TRUE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,FALSE,TRUE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,FALSE,FALSE,TRUE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,FALSE,FALSE,TRUE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,FALSE,FALSE,TRUE,LS,,,,,,,
0,2.5,mean,log,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,LT,,,,,,,
1,2.5,mean,log,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,ID,,,,,,,
2,2.5,mean,log,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,LS,,,,,,,
0,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-22.864,0.252,0.228,0.219,-1.226,0.296,0.956338772
1,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-22.876,0.254,0.223,0.226,-1.203,0.294,0.956338772
2,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-22.702,0.253,0.227,0.221,-1.243,0.298,0.956338772
0,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-22.864,0.252,0.228,0.219,-1.226,0.296,0.956338772
1,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-22.876,0.254,0.223,0.226,-1.203,0.294,0.956338772
2,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-22.702,0.253,0.227,0.221,-1.243,0.298,0.956338772
0,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-22.864,0.252,0.228,0.219,-1.226,0.296,0.956338772
1,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-22.876,0.254,0.223,0.226,-1.203,0.294,0.956338772
2,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-22.702,0.253,0.227,0.221,-1.243,0.298,0.956338772
0,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-22.864,0.252,0.228,0.219,-1.226,0.296,0.956338772
1,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-22.876,0.254,0.223,0.226,-1.203,0.294,0.956338772
2,2.5,mean,log,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-22.702,0.253,0.227,0.221,-1.243,0.298,0.956338772
0,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-22.312,0.248,0.22,0.2,-1.114,0.289,0.95100632
1,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-22.37,0.247,0.214,0.205,-1.083,0.285,0.95100632
2,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-22.096,0.248,0.22,0.202,-1.128,0.29,0.95100632
0,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-22.312,0.248,0.22,0.2,-1.114,0.289,0.95100632
1,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-22.37,0.247,0.214,0.205,-1.083,0.285,0.95100632
2,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-22.096,0.248,0.22,0.202,-1.128,0.29,0.95100632
0,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-22.312,0.248,0.22,0.2,-1.114,0.289,0.95100632
1,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-22.37,0.247,0.214,0.205,-1.083,0.285,0.95100632
2,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-22.096,0.248,0.22,0.202,-1.128,0.29,0.95100632
0,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-22.312,0.248,0.22,0.2,-1.114,0.289,0.95100632
1,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-22.37,0.247,0.214,0.205,-1.083,0.285,0.95100632
2,2.5,mean,log,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-22.096,0.248,0.22,0.202,-1.128,0.29,0.95100632
0,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-18.078,0.219,0.198,0.135,0.04,0.191,0.933306695
1,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-16.448,0.212,0.19,0.132,0.045,0.189,0.933306695
2,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-18.303,0.22,0.198,0.136,-0.016,0.198,0.933306695
0,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-18.078,0.219,0.198,0.135,0.04,0.191,0.933306695
1,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-16.448,0.212,0.19,0.132,0.045,0.189,0.933306695
2,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-18.303,0.22,0.198,0.136,-0.016,0.198,0.933306695
0,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-18.078,0.219,0.198,0.135,0.04,0.191,0.933306695
1,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-16.448,0.212,0.19,0.132,0.045,0.189,0.933306695
2,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-18.303,0.22,0.198,0.136,-0.016,0.198,0.933306695
0,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-18.078,0.219,0.198,0.135,0.04,0.191,0.933306695
1,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-16.448,0.212,0.19,0.132,0.045,0.189,0.933306695
2,2.5,mean,log,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-18.303,0.22,0.198,0.136,-0.016,0.198,0.933306695
0,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,-19.199,0.226,0.205,0.136,-0.122,0.207,0.92954928
1,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-17.708,0.222,0.2,0.136,-0.104,0.208,0.92954928
2,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-19.639,0.226,0.204,0.139,-0.167,0.213,0.92954928
0,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-19.199,0.226,0.205,0.136,-0.122,0.207,0.92954928
1,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-17.708,0.222,0.2,0.136,-0.104,0.208,0.92954928
2,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-19.639,0.226,0.204,0.139,-0.167,0.213,0.92954928
0,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-19.199,0.226,0.205,0.136,-0.122,0.207,0.92954928
1,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-17.708,0.222,0.2,0.136,-0.104,0.208,0.92954928
2,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-19.639,0.226,0.204,0.139,-0.167,0.213,0.92954928
0,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-19.199,0.226,0.205,0.136,-0.122,0.207,0.92954928
1,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-17.708,0.222,0.2,0.136,-0.104,0.208,0.92954928
2,2.5,mean,log,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-19.639,0.226,0.204,0.139,-0.167,0.213,0.92954928
0,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-16.726,0.21,0.184,0.131,0.363,0.152,0.891908517
1,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-14.937,0.199,0.179,0.12,0.456,0.145,0.891908517
2,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-16.938,0.211,0.184,0.132,0.339,0.156,0.891908517
0,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-16.726,0.21,0.184,0.131,0.363,0.152,0.891908517
1,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-14.937,0.199,0.179,0.12,0.456,0.145,0.891908517
2,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-16.938,0.211,0.184,0.132,0.339,0.156,0.891908517
0,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,-16.726,0.21,0.184,0.131,0.363,0.152,0.891908517
1,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,-14.937,0.199,0.179,0.12,0.456,0.145,0.891908517
2,2.5,mean,log,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,-16.938,0.211,0.184,0.132,0.339,0.156,0.891908517
