,cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
1,0.2,10,mean,CS,ROPE,0.07,True,False,True,ID,-5.603,0.224,-1.276,0.286
2,0.2,10,mean,CS,ROPE,0.07,True,False,True,LS,-2.389,0.163,-0.822,0.258
0,0.2,10,mean,CS,ROPE,0.07,True,False,False,LT,-4.633,0.208,-1.469,0.292
1,0.2,10,mean,CS,ROPE,0.07,True,False,False,ID,-8.044,0.261,-1.86,0.33
2,0.2,10,mean,CS,ROPE,0.07,True,False,False,LS,-6.0,0.229,-1.786,0.306
0,0.2,10,mean,CS,ROPE,0.07,False,True,True,LT,-2.96,0.173,-0.801,0.268
1,0.2,10,mean,CS,ROPE,0.07,False,True,True,ID,-4.973,0.217,-1.192,0.289
2,0.2,10,mean,CS,ROPE,0.07,False,True,True,LS,-2.226,0.158,-0.795,0.258
0,0.2,10,mean,CS,ROPE,0.07,False,True,False,LT,-4.094,0.194,-1.41,0.285
1,0.2,10,mean,CS,ROPE,0.07,False,True,False,ID,-7.28,0.244,-1.842,0.322
2,0.2,10,mean,CS,ROPE,0.07,False,True,False,LS,-5.524,0.226,-1.798,0.308
0,0.2,10,mean,CS,ROPE,0.07,False,False,True,LT,-3.196,0.181,-0.605,0.246
1,0.2,10,mean,CS,ROPE,0.07,False,False,True,ID,-6.03,0.238,-0.954,0.276
2,0.2,10,mean,CS,ROPE,0.07,False,False,True,LS,-2.464,0.162,-0.5,0.236
0,0.2,10,mean,CS,ROPE,0.07,False,False,False,LT,-4.301,0.203,-1.207,0.27
1,0.2,10,mean,CS,ROPE,0.07,False,False,False,ID,-7.598,0.256,-1.711,0.312
2,0.2,10,mean,CS,ROPE,0.07,False,False,False,LS,-5.676,0.226,-1.596,0.296
0,0.2,10,mean,CS,ROPE,0.2,True,True,True,LT,-2.968,0.174,-0.708,0.255
1,0.2,10,mean,CS,ROPE,0.2,True,True,True,ID,-5.188,0.224,-1.066,0.278
2,0.2,10,mean,CS,ROPE,0.2,True,True,True,LS,-2.031,0.15,-0.636,0.241
0,0.2,10,mean,CS,ROPE,0.2,True,True,False,LT,-3.989,0.198,-1.1,0.271
1,0.2,10,mean,CS,ROPE,0.2,True,True,False,ID,-7.124,0.252,-1.498,0.3
2,0.2,10,mean,CS,ROPE,0.2,True,True,False,LS,-5.339,0.221,-1.384,0.288
0,0.2,10,mean,CS,ROPE,0.2,True,False,True,LT,-3.327,0.18,-0.697,0.248
1,0.2,10,mean,CS,ROPE,0.2,True,False,True,ID,-4.952,0.22,-0.924,0.266
2,0.2,10,mean,CS,ROPE,0.2,True,False,True,LS,-2.347,0.159,-0.606,0.237
0,0.2,10,mean,CS,ROPE,0.2,True,False,False,LT,-4.771,0.21,-1.315,0.275
1,0.2,10,mean,CS,ROPE,0.2,True,False,False,ID,-8.041,0.26,-1.732,0.318
2,0.2,10,mean,CS,ROPE,0.2,True,False,False,LS,-6.102,0.23,-1.592,0.296
0,0.2,10,mean,CS,ROPE,0.2,False,True,True,LT,-2.702,0.169,-0.516,0.239
1,0.2,10,mean,CS,ROPE,0.2,False,True,True,ID,-5.04,0.213,-0.832,0.265
2,0.2,10,mean,CS,ROPE,0.2,False,True,True,LS,-1.942,0.145,-0.45,0.228
0,0.2,10,mean,CS,ROPE,0.2,False,True,False,LT,-3.94,0.198,-1.438,0.28
1,0.2,10,mean,CS,ROPE,0.2,False,True,False,ID,-7.0,0.244,-1.863,0.32
2,0.2,10,mean,CS,ROPE,0.2,False,True,False,LS,-5.345,0.218,-1.712,0.306
0,0.2,10,mean,CS,ROPE,0.2,False,False,True,LT,-2.37,0.162,-0.458,0.233
1,0.2,10,mean,CS,ROPE,0.2,False,False,True,ID,-4.969,0.214,-0.804,0.26
2,0.2,10,mean,CS,ROPE,0.2,False,False,True,LS,-1.632,0.141,-0.378,0.227
0,0.2,10,mean,CS,ROPE,0.2,False,False,False,LT,-3.796,0.191,-1.196,0.272
1,0.2,10,mean,CS,ROPE,0.2,False,False,False,ID,-6.77,0.247,-1.642,0.305
2,0.2,10,mean,CS,ROPE,0.2,False,False,False,LS,-5.214,0.215,-1.552,0.297
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,True,True,LT,-7.46,0.25,-1.721,0.307
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.146,0.282,-2.124,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,True,True,LS,-7.463,0.25,-1.78,0.31
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,True,False,LT,-7.46,0.25,-1.721,0.307
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,True,False,ID,-9.146,0.282,-2.124,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,True,False,LS,-7.463,0.25,-1.78,0.31
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,False,True,LT,-7.46,0.25,-1.721,0.307
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,False,True,ID,-9.146,0.282,-2.124,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,False,True,LS,-7.463,0.25,-1.78,0.31
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,False,False,LT,-7.46,0.25,-1.721,0.307
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,False,False,ID,-9.146,0.282,-2.124,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,True,False,False,LS,-7.463,0.25,-1.78,0.31
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,True,True,LT,-7.39,0.247,-2.205,0.326
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.631,0.3,-2.739,0.368
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.354,0.262,-2.312,0.334
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,True,False,LT,-7.39,0.247,-2.205,0.326
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.631,0.3,-2.739,0.368
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,True,False,LS,-8.354,0.262,-2.312,0.334
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,False,True,LT,-7.39,0.247,-2.205,0.326
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.631,0.3,-2.739,0.368
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,False,True,LS,-8.354,0.262,-2.312,0.334
0,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,False,False,LT,-7.39,0.247,-2.205,0.326
1,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.631,0.3,-2.739,0.368
2,0.2,10,mean,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.354,0.262,-2.312,0.334
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,True,True,LT,-7.642,0.254,-1.654,0.302
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,True,True,ID,-9.386,0.28,-1.957,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,True,True,LS,-7.524,0.252,-1.686,0.306
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,True,False,LT,-7.642,0.254,-1.654,0.302
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,True,False,ID,-9.386,0.28,-1.957,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,True,False,LS,-7.524,0.252,-1.686,0.306
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,False,True,LT,-7.642,0.254,-1.654,0.302
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.386,0.28,-1.957,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,False,True,LS,-7.524,0.252,-1.686,0.306
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,False,False,LT,-7.642,0.254,-1.654,0.302
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,False,False,ID,-9.386,0.28,-1.957,0.329
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,True,False,False,LS,-7.524,0.252,-1.686,0.306
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,True,True,LT,-6.729,0.242,-1.668,0.304
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,True,True,ID,-9.145,0.279,-2.179,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,True,True,LS,-6.72,0.24,-1.73,0.308
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,True,False,LT,-6.729,0.242,-1.668,0.304
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,True,False,ID,-9.145,0.279,-2.179,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,True,False,LS,-6.72,0.24,-1.73,0.308
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,False,True,LT,-6.729,0.242,-1.668,0.304
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,False,True,ID,-9.145,0.279,-2.179,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,False,True,LS,-6.72,0.24,-1.73,0.308
0,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,False,False,LT,-6.729,0.242,-1.668,0.304
1,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,False,False,ID,-9.145,0.279,-2.179,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.07,False,False,False,LS,-6.72,0.24,-1.73,0.308
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,True,True,LT,-7.775,0.258,-1.585,0.308
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,True,True,ID,-9.53,0.284,-1.882,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,True,True,LS,-7.572,0.253,-1.65,0.309
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,True,False,LT,-7.775,0.258,-1.585,0.308
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,True,False,ID,-9.53,0.284,-1.882,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,True,False,LS,-7.572,0.253,-1.65,0.309
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.775,0.258,-1.585,0.308
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.53,0.284,-1.882,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.572,0.253,-1.65,0.309
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,False,False,LT,-7.775,0.258,-1.585,0.308
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,False,False,ID,-9.53,0.284,-1.882,0.332
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,True,False,False,LS,-7.572,0.253,-1.65,0.309
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,True,True,LT,-6.978,0.246,-1.562,0.3
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,True,True,ID,-9.015,0.276,-1.92,0.326
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,True,True,LS,-6.889,0.242,-1.606,0.301
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,True,False,LT,-6.978,0.246,-1.562,0.3
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,True,False,ID,-9.015,0.276,-1.92,0.326
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,True,False,LS,-6.889,0.242,-1.606,0.301
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,False,True,LT,-6.978,0.246,-1.562,0.3
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,False,True,ID,-9.015,0.276,-1.92,0.326
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,False,True,LS,-6.889,0.242,-1.606,0.301
0,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,False,False,LT,-6.978,0.246,-1.562,0.3
1,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,False,False,ID,-9.015,0.276,-1.92,0.326
2,0.2,10,mean,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.889,0.242,-1.606,0.301
0,0.2,10,mean,FSlin,ROPE,0.01,True,True,True,LT,-3.089,0.174,-0.641,0.242
1,0.2,10,mean,FSlin,ROPE,0.01,True,True,True,ID,-5.351,0.22,-0.96,0.268
2,0.2,10,mean,FSlin,ROPE,0.01,True,True,True,LS,-2.093,0.154,-0.494,0.233
0,0.2,10,mean,FSlin,ROPE,0.01,True,True,False,LT,-4.872,0.214,-1.537,0.291
1,0.2,10,mean,FSlin,ROPE,0.01,True,True,False,ID,-8.34,0.265,-1.908,0.326
2,0.2,10,mean,FSlin,ROPE,0.01,True,True,False,LS,-6.389,0.238,-1.816,0.306
0,0.2,10,mean,FSlin,ROPE,0.01,True,False,True,LT,-3.278,0.18,-0.931,0.262
1,0.2,10,mean,FSlin,ROPE,0.01,True,False,True,ID,-4.521,0.208,-1.01,0.269
2,0.2,10,mean,FSlin,ROPE,0.01,True,False,True,LS,-2.28,0.156,-0.788,0.25
0,0.2,10,mean,FSlin,ROPE,0.01,True,False,False,LT,-4.792,0.212,-1.467,0.293
1,0.2,10,mean,FSlin,ROPE,0.01,True,False,False,ID,-8.236,0.266,-2.014,0.328
2,0.2,10,mean,FSlin,ROPE,0.01,True,False,False,LS,-6.317,0.236,-1.728,0.31
0,0.2,10,mean,FSlin,ROPE,0.01,False,True,True,LT,-2.37,0.152,-0.628,0.242
1,0.2,10,mean,FSlin,ROPE,0.01,False,True,True,ID,-4.23,0.2,-0.916,0.266
2,0.2,10,mean,FSlin,ROPE,0.01,False,True,True,LS,-1.822,0.144,-0.54,0.239
0,0.2,10,mean,FSlin,ROPE,0.01,False,True,False,LT,-5.696,0.224,-1.718,0.304
1,0.2,10,mean,FSlin,ROPE,0.01,False,True,False,ID,-8.834,0.269,-2.21,0.336
2,0.2,10,mean,FSlin,ROPE,0.01,False,True,False,LS,-7.057,0.241,-1.936,0.319
0,0.2,10,mean,FSlin,ROPE,0.01,False,False,True,LT,-2.388,0.158,-0.5,0.232
1,0.2,10,mean,FSlin,ROPE,0.01,False,False,True,ID,-4.102,0.198,-0.71,0.254
2,0.2,10,mean,FSlin,ROPE,0.01,False,False,True,LS,-1.574,0.138,-0.504,0.226
0,0.2,10,mean,FSlin,ROPE,0.01,False,False,False,LT,-4.882,0.206,-1.681,0.306
1,0.2,10,mean,FSlin,ROPE,0.01,False,False,False,ID,-8.012,0.264,-2.227,0.337
2,0.2,10,mean,FSlin,ROPE,0.01,False,False,False,LS,-6.564,0.234,-2.092,0.328
0,0.2,10,mean,FSlin,ROPE,0.07,True,True,True,LT,-3.16,0.18,-0.738,0.254
1,0.2,10,mean,FSlin,ROPE,0.07,True,True,True,ID,-5.268,0.224,-1.046,0.277
2,0.2,10,mean,FSlin,ROPE,0.07,True,True,True,LS,-2.272,0.161,-0.64,0.242
0,0.2,10,mean,FSlin,ROPE,0.07,True,True,False,LT,-4.826,0.214,-1.529,0.294
1,0.2,10,mean,FSlin,ROPE,0.07,True,True,False,ID,-8.45,0.264,-1.948,0.334
2,0.2,10,mean,FSlin,ROPE,0.07,True,True,False,LS,-6.478,0.236,-1.796,0.312
0,0.2,10,mean,FSlin,ROPE,0.07,True,False,True,LT,-2.942,0.174,-0.788,0.254
1,0.2,10,mean,FSlin,ROPE,0.07,True,False,True,ID,-4.753,0.212,-0.996,0.273
2,0.2,10,mean,FSlin,ROPE,0.07,True,False,True,LS,-2.157,0.156,-0.688,0.244
0,0.2,10,mean,FSlin,ROPE,0.07,True,False,False,LT,-5.019,0.214,-1.743,0.302
1,0.2,10,mean,FSlin,ROPE,0.07,True,False,False,ID,-8.123,0.266,-2.306,0.34
2,0.2,10,mean,FSlin,ROPE,0.07,True,False,False,LS,-6.196,0.233,-2.053,0.32
0,0.2,10,mean,FSlin,ROPE,0.07,False,True,True,LT,-2.656,0.163,-0.576,0.246
1,0.2,10,mean,FSlin,ROPE,0.07,False,True,True,ID,-4.862,0.216,-0.919,0.267
2,0.2,10,mean,FSlin,ROPE,0.07,False,True,True,LS,-1.766,0.144,-0.516,0.238
0,0.2,10,mean,FSlin,ROPE,0.07,False,True,False,LT,-4.634,0.209,-1.471,0.292
1,0.2,10,mean,FSlin,ROPE,0.07,False,True,False,ID,-8.131,0.262,-1.974,0.321
2,0.2,10,mean,FSlin,ROPE,0.07,False,True,False,LS,-6.013,0.228,-1.776,0.314
0,0.2,10,mean,FSlin,ROPE,0.07,False,False,True,LT,-2.426,0.166,-0.497,0.239
1,0.2,10,mean,FSlin,ROPE,0.07,False,False,True,ID,-4.882,0.211,-0.846,0.258
2,0.2,10,mean,FSlin,ROPE,0.07,False,False,True,LS,-1.846,0.148,-0.394,0.23
0,0.2,10,mean,FSlin,ROPE,0.07,False,False,False,LT,-4.766,0.206,-1.416,0.286
1,0.2,10,mean,FSlin,ROPE,0.07,False,False,False,ID,-8.004,0.261,-1.968,0.324
2,0.2,10,mean,FSlin,ROPE,0.07,False,False,False,LS,-6.237,0.233,-1.725,0.302
0,0.2,10,mean,FSlin,ROPE,0.2,True,True,True,LT,-3.215,0.182,-0.578,0.248
1,0.2,10,mean,FSlin,ROPE,0.2,True,True,True,ID,-6.182,0.238,-1.044,0.273
2,0.2,10,mean,FSlin,ROPE,0.2,True,True,True,LS,-2.154,0.16,-0.474,0.231
0,0.2,10,mean,FSlin,ROPE,0.2,True,True,False,LT,-4.55,0.208,-1.426,0.281
1,0.2,10,mean,FSlin,ROPE,0.2,True,True,False,ID,-7.536,0.254,-1.703,0.315
2,0.2,10,mean,FSlin,ROPE,0.2,True,True,False,LS,-5.757,0.228,-1.725,0.298
0,0.2,10,mean,FSlin,ROPE,0.2,True,False,True,LT,-2.834,0.174,-0.465,0.233
1,0.2,10,mean,FSlin,ROPE,0.2,True,False,True,ID,-5.829,0.228,-0.869,0.264
2,0.2,10,mean,FSlin,ROPE,0.2,True,False,True,LS,-2.042,0.156,-0.368,0.222
0,0.2,10,mean,FSlin,ROPE,0.2,True,False,False,LT,-4.312,0.201,-1.256,0.282
1,0.2,10,mean,FSlin,ROPE,0.2,True,False,False,ID,-7.706,0.257,-1.828,0.311
2,0.2,10,mean,FSlin,ROPE,0.2,True,False,False,LS,-5.533,0.222,-1.538,0.298
0,0.2,10,mean,FSlin,ROPE,0.2,False,True,True,LT,-2.868,0.172,-0.648,0.25
1,0.2,10,mean,FSlin,ROPE,0.2,False,True,True,ID,-5.38,0.226,-1.05,0.274
2,0.2,10,mean,FSlin,ROPE,0.2,False,True,True,LS,-2.061,0.152,-0.623,0.24
0,0.2,10,mean,FSlin,ROPE,0.2,False,True,False,LT,-4.249,0.198,-1.184,0.278
1,0.2,10,mean,FSlin,ROPE,0.2,False,True,False,ID,-7.308,0.251,-1.626,0.313
2,0.2,10,mean,FSlin,ROPE,0.2,False,True,False,LS,-5.49,0.222,-1.512,0.292
0,0.2,10,mean,FSlin,ROPE,0.2,False,False,True,LT,-2.212,0.153,-0.6,0.246
1,0.2,10,mean,FSlin,ROPE,0.2,False,False,True,ID,-4.908,0.205,-0.945,0.273
2,0.2,10,mean,FSlin,ROPE,0.2,False,False,True,LS,-1.62,0.139,-0.644,0.244
0,0.2,10,mean,FSlin,ROPE,0.2,False,False,False,LT,-4.178,0.196,-1.361,0.283
1,0.2,10,mean,FSlin,ROPE,0.2,False,False,False,ID,-7.43,0.256,-1.916,0.322
2,0.2,10,mean,FSlin,ROPE,0.2,False,False,False,LS,-5.688,0.223,-1.718,0.305
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,True,True,LT,-8.168,0.264,0.052,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,True,True,ID,-9.843,0.294,0.893,0.057
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,True,True,LS,-8.044,0.26,0.335,0.14
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,True,False,LT,-8.168,0.264,0.052,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,True,False,ID,-9.843,0.294,0.893,0.057
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,True,False,LS,-8.044,0.26,0.335,0.14
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,False,True,LT,-8.168,0.264,0.052,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,False,True,ID,-9.843,0.294,0.893,0.057
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,False,True,LS,-8.044,0.26,0.335,0.14
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,False,False,LT,-8.168,0.264,0.052,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,False,False,ID,-9.843,0.294,0.893,0.057
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,True,False,False,LS,-8.044,0.26,0.335,0.14
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,True,LT,-7.76,0.254,0.344,0.138
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.864,0.304,0.366,0.132
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,True,LS,-9.117,0.271,0.242,0.152
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,False,LT,-7.76,0.254,0.344,0.138
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,False,ID,-11.864,0.304,0.366,0.132
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,False,LS,-9.117,0.271,0.242,0.152
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,False,True,LT,-7.76,0.254,0.344,0.138
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,False,True,ID,-11.864,0.304,0.366,0.132
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,False,True,LS,-9.117,0.271,0.242,0.152
0,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,False,False,LT,-7.76,0.254,0.344,0.138
1,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,False,False,ID,-11.864,0.304,0.366,0.132
2,0.2,10,closest,FSeq,Gauss-Newton,0.01,False,False,False,LS,-9.117,0.271,0.242,0.152
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,True,True,LT,-8.18,0.264,0.006,0.173
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,True,True,ID,-9.894,0.293,0.851,0.066
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,True,True,LS,-7.942,0.258,0.288,0.144
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,True,False,LT,-8.18,0.264,0.006,0.173
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,True,False,ID,-9.894,0.293,0.851,0.066
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,True,False,LS,-7.942,0.258,0.288,0.144
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,True,LT,-8.18,0.264,0.006,0.173
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,True,ID,-9.894,0.293,0.851,0.066
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,True,LS,-7.942,0.258,0.288,0.144
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,False,LT,-8.18,0.264,0.006,0.173
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,False,ID,-9.894,0.293,0.851,0.066
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,False,LS,-7.942,0.258,0.288,0.144
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,True,True,LT,-6.702,0.242,0.262,0.145
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,True,True,ID,-9.566,0.281,0.989,0.018
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,True,True,LS,-6.956,0.242,0.49,0.122
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,True,False,LT,-6.702,0.242,0.262,0.145
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,True,False,ID,-9.566,0.281,0.989,0.018
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,True,False,LS,-6.956,0.242,0.49,0.122
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,True,LT,-6.702,0.242,0.262,0.145
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,True,ID,-9.566,0.281,0.989,0.018
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,True,LS,-6.956,0.242,0.49,0.122
0,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,False,LT,-6.702,0.242,0.262,0.145
1,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,False,ID,-9.566,0.281,0.989,0.018
2,0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,False,LS,-6.956,0.242,0.49,0.122
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,True,True,LT,-8.2,0.262,0.057,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,True,True,ID,-9.987,0.292,0.848,0.067
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,True,True,LS,-7.924,0.256,0.34,0.139
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,True,False,LT,-8.2,0.262,0.057,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,True,False,ID,-9.987,0.292,0.848,0.067
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,True,False,LS,-7.924,0.256,0.34,0.139
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,False,True,LT,-8.2,0.262,0.057,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,False,True,ID,-9.987,0.292,0.848,0.067
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,False,True,LS,-7.924,0.256,0.34,0.139
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,False,False,LT,-8.2,0.262,0.057,0.169
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,False,False,ID,-9.987,0.292,0.848,0.067
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,True,False,False,LS,-7.924,0.256,0.34,0.139
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,True,True,LT,-7.018,0.246,0.157,0.158
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,True,True,ID,-9.512,0.28,0.952,0.037
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,True,True,LS,-6.88,0.242,0.434,0.13
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,True,False,LT,-7.018,0.246,0.157,0.158
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,True,False,ID,-9.512,0.28,0.952,0.037
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,True,False,LS,-6.88,0.242,0.434,0.13
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,False,True,LT,-7.018,0.246,0.157,0.158
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,False,True,ID,-9.512,0.28,0.952,0.037
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,False,True,LS,-6.88,0.242,0.434,0.13
0,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,False,False,LT,-7.018,0.246,0.157,0.158
1,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,False,False,ID,-9.512,0.28,0.952,0.037
2,0.2,10,closest,FSeq,Gauss-Newton,0.2,False,False,False,LS,-6.88,0.242,0.434,0.13
0,0.2,10,closest,FSeq,ROPE,0.01,True,True,True,LT,-2.34,0.16,-0.758,0.228
1,0.2,10,closest,FSeq,ROPE,0.01,True,True,True,ID,-5.576,0.225,-0.199,0.187
