,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
2,0.2,10,CS,ROPE,0.2,False,True,False,LS,-5.196,0.219,0.448,0.13
0,0.2,10,CS,ROPE,0.2,False,False,True,LT,-3.074,0.174,-1.134,0.252
1,0.2,10,CS,ROPE,0.2,False,False,True,ID,-5.039,0.218,-0.318,0.199
2,0.2,10,CS,ROPE,0.2,False,False,True,LS,-1.94,0.148,-0.345,0.202
0,0.2,10,CS,ROPE,0.2,False,False,False,LT,-4.42,0.206,0.09,0.164
1,0.2,10,CS,ROPE,0.2,False,False,False,ID,-8.07,0.262,0.769,0.084
2,0.2,10,CS,ROPE,0.2,False,False,False,LS,-5.56,0.226,0.44,0.128
0,0.2,10,FSlin,Gauss-Newton,0.01,True,True,True,LT,-7.548,0.256,0.034,0.17
1,0.2,10,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.6,0.289,0.913,0.051
2,0.2,10,FSlin,Gauss-Newton,0.01,True,True,True,LS,-7.745,0.256,0.288,0.142
0,0.2,10,FSlin,Gauss-Newton,0.01,True,True,False,LT,-7.548,0.256,0.034,0.17
1,0.2,10,FSlin,Gauss-Newton,0.01,True,True,False,ID,-9.6,0.289,0.913,0.051
2,0.2,10,FSlin,Gauss-Newton,0.01,True,True,False,LS,-7.745,0.256,0.288,0.142
0,0.2,10,FSlin,Gauss-Newton,0.01,True,False,True,LT,-7.548,0.256,0.034,0.17
1,0.2,10,FSlin,Gauss-Newton,0.01,True,False,True,ID,-9.6,0.289,0.913,0.051
2,0.2,10,FSlin,Gauss-Newton,0.01,True,False,True,LS,-7.745,0.256,0.288,0.142
0,0.2,10,FSlin,Gauss-Newton,0.01,True,False,False,LT,-7.548,0.256,0.034,0.17
1,0.2,10,FSlin,Gauss-Newton,0.01,True,False,False,ID,-9.6,0.289,0.913,0.051
2,0.2,10,FSlin,Gauss-Newton,0.01,True,False,False,LS,-7.745,0.256,0.288,0.142
0,0.2,10,FSlin,Gauss-Newton,0.01,False,True,True,LT,-7.504,0.25,0.344,0.136
1,0.2,10,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.574,0.3,0.502,0.118
2,0.2,10,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.616,0.264,0.25,0.148
0,0.2,10,FSlin,Gauss-Newton,0.01,False,True,False,LT,-7.504,0.25,0.344,0.136
1,0.2,10,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.574,0.3,0.502,0.118
2,0.2,10,FSlin,Gauss-Newton,0.01,False,True,False,LS,-8.616,0.264,0.25,0.148
0,0.2,10,FSlin,Gauss-Newton,0.01,False,False,True,LT,-7.504,0.25,0.344,0.136
1,0.2,10,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.574,0.3,0.502,0.118
2,0.2,10,FSlin,Gauss-Newton,0.01,False,False,True,LS,-8.616,0.264,0.25,0.148
0,0.2,10,FSlin,Gauss-Newton,0.01,False,False,False,LT,-7.504,0.25,0.344,0.136
1,0.2,10,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.574,0.3,0.502,0.118
2,0.2,10,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.616,0.264,0.25,0.148
0,0.2,10,FSlin,Gauss-Newton,0.07,True,True,True,LT,-7.681,0.259,-0.025,0.176
1,0.2,10,FSlin,Gauss-Newton,0.07,True,True,True,ID,-9.642,0.29,0.858,0.064
2,0.2,10,FSlin,Gauss-Newton,0.07,True,True,True,LS,-7.63,0.256,0.274,0.146
0,0.2,10,FSlin,Gauss-Newton,0.07,True,True,False,LT,-7.681,0.259,-0.025,0.176
1,0.2,10,FSlin,Gauss-Newton,0.07,True,True,False,ID,-9.642,0.29,0.858,0.064
2,0.2,10,FSlin,Gauss-Newton,0.07,True,True,False,LS,-7.63,0.256,0.274,0.146
0,0.2,10,FSlin,Gauss-Newton,0.07,True,False,True,LT,-7.681,0.259,-0.025,0.176
1,0.2,10,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.642,0.29,0.858,0.064
2,0.2,10,FSlin,Gauss-Newton,0.07,True,False,True,LS,-7.63,0.256,0.274,0.146
0,0.2,10,FSlin,Gauss-Newton,0.07,True,False,False,LT,-7.681,0.259,-0.025,0.176
1,0.2,10,FSlin,Gauss-Newton,0.07,True,False,False,ID,-9.642,0.29,0.858,0.064
2,0.2,10,FSlin,Gauss-Newton,0.07,True,False,False,LS,-7.63,0.256,0.274,0.146
0,0.2,10,FSlin,Gauss-Newton,0.07,False,True,True,LT,-6.804,0.244,0.218,0.152
1,0.2,10,FSlin,Gauss-Newton,0.07,False,True,True,ID,-9.613,0.282,0.982,0.023
2,0.2,10,FSlin,Gauss-Newton,0.07,False,True,True,LS,-7.057,0.244,0.444,0.13
0,0.2,10,FSlin,Gauss-Newton,0.07,False,True,False,LT,-6.804,0.244,0.218,0.152
1,0.2,10,FSlin,Gauss-Newton,0.07,False,True,False,ID,-9.613,0.282,0.982,0.023
2,0.2,10,FSlin,Gauss-Newton,0.07,False,True,False,LS,-7.057,0.244,0.444,0.13
0,0.2,10,FSlin,Gauss-Newton,0.07,False,False,True,LT,-6.804,0.244,0.218,0.152
1,0.2,10,FSlin,Gauss-Newton,0.07,False,False,True,ID,-9.613,0.282,0.982,0.023
2,0.2,10,FSlin,Gauss-Newton,0.07,False,False,True,LS,-7.057,0.244,0.444,0.13
0,0.2,10,FSlin,Gauss-Newton,0.07,False,False,False,LT,-6.804,0.244,0.218,0.152
1,0.2,10,FSlin,Gauss-Newton,0.07,False,False,False,ID,-9.613,0.282,0.982,0.023
2,0.2,10,FSlin,Gauss-Newton,0.07,False,False,False,LS,-7.057,0.244,0.444,0.13
0,0.2,10,FSlin,Gauss-Newton,0.2,True,True,True,LT,-7.984,0.26,0.037,0.171
1,0.2,10,FSlin,Gauss-Newton,0.2,True,True,True,ID,-9.898,0.29,0.843,0.067
2,0.2,10,FSlin,Gauss-Newton,0.2,True,True,True,LS,-7.812,0.254,0.332,0.14
0,0.2,10,FSlin,Gauss-Newton,0.2,True,True,False,LT,-7.984,0.26,0.037,0.171
1,0.2,10,FSlin,Gauss-Newton,0.2,True,True,False,ID,-9.898,0.29,0.843,0.067
2,0.2,10,FSlin,Gauss-Newton,0.2,True,True,False,LS,-7.812,0.254,0.332,0.14
0,0.2,10,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.984,0.26,0.037,0.171
1,0.2,10,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.898,0.29,0.843,0.067
2,0.2,10,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.812,0.254,0.332,0.14
0,0.2,10,FSlin,Gauss-Newton,0.2,True,False,False,LT,-7.984,0.26,0.037,0.171
1,0.2,10,FSlin,Gauss-Newton,0.2,True,False,False,ID,-9.898,0.29,0.843,0.067
2,0.2,10,FSlin,Gauss-Newton,0.2,True,False,False,LS,-7.812,0.254,0.332,0.14
0,0.2,10,FSlin,Gauss-Newton,0.2,False,True,True,LT,-7.258,0.251,0.12,0.162
1,0.2,10,FSlin,Gauss-Newton,0.2,False,True,True,ID,-9.494,0.281,0.935,0.043
2,0.2,10,FSlin,Gauss-Newton,0.2,False,True,True,LS,-7.068,0.245,0.382,0.134
0,0.2,10,FSlin,Gauss-Newton,0.2,False,True,False,LT,-7.258,0.251,0.12,0.162
1,0.2,10,FSlin,Gauss-Newton,0.2,False,True,False,ID,-9.494,0.281,0.935,0.043
2,0.2,10,FSlin,Gauss-Newton,0.2,False,True,False,LS,-7.068,0.245,0.382,0.134
0,0.2,10,FSlin,Gauss-Newton,0.2,False,False,True,LT,-7.258,0.251,0.12,0.162
1,0.2,10,FSlin,Gauss-Newton,0.2,False,False,True,ID,-9.494,0.281,0.935,0.043
2,0.2,10,FSlin,Gauss-Newton,0.2,False,False,True,LS,-7.068,0.245,0.382,0.134
0,0.2,10,FSlin,Gauss-Newton,0.2,False,False,False,LT,-7.258,0.251,0.12,0.162
1,0.2,10,FSlin,Gauss-Newton,0.2,False,False,False,ID,-9.494,0.281,0.935,0.043
2,0.2,10,FSlin,Gauss-Newton,0.2,False,False,False,LS,-7.068,0.245,0.382,0.134
0,0.2,10,FSlin,ROPE,0.01,True,True,True,LT,-2.846,0.172,-0.989,0.243
1,0.2,10,FSlin,ROPE,0.01,True,True,True,ID,-5.268,0.22,-0.26,0.194
2,0.2,10,FSlin,ROPE,0.01,True,True,True,LS,-1.97,0.15,-0.259,0.196
0,0.2,10,FSlin,ROPE,0.01,True,True,False,LT,-4.973,0.218,0.136,0.162
1,0.2,10,FSlin,ROPE,0.01,True,True,False,ID,-8.25,0.268,0.819,0.072
2,0.2,10,FSlin,ROPE,0.01,True,True,False,LS,-6.438,0.238,0.45,0.128
0,0.2,10,FSlin,ROPE,0.01,True,False,True,LT,-3.3,0.185,-1.131,0.25
1,0.2,10,FSlin,ROPE,0.01,True,False,True,ID,-5.37,0.224,-0.218,0.194
2,0.2,10,FSlin,ROPE,0.01,True,False,True,LS,-2.261,0.16,-0.366,0.198
0,0.2,10,FSlin,ROPE,0.01,True,False,False,LT,-4.658,0.214,0.018,0.169
1,0.2,10,FSlin,ROPE,0.01,True,False,False,ID,-8.156,0.263,0.604,0.106
2,0.2,10,FSlin,ROPE,0.01,True,False,False,LS,-6.042,0.23,0.386,0.134
0,0.2,10,FSlin,ROPE,0.01,False,True,True,LT,-2.848,0.172,-0.956,0.238
1,0.2,10,FSlin,ROPE,0.01,False,True,True,ID,-4.537,0.206,0.038,0.17
2,0.2,10,FSlin,ROPE,0.01,False,True,True,LS,-2.11,0.155,-0.228,0.192
0,0.2,10,FSlin,ROPE,0.01,False,True,False,LT,-4.47,0.202,0.197,0.153
1,0.2,10,FSlin,ROPE,0.01,False,True,False,ID,-7.7,0.261,0.739,0.087
2,0.2,10,FSlin,ROPE,0.01,False,True,False,LS,-5.966,0.226,0.488,0.125
0,0.2,10,FSlin,ROPE,0.01,False,False,True,LT,-2.842,0.162,-0.96,0.244
1,0.2,10,FSlin,ROPE,0.01,False,False,True,ID,-5.071,0.21,-0.14,0.186
2,0.2,10,FSlin,ROPE,0.01,False,False,True,LS,-1.88,0.147,-0.236,0.195
0,0.2,10,FSlin,ROPE,0.01,False,False,False,LT,-5.013,0.214,0.065,0.162
1,0.2,10,FSlin,ROPE,0.01,False,False,False,ID,-8.229,0.266,0.722,0.088
2,0.2,10,FSlin,ROPE,0.01,False,False,False,LS,-6.508,0.239,0.358,0.136
0,0.2,10,FSlin,ROPE,0.07,True,True,True,LT,-3.582,0.19,-0.998,0.244
1,0.2,10,FSlin,ROPE,0.07,True,True,True,ID,-5.795,0.235,-0.118,0.183
2,0.2,10,FSlin,ROPE,0.07,True,True,True,LS,-2.836,0.17,-0.23,0.192
0,0.2,10,FSlin,ROPE,0.07,True,True,False,LT,-5.102,0.219,0.232,0.148
1,0.2,10,FSlin,ROPE,0.07,True,True,False,ID,-8.816,0.273,0.781,0.08
2,0.2,10,FSlin,ROPE,0.07,True,True,False,LS,-6.609,0.242,0.522,0.12
0,0.2,10,FSlin,ROPE,0.07,True,False,True,LT,-3.504,0.19,-0.956,0.238
1,0.2,10,FSlin,ROPE,0.07,True,False,True,ID,-5.419,0.224,-0.064,0.178
2,0.2,10,FSlin,ROPE,0.07,True,False,True,LS,-2.481,0.165,-0.128,0.187
0,0.2,10,FSlin,ROPE,0.07,True,False,False,LT,-4.836,0.208,0.207,0.156
1,0.2,10,FSlin,ROPE,0.07,True,False,False,ID,-8.708,0.268,0.702,0.092
2,0.2,10,FSlin,ROPE,0.07,True,False,False,LS,-6.179,0.233,0.502,0.121
0,0.2,10,FSlin,ROPE,0.07,False,True,True,LT,-3.508,0.184,-1.344,0.256
1,0.2,10,FSlin,ROPE,0.07,False,True,True,ID,-5.282,0.219,-0.246,0.192
2,0.2,10,FSlin,ROPE,0.07,False,True,True,LS,-2.453,0.158,-0.486,0.203
0,0.2,10,FSlin,ROPE,0.07,False,True,False,LT,-4.525,0.208,0.264,0.145
1,0.2,10,FSlin,ROPE,0.07,False,True,False,ID,-8.236,0.262,0.832,0.069
2,0.2,10,FSlin,ROPE,0.07,False,True,False,LS,-5.903,0.229,0.558,0.112
0,0.2,10,FSlin,ROPE,0.07,False,False,True,LT,-3.234,0.182,-0.984,0.24
1,0.2,10,FSlin,ROPE,0.07,False,False,True,ID,-5.752,0.23,-0.17,0.184
2,0.2,10,FSlin,ROPE,0.07,False,False,True,LS,-2.38,0.159,-0.194,0.186
0,0.2,10,FSlin,ROPE,0.07,False,False,False,LT,-4.608,0.207,0.051,0.167
1,0.2,10,FSlin,ROPE,0.07,False,False,False,ID,-7.748,0.259,0.768,0.08
2,0.2,10,FSlin,ROPE,0.07,False,False,False,LS,-6.04,0.23,0.356,0.137
0,0.2,10,FSlin,ROPE,0.2,True,True,True,LT,-3.189,0.178,-1.138,0.249
1,0.2,10,FSlin,ROPE,0.2,True,True,True,ID,-5.609,0.229,-0.362,0.195
2,0.2,10,FSlin,ROPE,0.2,True,True,True,LS,-2.181,0.156,-0.331,0.197
0,0.2,10,FSlin,ROPE,0.2,True,True,False,LT,-4.685,0.204,0.221,0.153
1,0.2,10,FSlin,ROPE,0.2,True,True,False,ID,-7.95,0.26,0.812,0.076
2,0.2,10,FSlin,ROPE,0.2,True,True,False,LS,-6.008,0.229,0.526,0.121
0,0.2,10,FSlin,ROPE,0.2,True,False,True,LT,-2.942,0.176,-1.072,0.244
1,0.2,10,FSlin,ROPE,0.2,True,False,True,ID,-5.374,0.226,-0.177,0.189
2,0.2,10,FSlin,ROPE,0.2,True,False,True,LS,-2.029,0.156,-0.308,0.194
0,0.2,10,FSlin,ROPE,0.2,True,False,False,LT,-4.164,0.201,0.186,0.154
1,0.2,10,FSlin,ROPE,0.2,True,False,False,ID,-7.67,0.26,0.71,0.093
2,0.2,10,FSlin,ROPE,0.2,True,False,False,LS,-5.552,0.221,0.528,0.121
0,0.2,10,FSlin,ROPE,0.2,False,True,True,LT,-2.694,0.168,-0.73,0.227
1,0.2,10,FSlin,ROPE,0.2,False,True,True,ID,-5.767,0.225,-0.061,0.178
2,0.2,10,FSlin,ROPE,0.2,False,True,True,LS,-2.013,0.154,-0.083,0.175
0,0.2,10,FSlin,ROPE,0.2,False,True,False,LT,-4.64,0.212,0.199,0.154
1,0.2,10,FSlin,ROPE,0.2,False,True,False,ID,-8.363,0.262,0.785,0.08
2,0.2,10,FSlin,ROPE,0.2,False,True,False,LS,-6.296,0.234,0.497,0.124
0,0.2,10,FSlin,ROPE,0.2,False,False,True,LT,-2.708,0.168,-0.986,0.238
1,0.2,10,FSlin,ROPE,0.2,False,False,True,ID,-5.199,0.214,-0.224,0.188
2,0.2,10,FSlin,ROPE,0.2,False,False,True,LS,-1.773,0.145,-0.27,0.19
0,0.2,10,FSlin,ROPE,0.2,False,False,False,LT,-4.199,0.198,0.266,0.15
1,0.2,10,FSlin,ROPE,0.2,False,False,False,ID,-7.469,0.255,0.86,0.064
2,0.2,10,FSlin,ROPE,0.2,False,False,False,LS,-5.655,0.226,0.546,0.117
0,0.2,20,FSeq,Gauss-Newton,0.01,True,True,True,LT,-8.168,0.264,0.052,0.169
1,0.2,20,FSeq,Gauss-Newton,0.01,True,True,True,ID,-9.843,0.294,0.893,0.057
2,0.2,20,FSeq,Gauss-Newton,0.01,True,True,True,LS,-8.044,0.26,0.335,0.14
0,0.2,20,FSeq,Gauss-Newton,0.01,True,True,False,LT,-8.168,0.264,0.052,0.169
1,0.2,20,FSeq,Gauss-Newton,0.01,True,True,False,ID,-9.843,0.294,0.893,0.057
2,0.2,20,FSeq,Gauss-Newton,0.01,True,True,False,LS,-8.044,0.26,0.335,0.14
0,0.2,20,FSeq,Gauss-Newton,0.01,True,False,True,LT,-8.168,0.264,0.052,0.169
1,0.2,20,FSeq,Gauss-Newton,0.01,True,False,True,ID,-9.843,0.294,0.893,0.057
2,0.2,20,FSeq,Gauss-Newton,0.01,True,False,True,LS,-8.044,0.26,0.335,0.14
0,0.2,20,FSeq,Gauss-Newton,0.01,True,False,False,LT,-8.168,0.264,0.052,0.169
1,0.2,20,FSeq,Gauss-Newton,0.01,True,False,False,ID,-9.843,0.294,0.893,0.057
2,0.2,20,FSeq,Gauss-Newton,0.01,True,False,False,LS,-8.044,0.26,0.335,0.14
0,0.2,20,FSeq,Gauss-Newton,0.01,False,True,True,LT,-7.76,0.254,0.344,0.138
1,0.2,20,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.864,0.304,0.366,0.132
2,0.2,20,FSeq,Gauss-Newton,0.01,False,True,True,LS,-9.117,0.271,0.242,0.152
0,0.2,20,FSeq,Gauss-Newton,0.01,False,True,False,LT,-7.76,0.254,0.344,0.138
1,0.2,20,FSeq,Gauss-Newton,0.01,False,True,False,ID,-11.864,0.304,0.366,0.132
2,0.2,20,FSeq,Gauss-Newton,0.01,False,True,False,LS,-9.117,0.271,0.242,0.152
0,0.2,20,FSeq,Gauss-Newton,0.01,False,False,True,LT,-7.76,0.254,0.344,0.138
1,0.2,20,FSeq,Gauss-Newton,0.01,False,False,True,ID,-11.864,0.304,0.366,0.132
2,0.2,20,FSeq,Gauss-Newton,0.01,False,False,True,LS,-9.117,0.271,0.242,0.152
0,0.2,20,FSeq,Gauss-Newton,0.01,False,False,False,LT,-7.76,0.254,0.344,0.138
1,0.2,20,FSeq,Gauss-Newton,0.01,False,False,False,ID,-11.864,0.304,0.366,0.132
2,0.2,20,FSeq,Gauss-Newton,0.01,False,False,False,LS,-9.117,0.271,0.242,0.152
0,0.2,20,FSeq,Gauss-Newton,0.07,True,True,True,LT,-8.18,0.264,0.006,0.173
1,0.2,20,FSeq,Gauss-Newton,0.07,True,True,True,ID,-9.894,0.293,0.851,0.066
2,0.2,20,FSeq,Gauss-Newton,0.07,True,True,True,LS,-7.942,0.258,0.288,0.144
0,0.2,20,FSeq,Gauss-Newton,0.07,True,True,False,LT,-8.18,0.264,0.006,0.173
1,0.2,20,FSeq,Gauss-Newton,0.07,True,True,False,ID,-9.894,0.293,0.851,0.066
2,0.2,20,FSeq,Gauss-Newton,0.07,True,True,False,LS,-7.942,0.258,0.288,0.144
0,0.2,20,FSeq,Gauss-Newton,0.07,True,False,True,LT,-8.18,0.264,0.006,0.173
1,0.2,20,FSeq,Gauss-Newton,0.07,True,False,True,ID,-9.894,0.293,0.851,0.066
2,0.2,20,FSeq,Gauss-Newton,0.07,True,False,True,LS,-7.942,0.258,0.288,0.144
0,0.2,20,FSeq,Gauss-Newton,0.07,True,False,False,LT,-8.18,0.264,0.006,0.173
1,0.2,20,FSeq,Gauss-Newton,0.07,True,False,False,ID,-9.894,0.293,0.851,0.066
2,0.2,20,FSeq,Gauss-Newton,0.07,True,False,False,LS,-7.942,0.258,0.288,0.144
0,0.2,20,FSeq,Gauss-Newton,0.07,False,True,True,LT,-6.702,0.242,0.262,0.145
1,0.2,20,FSeq,Gauss-Newton,0.07,False,True,True,ID,-9.566,0.281,0.989,0.018
2,0.2,20,FSeq,Gauss-Newton,0.07,False,True,True,LS,-6.956,0.242,0.49,0.122
0,0.2,20,FSeq,Gauss-Newton,0.07,False,True,False,LT,-6.702,0.242,0.262,0.145
1,0.2,20,FSeq,Gauss-Newton,0.07,False,True,False,ID,-9.566,0.281,0.989,0.018
2,0.2,20,FSeq,Gauss-Newton,0.07,False,True,False,LS,-6.956,0.242,0.49,0.122
0,0.2,20,FSeq,Gauss-Newton,0.07,False,False,True,LT,-6.702,0.242,0.262,0.145
1,0.2,20,FSeq,Gauss-Newton,0.07,False,False,True,ID,-9.566,0.281,0.989,0.018
2,0.2,20,FSeq,Gauss-Newton,0.07,False,False,True,LS,-6.956,0.242,0.49,0.122
0,0.2,20,FSeq,Gauss-Newton,0.07,False,False,False,LT,-6.702,0.242,0.262,0.145
1,0.2,20,FSeq,Gauss-Newton,0.07,False,False,False,ID,-9.566,0.281,0.989,0.018
2,0.2,20,FSeq,Gauss-Newton,0.07,False,False,False,LS,-6.956,0.242,0.49,0.122
0,0.2,20,FSeq,Gauss-Newton,0.2,True,True,True,LT,-8.2,0.262,0.057,0.169
1,0.2,20,FSeq,Gauss-Newton,0.2,True,True,True,ID,-9.987,0.292,0.848,0.067
2,0.2,20,FSeq,Gauss-Newton,0.2,True,True,True,LS,-7.924,0.256,0.34,0.139
0,0.2,20,FSeq,Gauss-Newton,0.2,True,True,False,LT,-8.2,0.262,0.057,0.169
1,0.2,20,FSeq,Gauss-Newton,0.2,True,True,False,ID,-9.987,0.292,0.848,0.067
2,0.2,20,FSeq,Gauss-Newton,0.2,True,True,False,LS,-7.924,0.256,0.34,0.139
0,0.2,20,FSeq,Gauss-Newton,0.2,True,False,True,LT,-8.2,0.262,0.057,0.169
1,0.2,20,FSeq,Gauss-Newton,0.2,True,False,True,ID,-9.987,0.292,0.848,0.067
2,0.2,20,FSeq,Gauss-Newton,0.2,True,False,True,LS,-7.924,0.256,0.34,0.139
0,0.2,20,FSeq,Gauss-Newton,0.2,True,False,False,LT,-8.2,0.262,0.057,0.169
1,0.2,20,FSeq,Gauss-Newton,0.2,True,False,False,ID,-9.987,0.292,0.848,0.067
2,0.2,20,FSeq,Gauss-Newton,0.2,True,False,False,LS,-7.924,0.256,0.34,0.139
0,0.2,20,FSeq,Gauss-Newton,0.2,False,True,True,LT,-7.018,0.246,0.157,0.158
1,0.2,20,FSeq,Gauss-Newton,0.2,False,True,True,ID,-9.512,0.28,0.952,0.037
2,0.2,20,FSeq,Gauss-Newton,0.2,False,True,True,LS,-6.88,0.242,0.434,0.13
0,0.2,20,FSeq,Gauss-Newton,0.2,False,True,False,LT,-7.018,0.246,0.157,0.158
1,0.2,20,FSeq,Gauss-Newton,0.2,False,True,False,ID,-9.512,0.28,0.952,0.037
2,0.2,20,FSeq,Gauss-Newton,0.2,False,True,False,LS,-6.88,0.242,0.434,0.13
0,0.2,20,FSeq,Gauss-Newton,0.2,False,False,True,LT,-7.018,0.246,0.157,0.158
1,0.2,20,FSeq,Gauss-Newton,0.2,False,False,True,ID,-9.512,0.28,0.952,0.037
2,0.2,20,FSeq,Gauss-Newton,0.2,False,False,True,LS,-6.88,0.242,0.434,0.13
0,0.2,20,FSeq,Gauss-Newton,0.2,False,False,False,LT,-7.018,0.246,0.157,0.158
1,0.2,20,FSeq,Gauss-Newton,0.2,False,False,False,ID,-9.512,0.28,0.952,0.037
2,0.2,20,FSeq,Gauss-Newton,0.2,False,False,False,LS,-6.88,0.242,0.434,0.13
0,0.2,20,FSeq,ROPE,0.01,True,True,True,LT,-2.714,0.174,-1.022,0.246
1,0.2,20,FSeq,ROPE,0.01,True,True,True,ID,-5.231,0.219,-0.22,0.19
2,0.2,20,FSeq,ROPE,0.01,True,True,True,LS,-1.898,0.152,-0.278,0.196
0,0.2,20,FSeq,ROPE,0.01,True,True,False,LT,-4.119,0.198,0.118,0.155
1,0.2,20,FSeq,ROPE,0.01,True,True,False,ID,-7.306,0.249,0.825,0.074
2,0.2,20,FSeq,ROPE,0.01,True,True,False,LS,-5.642,0.228,0.412,0.128
0,0.2,20,FSeq,ROPE,0.01,True,False,True,LT,-3.392,0.185,-1.338,0.262
1,0.2,20,FSeq,ROPE,0.01,True,False,True,ID,-4.814,0.212,-0.356,0.198
2,0.2,20,FSeq,ROPE,0.01,True,False,True,LS,-2.309,0.162,-0.554,0.213
0,0.2,20,FSeq,ROPE,0.01,True,False,False,LT,-5.4,0.221,0.171,0.155
1,0.2,20,FSeq,ROPE,0.01,True,False,False,ID,-8.828,0.272,0.734,0.089
2,0.2,20,FSeq,ROPE,0.01,True,False,False,LS,-6.742,0.245,0.452,0.127
0,0.2,20,FSeq,ROPE,0.01,False,True,True,LT,-2.043,0.15,-0.924,0.239
1,0.2,20,FSeq,ROPE,0.01,False,True,True,ID,-4.194,0.198,0.082,0.165
2,0.2,20,FSeq,ROPE,0.01,False,True,True,LS,-1.436,0.138,-0.272,0.192
0,0.2,20,FSeq,ROPE,0.01,False,True,False,LT,-4.821,0.212,0.15,0.157
1,0.2,20,FSeq,ROPE,0.01,False,True,False,ID,-8.297,0.263,0.8,0.077
2,0.2,20,FSeq,ROPE,0.01,False,True,False,LS,-6.605,0.236,0.4,0.134
0,0.2,20,FSeq,ROPE,0.01,False,False,True,LT,-2.426,0.16,-0.811,0.234
1,0.2,20,FSeq,ROPE,0.01,False,False,True,ID,-4.764,0.209,0.06,0.165
2,0.2,20,FSeq,ROPE,0.01,False,False,True,LS,-1.987,0.15,-0.162,0.19
0,0.2,20,FSeq,ROPE,0.01,False,False,False,LT,-4.24,0.198,0.118,0.156
1,0.2,20,FSeq,ROPE,0.01,False,False,False,ID,-7.612,0.25,0.737,0.09
2,0.2,20,FSeq,ROPE,0.01,False,False,False,LS,-5.947,0.225,0.412,0.132
0,0.2,20,FSeq,ROPE,0.07,True,True,True,LT,-3.423,0.183,-0.972,0.24
1,0.2,20,FSeq,ROPE,0.07,True,True,True,ID,-5.338,0.227,-0.121,0.179
2,0.2,20,FSeq,ROPE,0.07,True,True,True,LS,-2.393,0.162,-0.229,0.19
0,0.2,20,FSeq,ROPE,0.07,True,True,False,LT,-4.784,0.214,0.166,0.158
1,0.2,20,FSeq,ROPE,0.07,True,True,False,ID,-7.97,0.261,0.825,0.072
2,0.2,20,FSeq,ROPE,0.07,True,True,False,LS,-6.43,0.236,0.43,0.129
0,0.2,20,FSeq,ROPE,0.07,True,False,True,LT,-3.219,0.176,-1.307,0.259
1,0.2,20,FSeq,ROPE,0.07,True,False,True,ID,-5.02,0.216,-0.281,0.19
2,0.2,20,FSeq,ROPE,0.07,True,False,True,LS,-2.144,0.154,-0.52,0.208
0,0.2,20,FSeq,ROPE,0.07,True,False,False,LT,-5.113,0.22,0.234,0.149
1,0.2,20,FSeq,ROPE,0.07,True,False,False,ID,-8.938,0.27,0.724,0.088
2,0.2,20,FSeq,ROPE,0.07,True,False,False,LS,-6.756,0.24,0.504,0.12
0,0.2,20,FSeq,ROPE,0.07,False,True,True,LT,-3.197,0.18,-1.015,0.242
1,0.2,20,FSeq,ROPE,0.07,False,True,True,ID,-5.324,0.224,-0.138,0.186
2,0.2,20,FSeq,ROPE,0.07,False,True,True,LS,-2.208,0.159,-0.28,0.192
0,0.2,20,FSeq,ROPE,0.07,False,True,False,LT,-4.808,0.208,0.11,0.164
1,0.2,20,FSeq,ROPE,0.07,False,True,False,ID,-7.55,0.254,0.82,0.072
2,0.2,20,FSeq,ROPE,0.07,False,True,False,LS,-6.017,0.232,0.416,0.134
0,0.2,20,FSeq,ROPE,0.07,False,False,True,LT,-3.142,0.178,-1.071,0.25
1,0.2,20,FSeq,ROPE,0.07,False,False,True,ID,-4.423,0.208,-0.012,0.172
2,0.2,20,FSeq,ROPE,0.07,False,False,True,LS,-2.353,0.16,-0.398,0.202
0,0.2,20,FSeq,ROPE,0.07,False,False,False,LT,-4.891,0.211,0.174,0.16
1,0.2,20,FSeq,ROPE,0.07,False,False,False,ID,-7.969,0.26,0.798,0.077
2,0.2,20,FSeq,ROPE,0.07,False,False,False,LS,-6.684,0.242,0.37,0.137
0,0.2,20,FSeq,ROPE,0.2,True,True,True,LT,-2.653,0.166,-0.902,0.238
1,0.2,20,FSeq,ROPE,0.2,True,True,True,ID,-4.902,0.212,-0.044,0.178
2,0.2,20,FSeq,ROPE,0.2,True,True,True,LS,-1.822,0.146,-0.172,0.19
0,0.2,20,FSeq,ROPE,0.2,True,True,False,LT,-4.309,0.2,0.248,0.15
1,0.2,20,FSeq,ROPE,0.2,True,True,False,ID,-7.71,0.258,0.813,0.074
2,0.2,20,FSeq,ROPE,0.2,True,True,False,LS,-5.657,0.228,0.565,0.118
