ID,easting,northing,z,Resistivity(ohm.m)
15,41667.776,204313.55,-2.7,2.6611
15,41667.776,204313.55,-2.6,3.108315
15,41667.776,204313.55,-2.5,3.020696667
15,41667.776,204313.55,-2.4,3.220905
15,41667.776,204313.55,-2.3,3.82435
15,41667.776,204313.55,-2.2,3.69816
15,41667.776,204313.55,-2.1,3.967485
15,41667.776,204313.55,-2,4.343283333
15,41667.776,204313.55,-1.9,4.10019
15,41667.776,204313.55,-1.8,4.980665
15,41667.776,204313.55,-1.7,5.25244
15,41667.776,204313.55,-1.6,5.4652
15,41667.776,204313.55,-1.5,6.43993
15,41667.776,204313.55,-1.4,7.012893333
15,41667.776,204313.55,-1.3,7.30426
15,41667.776,204313.55,-1.2,7.81541
15,41667.776,204313.55,-1.1,8.907035
15,41667.776,204313.55,-1,9.73257
15,41667.776,204313.55,-0.9,11.1747725
15,41667.776,204313.55,-0.8,12.768765
15,41667.776,204313.55,-0.7,13.9069
15,41667.776,204313.55,-0.6,16.527935
15,41667.776,204313.55,-0.5,18.831342
15,41667.776,204313.55,-0.4,21.659188
15,41667.776,204313.55,-0.3,22.64654333
15,41667.776,204313.55,-0.2,23.060485
15,41667.776,204313.55,-0.1,27.391704
16,41667.968,204313.088,-4.9,1.281755
16,41667.968,204313.088,-4.8,1.30191
16,41667.968,204313.088,-4.6,1.33941
16,41667.968,204313.088,-4.5,1.37212
16,41667.968,204313.088,-4.3,1.422553333
16,41667.968,204313.088,-4.2,1.52205
16,41667.968,204313.088,-4.1,1.45503
16,41667.968,204313.088,-4,1.62291
16,41667.968,204313.088,-3.9,1.522275
16,41667.968,204313.088,-3.8,1.66699
16,41667.968,204313.088,-3.7,1.57291
16,41667.968,204313.088,-3.6,1.642885
16,41667.968,204313.088,-3.5,1.68932
16,41667.968,204313.088,-3.4,1.95472
16,41667.968,204313.088,-3.3,1.7577
16,41667.968,204313.088,-3.2,2.0359
16,41667.968,204313.088,-3.1,2.060775
16,41667.968,204313.088,-3,2.127315
16,41667.968,204313.088,-2.9,2.16715
16,41667.968,204313.088,-2.8,2.18561
16,41667.968,204313.088,-2.7,2.6611
16,41667.968,204313.088,-2.6,2.36507
16,41667.968,204313.088,-2.5,2.73793
16,41667.968,204313.088,-2.4,2.815135
16,41667.968,204313.088,-2.3,2.815285
16,41667.968,204313.088,-2.2,3.315875
16,41667.968,204313.088,-2.1,3.23429
16,41667.968,204313.088,-2,3.41409
16,41667.968,204313.088,-1.9,4.10019
16,41667.968,204313.088,-1.8,4.00135
16,41667.968,204313.088,-1.7,4.271305
16,41667.968,204313.088,-1.6,4.79337
16,41667.968,204313.088,-1.5,4.600735
16,41667.968,204313.088,-1.4,5.659995
16,41667.968,204313.088,-1.3,6.300275
16,41667.968,204313.088,-1.2,6.9205075
16,41667.968,204313.088,-1.1,8.29089
16,41667.968,204313.088,-1,9.17309
16,41667.968,204313.088,-0.9,10.42726667
16,41667.968,204313.088,-0.8,12.029855
16,41667.968,204313.088,-0.7,13.5978475
16,41667.968,204313.088,-0.6,16.28060667
16,41667.968,204313.088,-0.5,19.247652
16,41667.968,204313.088,-0.4,21.95616333
16,41667.968,204313.088,-0.3,23.182158
16,41667.968,204313.088,-0.2,24.67292
16,41667.968,204313.088,-0.1,27.58644286
17,41668.159,204312.626,-4.9,1.258086667
17,41668.159,204312.626,-4.8,1.26588
17,41668.159,204312.626,-4.6,1.302416667
17,41668.159,204312.626,-4.5,1.312515
17,41668.159,204312.626,-4.4,1.31767
17,41668.159,204312.626,-4.3,1.395115
17,41668.159,204312.626,-4.2,1.34977
17,41668.159,204312.626,-4.1,1.42567
17,41668.159,204312.626,-4,1.40918
17,41668.159,204312.626,-3.9,1.50625
17,41668.159,204312.626,-3.8,1.461416667
17,41668.159,204312.626,-3.7,1.57291
17,41668.159,204312.626,-3.6,1.5489
17,41668.159,204312.626,-3.5,1.580923333
17,41668.159,204312.626,-3.4,1.613695
17,41668.159,204312.626,-3.3,1.7577
17,41668.159,204312.626,-3.2,1.762756667
17,41668.159,204312.626,-3.1,1.81582
17,41668.159,204312.626,-3,1.90311
17,41668.159,204312.626,-2.9,1.94691
17,41668.159,204312.626,-2.8,2.08309
17,41668.159,204312.626,-2.7,2.029585
17,41668.159,204312.626,-2.6,2.36507
17,41668.159,204312.626,-2.5,2.17891
17,41668.159,204312.626,-2.4,2.44538
17,41668.159,204312.626,-2.3,2.647906667
17,41668.159,204312.626,-2.2,2.555815
17,41668.159,204312.626,-2.1,2.91426
17,41668.159,204312.626,-2,2.91495
17,41668.159,204312.626,-1.9,3.080845
17,41668.159,204312.626,-1.8,3.567215
17,41668.159,204312.626,-1.7,3.704426667
17,41668.159,204312.626,-1.6,3.889245
17,41668.159,204312.626,-1.5,4.402143333
17,41668.159,204312.626,-1.4,4.874436667
17,41668.159,204312.626,-1.3,5.31702
17,41668.159,204312.626,-1.2,6.158286667
17,41668.159,204312.626,-1.1,7.09272
17,41668.159,204312.626,-1,8.16561
17,41668.159,204312.626,-0.9,9.57187
17,41668.159,204312.626,-0.8,10.811975
17,41668.159,204312.626,-0.7,13.66662
17,41668.159,204312.626,-0.6,15.8587725
17,41668.159,204312.626,-0.5,19.47593667
17,41668.159,204312.626,-0.4,19.78867667
17,41668.159,204312.626,-0.3,22.21886
17,41668.159,204312.626,-0.1,23.06405875
18,41668.351,204312.164,-4.9,1.26478
18,41668.351,204312.164,-4.8,1.2691
18,41668.351,204312.164,-4.6,1.28981
18,41668.351,204312.164,-4.5,1.304235
18,41668.351,204312.164,-4.4,1.31767
18,41668.351,204312.164,-4.3,1.324295
18,41668.351,204312.164,-4.2,1.35423
18,41668.351,204312.164,-4,1.39475
18,41668.351,204312.164,-3.8,1.4536375
18,41668.351,204312.164,-3.7,1.47299
18,41668.351,204312.164,-3.6,1.47006
18,41668.351,204312.164,-3.5,1.526725
18,41668.351,204312.164,-3.4,1.583343333
18,41668.351,204312.164,-3.3,1.583695
18,41668.351,204312.164,-3.2,1.675715
18,41668.351,204312.164,-3.1,1.707063333
18,41668.351,204312.164,-3,1.75639
18,41668.351,204312.164,-2.9,1.82581
18,41668.351,204312.164,-2.8,1.865275
18,41668.351,204312.164,-2.7,1.971223333
18,41668.351,204312.164,-2.6,1.98267
18,41668.351,204312.164,-2.5,2.112123333
18,41668.351,204312.164,-2.4,2.21895
18,41668.351,204312.164,-2.3,2.30419
18,41668.351,204312.164,-2.2,2.47071
18,41668.351,204312.164,-2.1,2.49595
18,41668.351,204312.164,-2,2.714453333
18,41668.351,204312.164,-1.9,2.989765
18,41668.351,204312.164,-1.8,3.21005
18,41668.351,204312.164,-1.7,3.396735
18,41668.351,204312.164,-1.6,3.706185
18,41668.351,204312.164,-1.5,3.88312
18,41668.351,204312.164,-1.4,4.410775
18,41668.351,204312.164,-1.3,5.073183333
18,41668.351,204312.164,-1.2,5.56928
18,41668.351,204312.164,-1.1,6.4287
18,41668.351,204312.164,-1,7.503016667
18,41668.351,204312.164,-0.9,8.59138
18,41668.351,204312.164,-0.8,10.24981667
18,41668.351,204312.164,-0.7,12.01425
18,41668.351,204312.164,-0.6,14.99003667
18,41668.351,204312.164,-0.5,15.8986175
18,41668.351,204312.164,-0.4,17.7349425
18,41668.351,204312.164,-0.3,20.538424
18,41668.351,204312.164,-0.2,22.0964
18,41668.351,204312.164,-0.1,27.96834286
19,41668.543,204311.702,-4.9,1.30794
19,41668.543,204311.702,-4.8,1.293125
19,41668.543,204311.702,-4.7,1.36303
19,41668.543,204311.702,-4.6,1.30684
19,41668.543,204311.702,-4.5,1.332525
19,41668.543,204311.702,-4.3,1.34515
19,41668.543,204311.702,-4.2,1.36315
19,41668.543,204311.702,-4.1,1.38845
19,41668.543,204311.702,-4,1.387535
19,41668.543,204311.702,-3.9,1.45008
19,41668.543,204311.702,-3.8,1.43938
19,41668.543,204311.702,-3.7,1.47299
19,41668.543,204311.702,-3.6,1.48435
19,41668.543,204311.702,-3.5,1.52948
19,41668.543,204311.702,-3.4,1.52886
19,41668.543,204311.702,-3.3,1.585076667
19,41668.543,204311.702,-3.2,1.612175
19,41668.543,204311.702,-3.1,1.66089
19,41668.543,204311.702,-3,1.69987
19,41668.543,204311.702,-2.9,1.751655
19,41668.543,204311.702,-2.8,1.810615
19,41668.543,204311.702,-2.7,1.8545
19,41668.543,204311.702,-2.6,1.91581
19,41668.543,204311.702,-2.5,1.983125
19,41668.543,204311.702,-2.4,2.122865
19,41668.543,204311.702,-2.3,2.192626667
19,41668.543,204311.702,-2.2,2.361453333
19,41668.543,204311.702,-2.1,2.49595
19,41668.543,204311.702,-2,2.610213333
19,41668.543,204311.702,-1.9,2.88033
19,41668.543,204311.702,-1.8,3.019435
19,41668.543,204311.702,-1.7,3.2394475
19,41668.543,204311.702,-1.6,3.52258
19,41668.543,204311.702,-1.5,3.754493333
19,41668.543,204311.702,-1.4,4.1789875
19,41668.543,204311.702,-1.3,4.81092
19,41668.543,204311.702,-1.2,5.359123333
19,41668.543,204311.702,-1.1,6.06687
19,41668.543,204311.702,-1,7.200863333
19,41668.543,204311.702,-0.9,8.43553
19,41668.543,204311.702,-0.8,9.29351
19,41668.543,204311.702,-0.7,11.710028
19,41668.543,204311.702,-0.6,13.24769
19,41668.543,204311.702,-0.5,16.30319
19,41668.543,204311.702,-0.4,16.8704475
19,41668.543,204311.702,-0.3,20.138265
19,41668.543,204311.702,-0.2,20.42672
19,41668.543,204311.702,-0.1,35.24946667
20,41668.735,204311.241,-4.9,1.38699
20,41668.735,204311.241,-4.8,1.407465
20,41668.735,204311.241,-4.7,1.38871
20,41668.735,204311.241,-4.6,1.426945
20,41668.735,204311.241,-4.5,1.40087
20,41668.735,204311.241,-4.4,1.50499
20,41668.735,204311.241,-4.3,1.40958
20,41668.735,204311.241,-4.2,1.54468
20,41668.735,204311.241,-4.1,1.38845
20,41668.735,204311.241,-4,1.50024
20,41668.735,204311.241,-3.9,1.45008
20,41668.735,204311.241,-3.8,1.515115
20,41668.735,204311.241,-3.7,1.51757
20,41668.735,204311.241,-3.6,1.53348
20,41668.735,204311.241,-3.5,1.52948
20,41668.735,204311.241,-3.4,1.60999
20,41668.735,204311.241,-3.3,1.607505
20,41668.735,204311.241,-3.2,1.612175
20,41668.735,204311.241,-3.1,1.69083
20,41668.735,204311.241,-3,1.716775
20,41668.735,204311.241,-2.9,1.761406667
20,41668.735,204311.241,-2.8,1.79109
20,41668.735,204311.241,-2.7,1.84251
20,41668.735,204311.241,-2.6,1.88238
20,41668.735,204311.241,-2.5,1.962825
20,41668.735,204311.241,-2.4,2.01988
20,41668.735,204311.241,-2.3,2.141325
20,41668.735,204311.241,-2.2,2.224343333
20,41668.735,204311.241,-2.1,2.3319
20,41668.735,204311.241,-2,2.545195
20,41668.735,204311.241,-1.9,2.668426667
20,41668.735,204311.241,-1.8,2.83808
20,41668.735,204311.241,-1.7,3.076563333
20,41668.735,204311.241,-1.6,3.36675
20,41668.735,204311.241,-1.5,3.666035
20,41668.735,204311.241,-1.4,4.03952
20,41668.735,204311.241,-1.3,4.587296667
20,41668.735,204311.241,-1.2,5.23016
20,41668.735,204311.241,-1.1,6.08857
20,41668.735,204311.241,-1,7.26105
20,41668.735,204311.241,-0.9,8.27237
20,41668.735,204311.241,-0.8,10.6821525
20,41668.735,204311.241,-0.7,12.3705975
20,41668.735,204311.241,-0.6,15.90971
20,41668.735,204311.241,-0.5,18.77630667
20,41668.735,204311.241,-0.4,16.168525
20,41668.735,204311.241,-0.3,22.02645125
20,41668.735,204311.241,-0.2,18.473615
20,41668.735,204311.241,-0.1,23.82086714
21,41668.927,204310.779,-4.9,1.493735
21,41668.927,204310.779,-4.8,1.561205
21,41668.927,204310.779,-4.7,1.41439
21,41668.927,204310.779,-4.6,1.53191
21,41668.927,204310.779,-4.5,1.561616667
21,41668.927,204310.779,-4.4,1.50499
21,41668.927,204310.779,-4.3,1.4323
21,41668.927,204310.779,-4.2,1.576595
21,41668.927,204310.779,-4.1,1.69799
21,41668.927,204310.779,-4,1.582123333
21,41668.927,204310.779,-3.8,1.65381
21,41668.927,204310.779,-3.7,1.59068
21,41668.927,204310.779,-3.6,1.6729
21,41668.927,204310.779,-3.5,1.725055
21,41668.927,204310.779,-3.4,1.647445
21,41668.927,204310.779,-3.3,1.714455
21,41668.927,204310.779,-3.2,1.72701
21,41668.927,204310.779,-3.1,1.73728
21,41668.927,204310.779,-3,1.786645
21,41668.927,204310.779,-2.9,1.810056667
21,41668.927,204310.779,-2.8,1.829645
21,41668.927,204310.779,-2.7,1.899815
21,41668.927,204310.779,-2.6,1.940895
21,41668.927,204310.779,-2.5,1.951895
21,41668.927,204310.779,-2.4,2.027306667
21,41668.927,204310.779,-2.3,2.088035
21,41668.927,204310.779,-2.2,2.17994
21,41668.927,204310.779,-2.1,2.299733333
21,41668.927,204310.779,-2,2.379075
21,41668.927,204310.779,-1.9,2.58083
21,41668.927,204310.779,-1.8,2.745745
21,41668.927,204310.779,-1.7,2.79982
21,41668.927,204310.779,-1.6,3.18075
21,41668.927,204310.779,-1.5,3.59991
21,41668.927,204310.779,-1.4,3.886916667
21,41668.927,204310.779,-1.3,4.543913333
21,41668.927,204310.779,-1.2,5.323543333
21,41668.927,204310.779,-1.1,6.317325
21,41668.927,204310.779,-1,7.240213333
21,41668.927,204310.779,-0.9,8.80699
21,41668.927,204310.779,-0.8,11.08903
21,41668.927,204310.779,-0.7,12.94374
21,41668.927,204310.779,-0.6,16.55194
21,41668.927,204310.779,-0.5,19.17811
21,41668.927,204310.779,-0.4,19.04521
21,41668.927,204310.779,-0.3,21.88592286
21,41668.927,204310.779,-0.2,18.19019
21,41668.927,204310.779,-0.1,17.97217429
22,41669.118,204310.317,-4.9,1.67921
22,41669.118,204310.317,-4.8,1.689405
22,41669.118,204310.317,-4.5,1.67627
22,41669.118,204310.317,-4.4,1.808695
22,41669.118,204310.317,-4.2,1.753516667
22,41669.118,204310.317,-4.1,1.760255
22,41669.118,204310.317,-4,1.74589
22,41669.118,204310.317,-3.9,1.81781
22,41669.118,204310.317,-3.8,1.808335
22,41669.118,204310.317,-3.7,1.83204
22,41669.118,204310.317,-3.6,1.81699
22,41669.118,204310.317,-3.5,1.83589
22,41669.118,204310.317,-3.4,1.957145
22,41669.118,204310.317,-3.3,1.80174
22,41669.118,204310.317,-3.2,1.884533333
22,41669.118,204310.317,-3.1,1.853965
22,41669.118,204310.317,-3,1.92168
22,41669.118,204310.317,-2.9,1.90044
22,41669.118,204310.317,-2.8,2.00892
22,41669.118,204310.317,-2.7,1.988365
22,41669.118,204310.317,-2.6,1.940895
22,41669.118,204310.317,-2.5,2.060543333
22,41669.118,204310.317,-2.4,2.063605
22,41669.118,204310.317,-2.3,2.126043333
22,41669.118,204310.317,-2.2,2.17923
22,41669.118,204310.317,-2.1,2.23007
22,41669.118,204310.317,-2,2.34391
22,41669.118,204310.317,-1.9,2.44978
22,41669.118,204310.317,-1.8,2.56705
22,41669.118,204310.317,-1.7,2.730695
22,41669.118,204310.317,-1.6,2.96949
22,41669.118,204310.317,-1.5,3.310635
22,41669.118,204310.317,-1.4,3.823663333
22,41669.118,204310.317,-1.3,4.200045
22,41669.118,204310.317,-1.2,5.080595
22,41669.118,204310.317,-1.1,6.244135
22,41669.118,204310.317,-1,7.06507
22,41669.118,204310.317,-0.9,8.926836667
22,41669.118,204310.317,-0.8,10.72235
22,41669.118,204310.317,-0.7,12.792025
22,41669.118,204310.317,-0.6,15.21583
22,41669.118,204310.317,-0.5,17.48975
22,41669.118,204310.317,-0.4,19.61616
22,41669.118,204310.317,-0.3,18.1235925
22,41669.118,204310.317,-0.2,16.58448
22,41669.118,204310.317,-0.1,16.29605125
23,41669.31,204309.855,-4.9,1.82138
23,41669.31,204309.855,-4.8,1.84663
23,41669.31,204309.855,-4.6,2.00452
23,41669.31,204309.855,-4.5,1.945495
23,41669.31,204309.855,-4.4,1.865453333
23,41669.31,204309.855,-4.3,2.16289
23,41669.31,204309.855,-4.2,1.958305
23,41669.31,204309.855,-4.1,1.91167
23,41669.31,204309.855,-4,2.21245
23,41669.31,204309.855,-3.9,1.937725
23,41669.31,204309.855,-3.8,2.028565
23,41669.31,204309.855,-3.7,2.00029
23,41669.31,204309.855,-3.6,2.140143333
23,41669.31,204309.855,-3.5,2.111545
23,41669.31,204309.855,-3.4,1.957145
23,41669.31,204309.855,-3.3,2.2134
23,41669.31,204309.855,-3.2,2.081533333
23,41669.31,204309.855,-3.1,2.036705
23,41669.31,204309.855,-3,2.178805
23,41669.31,204309.855,-2.9,2.235585
23,41669.31,204309.855,-2.8,2.09046
23,41669.31,204309.855,-2.7,2.16565
23,41669.31,204309.855,-2.6,2.21112
23,41669.31,204309.855,-2.5,2.107895
23,41669.31,204309.855,-2.4,2.187355
23,41669.31,204309.855,-2.3,2.28319
23,41669.31,204309.855,-2.2,2.222005
23,41669.31,204309.855,-2.1,2.287445
23,41669.31,204309.855,-2,2.344736667
23,41669.31,204309.855,-1.9,2.429775
23,41669.31,204309.855,-1.8,2.52435
23,41669.31,204309.855,-1.7,2.703576667
23,41669.31,204309.855,-1.6,2.974365
23,41669.31,204309.855,-1.5,3.110535
23,41669.31,204309.855,-1.4,3.6777525
23,41669.31,204309.855,-1.3,4.097815
23,41669.31,204309.855,-1.2,4.7879975
23,41669.31,204309.855,-1.1,5.697595
23,41669.31,204309.855,-1,6.8615775
23,41669.31,204309.855,-0.9,8.49047
23,41669.31,204309.855,-0.8,10.75874
23,41669.31,204309.855,-0.7,12.65912
23,41669.31,204309.855,-0.6,15.177865
23,41669.31,204309.855,-0.5,18.12400167
23,41669.31,204309.855,-0.4,20.19705667
23,41669.31,204309.855,-0.3,18.6864675
23,41669.31,204309.855,-0.2,16.58448
23,41669.31,204309.855,-0.1,12.98465875
24,41669.502,204309.394,-4.9,2.03249
24,41669.502,204309.394,-4.8,2.05986
24,41669.502,204309.394,-4.6,2.066135
24,41669.502,204309.394,-4.5,2.188996667
24,41669.502,204309.394,-4.4,1.97897
24,41669.502,204309.394,-4.3,2.20282
24,41669.502,204309.394,-4.2,2.09059
24,41669.502,204309.394,-4.1,2.26634
24,41669.502,204309.394,-4,2.21245
24,41669.502,204309.394,-3.9,2.189495
24,41669.502,204309.394,-3.8,2.16631
24,41669.502,204309.394,-3.7,2.3941
24,41669.502,204309.394,-3.6,2.355686667
24,41669.502,204309.394,-3.5,2.16553
24,41669.502,204309.394,-3.4,2.461455
24,41669.502,204309.394,-3.3,2.34876
24,41669.502,204309.394,-3.2,2.31801
24,41669.502,204309.394,-3.1,2.422263333
24,41669.502,204309.394,-3,2.401405
24,41669.502,204309.394,-2.9,2.363193333
24,41669.502,204309.394,-2.8,2.47093
24,41669.502,204309.394,-2.7,2.420633333
24,41669.502,204309.394,-2.6,2.32779
24,41669.502,204309.394,-2.5,2.41954
24,41669.502,204309.394,-2.4,2.392585
24,41669.502,204309.394,-2.3,2.36432
24,41669.502,204309.394,-2.2,2.399136667
24,41669.502,204309.394,-2.1,2.41842
24,41669.502,204309.394,-2,2.41672
24,41669.502,204309.394,-1.9,2.543866667
24,41669.502,204309.394,-1.8,2.596335
24,41669.502,204309.394,-1.7,2.712473333
24,41669.502,204309.394,-1.6,2.92933
24,41669.502,204309.394,-1.5,3.12161
24,41669.502,204309.394,-1.4,3.58332
24,41669.502,204309.394,-1.3,3.952703333
24,41669.502,204309.394,-1.2,4.70817
24,41669.502,204309.394,-1.1,5.506625
24,41669.502,204309.394,-1,6.6287875
24,41669.502,204309.394,-0.9,8.557425
24,41669.502,204309.394,-0.8,10.29841333
24,41669.502,204309.394,-0.7,13.1320475
24,41669.502,204309.394,-0.6,16.53952667
24,41669.502,204309.394,-0.5,18.9310225
24,41669.502,204309.394,-0.4,20.93548333
24,41669.502,204309.394,-0.3,21.41229714
24,41669.502,204309.394,-0.1,18.0659575
25,41669.694,204308.932,-4.9,2.139365
25,41669.694,204308.932,-4.8,2.168253333
25,41669.694,204308.932,-4.6,2.12775
25,41669.694,204308.932,-4.5,2.27312
25,41669.694,204308.932,-4.4,2.36004
25,41669.694,204308.932,-4.3,2.24275
25,41669.694,204308.932,-4.2,2.45422
25,41669.694,204308.932,-4.1,2.442003333
25,41669.694,204308.932,-3.9,2.48234
25,41669.694,204308.932,-3.7,2.54023
25,41669.694,204308.932,-3.6,2.50313
25,41669.694,204308.932,-3.5,2.65216
25,41669.694,204308.932,-3.4,2.510443333
25,41669.694,204308.932,-3.3,2.604835
25,41669.694,204308.932,-3.2,2.67754
25,41669.694,204308.932,-3.1,2.55879
25,41669.694,204308.932,-3,2.587295
25,41669.694,204308.932,-2.9,2.688565
25,41669.694,204308.932,-2.8,2.57618
25,41669.694,204308.932,-2.7,2.475105
25,41669.694,204308.932,-2.6,2.65356
25,41669.694,204308.932,-2.5,2.52177
25,41669.694,204308.932,-2.4,2.600445
25,41669.694,204308.932,-2.3,2.649025
25,41669.694,204308.932,-2.2,2.505393333
25,41669.694,204308.932,-2.1,2.587475
25,41669.694,204308.932,-2,2.661155
25,41669.694,204308.932,-1.9,2.610915
25,41669.694,204308.932,-1.8,2.773243333
25,41669.694,204308.932,-1.7,2.86482
25,41669.694,204308.932,-1.6,2.92933
25,41669.694,204308.932,-1.5,3.267466667
25,41669.694,204308.932,-1.4,3.50995
25,41669.694,204308.932,-1.3,3.896386667
25,41669.694,204308.932,-1.2,4.6076125
25,41669.694,204308.932,-1.1,5.45084
25,41669.694,204308.932,-1,6.56093
25,41669.694,204308.932,-0.9,8.352786667
25,41669.694,204308.932,-0.8,10.25297
25,41669.694,204308.932,-0.7,13.0890025
25,41669.694,204308.932,-0.6,16.1837
25,41669.694,204308.932,-0.5,19.4711425
25,41669.694,204308.932,-0.4,21.27588333
25,41669.694,204308.932,-0.3,22.86861286
25,41669.694,204308.932,-0.1,22.13994125
26,41669.885,204308.47,-4.9,2.204415
26,41669.885,204308.47,-4.8,2.262325
26,41669.885,204308.47,-4.5,2.35629
26,41669.885,204308.47,-4.4,2.389215
26,41669.885,204308.47,-4.2,2.45422
26,41669.885,204308.47,-4.1,2.524245
26,41669.885,204308.47,-4,2.564925
26,41669.885,204308.47,-3.9,2.562835
26,41669.885,204308.47,-3.8,2.64906
26,41669.885,204308.47,-3.7,2.623996667
26,41669.885,204308.47,-3.6,2.69449
26,41669.885,204308.47,-3.5,2.65216
26,41669.885,204308.47,-3.4,2.69209
26,41669.885,204308.47,-3.3,2.74069
26,41669.885,204308.47,-3.2,2.6983
26,41669.885,204308.47,-3.1,2.77
26,41669.885,204308.47,-3,2.74515
26,41669.885,204308.47,-2.9,2.75872
26,41669.885,204308.47,-2.8,2.71613
26,41669.885,204308.47,-2.7,2.751385
26,41669.885,204308.47,-2.6,2.699775
26,41669.885,204308.47,-2.5,2.68307
26,41669.885,204308.47,-2.4,2.711295
26,41669.885,204308.47,-2.3,2.649025
26,41669.885,204308.47,-2.2,2.647585
26,41669.885,204308.47,-2.1,2.706556667
26,41669.885,204308.47,-2,2.69035
26,41669.885,204308.47,-1.9,2.79501
26,41669.885,204308.47,-1.8,2.843306667
26,41669.885,204308.47,-1.7,2.98405
26,41669.885,204308.47,-1.6,3.13881
26,41669.885,204308.47,-1.5,3.310726667
26,41669.885,204308.47,-1.4,3.721735
26,41669.885,204308.47,-1.3,4.111005
26,41669.885,204308.47,-1.2,4.69171
26,41669.885,204308.47,-1.1,5.449235
26,41669.885,204308.47,-1,6.577745
26,41669.885,204308.47,-0.9,8.12609
26,41669.885,204308.47,-0.8,10.0019425
26,41669.885,204308.47,-0.7,12.60172667
26,41669.885,204308.47,-0.6,14.64141667
26,41669.885,204308.47,-0.5,18.213818
26,41669.885,204308.47,-0.4,18.53826
26,41669.885,204308.47,-0.3,20.499198
26,41669.885,204308.47,-0.2,18.30989
26,41669.885,204308.47,-0.1,21.04564714
27,41670.077,204308.008,-4.9,2.183523333
27,41670.077,204308.008,-4.8,2.23829
27,41670.077,204308.008,-4.6,2.29049
27,41670.077,204308.008,-4.5,2.316825
27,41670.077,204308.008,-4.4,2.396885
27,41670.077,204308.008,-4.3,2.32446
27,41670.077,204308.008,-4.2,2.4542
27,41670.077,204308.008,-4.1,2.468925
27,41670.077,204308.008,-4,2.564925
27,41670.077,204308.008,-3.9,2.45647
27,41670.077,204308.008,-3.8,2.59261
27,41670.077,204308.008,-3.7,2.6454
27,41670.077,204308.008,-3.6,2.630235
27,41670.077,204308.008,-3.5,2.587855
27,41670.077,204308.008,-3.4,2.70194
27,41670.077,204308.008,-3.3,2.75583
27,41670.077,204308.008,-3.2,2.650143333
27,41670.077,204308.008,-3.1,2.73309
27,41670.077,204308.008,-3,2.654925
27,41670.077,204308.008,-2.9,2.639995
27,41670.077,204308.008,-2.8,2.730825
27,41670.077,204308.008,-2.7,2.688633333
27,41670.077,204308.008,-2.6,2.67719
27,41670.077,204308.008,-2.5,2.678316667
27,41670.077,204308.008,-2.4,2.644355
