"Z,Resistivity(ohm.m),easting,northing,nb_electrode"
"-0.5,16.5821375,107773.752,183292.003,46.0"
"-0.4,23.13503,107773.752,183292.003,46.0"
"-0.3,33.793415,107773.752,183292.003,46.0"
"-0.2,57.85984,107773.752,183292.003,46.0"
"-0.1,53.18220142857143,107773.752,183292.003,46.0"
"-4.9,29.87631,107774.033,183291.59,47.0"
"-4.8,30.28268,107774.033,183291.59,47.0"
"-4.7,29.97578,107774.033,183291.59,47.0"
"-4.5,29.80681,107774.033,183291.59,47.0"
"-4.4,30.20783,107774.033,183291.59,47.0"
"-4.3,30.028935,107774.033,183291.59,47.0"
"-4.1,29.48555,107774.033,183291.59,47.0"
"-4.0,29.257530000000003,107774.033,183291.59,47.0"
"-3.9,29.02196,107774.033,183291.59,47.0"
"-3.8,28.04802,107774.033,183291.59,47.0"
"-3.7,28.05914,107774.033,183291.59,47.0"
"-3.6,27.42753666666667,107774.033,183291.59,47.0"
"-3.4,25.79438,107774.033,183291.59,47.0"
"-3.3,24.980853333333332,107774.033,183291.59,47.0"
"-3.2,24.02878,107774.033,183291.59,47.0"
"-3.1,22.505975,107774.033,183291.59,47.0"
"-3.0,21.58242,107774.033,183291.59,47.0"
"-2.9,20.436025,107774.033,183291.59,47.0"
"-2.8,19.0213,107774.033,183291.59,47.0"
"-2.7,17.78875,107774.033,183291.59,47.0"
"-2.6,16.56836,107774.033,183291.59,47.0"
"-2.5,15.257625,107774.033,183291.59,47.0"
"-2.4,14.030315,107774.033,183291.59,47.0"
"-2.3,12.69999,107774.033,183291.59,47.0"
"-2.2,11.77809,107774.033,183291.59,47.0"
"-2.1,10.5107325,107774.033,183291.59,47.0"
"-2.0,9.20133,107774.033,183291.59,47.0"
"-1.9,8.32541,107774.033,183291.59,47.0"
"-1.8,7.664765,107774.033,183291.59,47.0"
"-1.7,6.605973333333334,107774.033,183291.59,47.0"
"-1.6,6.52114,107774.033,183291.59,47.0"
"-1.5,5.569106,107774.033,183291.59,47.0"
"-1.4,5.46595,107774.033,183291.59,47.0"
"-1.3,5.092195,107774.033,183291.59,47.0"
"-1.2,4.80088,107774.033,183291.59,47.0"
"-1.1,5.019513333333333,107774.033,183291.59,47.0"
"-1.0,5.17494,107774.033,183291.59,47.0"
"-0.9,5.261695,107774.033,183291.59,47.0"
"-0.8,6.523195,107774.033,183291.59,47.0"
"-0.7,7.835155,107774.033,183291.59,47.0"
"-0.6,9.7433675,107774.033,183291.59,47.0"
"-0.5,14.478923333333334,107774.033,183291.59,47.0"
"-0.4,19.45336,107774.033,183291.59,47.0"
"-0.3,29.4656525,107774.033,183291.59,47.0"
"-0.2,50.669934999999995,107774.033,183291.59,47.0"
"-0.1,53.668322,107774.033,183291.59,47.0"
"-4.9,29.5685,107774.314,183291.176,48.0"
"-4.7,29.36028,107774.314,183291.176,48.0"
"-4.5,29.46435,107774.314,183291.176,48.0"
"-4.4,29.04165,107774.314,183291.176,48.0"
"-4.3,29.94283,107774.314,183291.176,48.0"
"-4.1,28.98759,107774.314,183291.176,48.0"
"-4.0,28.743925,107774.314,183291.176,48.0"
"-3.8,27.844230000000003,107774.314,183291.176,48.0"
"-3.7,27.030835,107774.314,183291.176,48.0"
"-3.6,27.44145,107774.314,183291.176,48.0"
"-3.5,25.31655,107774.314,183291.176,48.0"
"-3.4,25.410503333333335,107774.314,183291.176,48.0"
"-3.3,24.88856,107774.314,183291.176,48.0"
"-3.2,22.50505,107774.314,183291.176,48.0"
"-3.1,22.505975,107774.314,183291.176,48.0"
"-3.0,21.21752,107774.314,183291.176,48.0"
"-2.9,19.68917,107774.314,183291.176,48.0"
"-2.8,19.088245,107774.314,183291.176,48.0"
"-2.7,17.89922,107774.314,183291.176,48.0"
"-2.6,15.86938,107774.314,183291.176,48.0"
"-2.5,15.038986666666666,107774.314,183291.176,48.0"
"-2.4,14.36231,107774.314,183291.176,48.0"
"-2.2,11.902443333333332,107774.314,183291.176,48.0"
"-2.1,10.67324,107774.314,183291.176,48.0"
"-2.0,9.71222,107774.314,183291.176,48.0"
"-1.9,8.775633333333333,107774.314,183291.176,48.0"
"-1.8,8.08855,107774.314,183291.176,48.0"
"-1.7,7.180585,107774.314,183291.176,48.0"
"-1.6,6.686389999999999,107774.314,183291.176,48.0"
"-1.5,5.97708,107774.314,183291.176,48.0"
"-1.4,5.662013333333333,107774.314,183291.176,48.0"
"-1.3,5.20339,107774.314,183291.176,48.0"
"-1.2,5.157953333333333,107774.314,183291.176,48.0"
"-1.1,4.96585,107774.314,183291.176,48.0"
"-1.0,5.196425,107774.314,183291.176,48.0"
"-0.9,4.96145,107774.314,183291.176,48.0"
"-0.8,5.739276666666666,107774.314,183291.176,48.0"
"-0.7,5.49551,107774.314,183291.176,48.0"
"-0.6,7.201386666666667,107774.314,183291.176,48.0"
"-0.5,9.676756666666668,107774.314,183291.176,48.0"
"-0.4,15.69341,107774.314,183291.176,48.0"
"-0.3,19.6935775,107774.314,183291.176,48.0"
"-0.2,46.207205,107774.314,183291.176,48.0"
"-0.1,50.445048,107774.314,183291.176,48.0"
"-4.9,28.304940000000002,107774.596,183290.763,49.0"
"-4.8,27.89489,107774.596,183290.763,49.0"
"-4.7,28.9909,107774.596,183290.763,49.0"
"-4.6,27.87004,107774.596,183290.763,49.0"
"-4.5,29.12189,107774.596,183290.763,49.0"
"-4.4,28.745396666666664,107774.596,183290.763,49.0"
"-4.2,27.74367,107774.596,183290.763,49.0"
"-4.1,28.0867225,107774.596,183290.763,49.0"
"-4.0,28.4847,107774.596,183290.763,49.0"
"-3.9,26.98677,107774.596,183290.763,49.0"
"-3.8,26.85628,107774.596,183290.763,49.0"
"-3.7,27.030835,107774.596,183290.763,49.0"
"-3.6,24.66325,107774.596,183290.763,49.0"
"-3.5,25.31655,107774.596,183290.763,49.0"
"-3.4,24.86452,107774.596,183290.763,49.0"
"-3.2,22.344445,107774.596,183290.763,49.0"
"-3.1,21.0574,107774.596,183290.763,49.0"
"-3.0,21.106395,107774.596,183290.763,49.0"
"-2.9,19.585925,107774.596,183290.763,49.0"
"-2.8,17.70475666666667,107774.596,183290.763,49.0"
"-2.7,18.26455,107774.596,183290.763,49.0"
"-2.6,15.35727,107774.596,183290.763,49.0"
"-2.5,14.369475000000001,107774.596,183290.763,49.0"
"-2.4,14.63166,107774.596,183290.763,49.0"
"-2.3,12.38188,107774.596,183290.763,49.0"
"-2.2,11.807216666666667,107774.596,183290.763,49.0"
"-2.0,9.487356666666667,107774.596,183290.763,49.0"
"-1.9,9.001759999999999,107774.596,183290.763,49.0"
"-1.8,7.74403,107774.596,183290.763,49.0"
"-1.7,7.3269225,107774.596,183290.763,49.0"
"-1.6,6.85164,107774.596,183290.763,49.0"
"-1.5,6.487635,107774.596,183290.763,49.0"
"-1.4,5.880733333333333,107774.596,183290.763,49.0"
"-1.3,6.1552999999999995,107774.596,183290.763,49.0"
"-1.2,5.48714,107774.596,183290.763,49.0"
"-1.1,5.4637899999999995,107774.596,183290.763,49.0"
"-1.0,5.91927,107774.596,183290.763,49.0"
"-0.9,5.10293,107774.596,183290.763,49.0"
"-0.8,6.117086666666666,107774.596,183290.763,49.0"
"-0.7,6.0268175,107774.596,183290.763,49.0"
"-0.6,7.279835,107774.596,183290.763,49.0"
"-0.5,9.175736,107774.596,183290.763,49.0"
"-0.4,15.743716666666666,107774.596,183290.763,49.0"
"-0.3,20.456256,107774.596,183290.763,49.0"
"-0.2,48.93438,107774.596,183290.763,49.0"
"-0.1,50.17201,107774.596,183290.763,49.0"
"-4.9,27.827065,107774.877,183290.349,50.0"
"-4.8,27.89489,107774.877,183290.349,50.0"
"-4.7,26.763979999999997,107774.877,183290.349,50.0"
"-4.6,27.87004,107774.877,183290.349,50.0"
"-4.5,27.3774,107774.877,183290.349,50.0"
"-4.4,28.15289,107774.877,183290.349,50.0"
"-4.3,26.631155,107774.877,183290.349,50.0"
"-4.2,27.74367,107774.877,183290.349,50.0"
"-4.1,27.434835,107774.877,183290.349,50.0"
"-4.0,25.37004,107774.877,183290.349,50.0"
"-3.9,26.612589999999997,107774.877,183290.349,50.0"
"-3.8,25.666535000000003,107774.877,183290.349,50.0"
"-3.6,24.267555,107774.877,183290.349,50.0"
"-3.5,23.43202,107774.877,183290.349,50.0"
"-3.4,24.15643,107774.877,183290.349,50.0"
"-3.3,21.45553,107774.877,183290.349,50.0"
"-3.2,21.119085,107774.877,183290.349,50.0"
"-3.1,21.0574,107774.877,183290.349,50.0"
"-3.0,17.80576,107774.877,183290.349,50.0"
"-2.9,18.1454,107774.877,183290.349,50.0"
"-2.8,16.97954,107774.877,183290.349,50.0"
"-2.7,14.59983,107774.877,183290.349,50.0"
"-2.6,14.641323333333332,107774.877,183290.349,50.0"
"-2.5,14.13724,107774.877,183290.349,50.0"
"-2.4,11.76067,107774.877,183290.349,50.0"
"-2.3,11.6173725,107774.877,183290.349,50.0"
"-2.2,11.49241,107774.877,183290.349,50.0"
"-2.1,9.208165,107774.877,183290.349,50.0"
"-2.0,9.130176666666665,107774.877,183290.349,50.0"
"-1.9,7.916403333333334,107774.877,183290.349,50.0"
"-1.8,7.51996,107774.877,183290.349,50.0"
"-1.7,7.295059999999999,107774.877,183290.349,50.0"
"-1.6,6.4175,107774.877,183290.349,50.0"
"-1.5,6.56902,107774.877,183290.349,50.0"
"-1.4,6.14714,107774.877,183290.349,50.0"
"-1.3,6.185522499999999,107774.877,183290.349,50.0"
"-1.2,5.97983,107774.877,183290.349,50.0"
"-1.1,6.4568925,107774.877,183290.349,50.0"
"-1.0,6.90415,107774.877,183290.349,50.0"
"-0.9,6.749890000000001,107774.877,183290.349,50.0"
"-0.8,7.430505,107774.877,183290.349,50.0"
"-0.7,7.464086666666667,107774.877,183290.349,50.0"
"-0.6,9.584633333333334,107774.877,183290.349,50.0"
"-0.5,9.350213333333334,107774.877,183290.349,50.0"
"-0.4,15.7179775,107774.877,183290.349,50.0"
"-0.3,25.9707625,107774.877,183290.349,50.0"
"-0.1,52.683795555555555,107774.877,183290.349,50.0"
"-4.9,25.377535,107775.158,183289.935,51.0"
"-4.8,25.45273,107775.158,183289.935,51.0"
"-4.7,26.763979999999997,107775.158,183289.935,51.0"
"-4.5,26.330420000000004,107775.158,183289.935,51.0"
"-4.4,24.6971,107775.158,183289.935,51.0"
"-4.3,26.631155,107775.158,183289.935,51.0"
"-4.1,24.12069,107775.158,183289.935,51.0"
"-4.0,25.37004,107775.158,183289.935,51.0"
"-3.9,25.251685,107775.158,183289.935,51.0"
"-3.8,25.26095,107775.158,183289.935,51.0"
"-3.7,22.9762,107775.158,183289.935,51.0"
"-3.6,22.825775,107775.158,183289.935,51.0"
"-3.5,23.029635,107775.158,183289.935,51.0"
"-3.4,20.12407,107775.158,183289.935,51.0"
"-3.3,21.116120000000002,107775.158,183289.935,51.0"
"-3.2,19.75986,107775.158,183289.935,51.0"
"-3.0,17.11063,107775.158,183289.935,51.0"
"-2.9,17.13967333333333,107775.158,183289.935,51.0"
"-2.7,14.412025,107775.158,183289.935,51.0"
"-2.6,13.342136666666667,107775.158,183289.935,51.0"
"-2.5,10.92627,107775.158,183289.935,51.0"
"-2.4,11.495625,107775.158,183289.935,51.0"
"-2.3,10.57958,107775.158,183289.935,51.0"
"-2.2,8.22946,107775.158,183289.935,51.0"
"-2.1,8.672053333333333,107775.158,183289.935,51.0"
"-2.0,7.910826666666666,107775.158,183289.935,51.0"
"-1.9,6.912050000000001,107775.158,183289.935,51.0"
"-1.8,7.29589,107775.158,183289.935,51.0"
"-1.7,5.869465,107775.158,183289.935,51.0"
"-1.6,5.84431,107775.158,183289.935,51.0"
"-1.5,5.45815,107775.158,183289.935,51.0"
"-1.4,5.6521575,107775.158,183289.935,51.0"
"-1.3,6.27619,107775.158,183289.935,51.0"
"-1.2,5.22851,107775.158,183289.935,51.0"
"-1.1,6.289735,107775.158,183289.935,51.0"
"-1.0,6.55257,107775.158,183289.935,51.0"
"-0.9,7.04294,107775.158,183289.935,51.0"
"-0.8,7.9740166666666665,107775.158,183289.935,51.0"
"-0.7,8.9147,107775.158,183289.935,51.0"
"-0.6,9.92852,107775.158,183289.935,51.0"
"-0.5,12.684285,107775.158,183289.935,51.0"
"-0.4,15.9054375,107775.158,183289.935,51.0"
"-0.3,27.265708,107775.158,183289.935,51.0"
"-0.2,49.64087,107775.158,183289.935,51.0"
"-0.1,55.774755,107775.158,183289.935,51.0"
"-4.9,24.834433333333333,107775.439,183289.522,52.0"
"-4.8,25.45273,107775.439,183289.522,52.0"
"-4.7,24.33614,107775.439,183289.522,52.0"
"-4.5,25.281553333333335,107775.439,183289.522,52.0"
"-4.4,24.083019999999998,107775.439,183289.522,52.0"
"-4.1,23.512785,107775.439,183289.522,52.0"
"-4.0,22.50286,107775.439,183289.522,52.0"
"-3.9,24.26496,107775.439,183289.522,52.0"
"-3.8,21.16065,107775.439,183289.522,52.0"
"-3.7,22.000116666666667,107775.439,183289.522,52.0"
"-3.6,21.77969,107775.439,183289.522,52.0"
"-3.5,22.62725,107775.439,183289.522,52.0"
"-3.4,19.467506666666665,107775.439,183289.522,52.0"
"-3.3,19.87473,107775.439,183289.522,52.0"
"-3.2,18.23763,107775.439,183289.522,52.0"
"-3.1,17.08417,107775.439,183289.522,52.0"
"-3.0,16.530043333333335,107775.439,183289.522,52.0"
"-2.9,16.4655,107775.439,183289.522,52.0"
"-2.8,14.04074,107775.439,183289.522,52.0"
"-2.7,13.597485,107775.439,183289.522,52.0"
"-2.6,13.152435,107775.439,183289.522,52.0"
"-2.5,10.948135,107775.439,183289.522,52.0"
"-2.4,10.454873333333333,107775.439,183289.522,52.0"
"-2.3,10.03301,107775.439,183289.522,52.0"
"-2.2,8.314506666666666,107775.439,183289.522,52.0"
"-2.1,7.57335,107775.439,183289.522,52.0"
"-2.0,7.5459,107775.439,183289.522,52.0"
"-1.9,6.382156666666667,107775.439,183289.522,52.0"
"-1.8,5.776479999999999,107775.439,183289.522,52.0"
"-1.7,5.58023,107775.439,183289.522,52.0"
"-1.6,5.01729,107775.439,183289.522,52.0"
"-1.5,4.7402066666666665,107775.439,183289.522,52.0"
"-1.4,4.895283333333333,107775.439,183289.522,52.0"
"-1.3,4.266845,107775.439,183289.522,52.0"
"-1.2,4.8339425,107775.439,183289.522,52.0"
"-1.1,5.081805,107775.439,183289.522,52.0"
"-1.0,5.50601,107775.439,183289.522,52.0"
"-0.9,6.770856666666667,107775.439,183289.522,52.0"
"-0.8,7.305865,107775.439,183289.522,52.0"
"-0.7,8.6304675,107775.439,183289.522,52.0"
"-0.6,11.814466666666666,107775.439,183289.522,52.0"
"-0.5,14.536655,107775.439,183289.522,52.0"
"-0.4,20.614236666666667,107775.439,183289.522,52.0"
"-0.3,28.740708333333334,107775.439,183289.522,52.0"
"-0.2,49.64087,107775.439,183289.522,52.0"
"-0.1,53.96250428571428,107775.439,183289.522,52.0"
"-4.9,23.169265,107775.72,183289.108,53.0"
"-4.7,23.756265,107775.72,183289.108,53.0"
"-4.5,23.633215,107775.72,183289.108,53.0"
"-4.4,22.864905,107775.72,183289.108,53.0"
"-4.2,21.66262,107775.72,183289.108,53.0"
"-4.1,22.90488,107775.72,183289.108,53.0"
"-4.0,22.1645,107775.72,183289.108,53.0"
"-3.8,20.674096666666667,107775.72,183289.108,53.0"
"-3.7,21.14998,107775.72,183289.108,53.0"
"-3.6,19.11594,107775.72,183289.108,53.0"
"-3.5,19.27711,107775.72,183289.108,53.0"
"-3.4,18.9449,107775.72,183289.108,53.0"
"-3.3,18.97275,107775.72,183289.108,53.0"
"-3.2,17.05167,107775.72,183289.108,53.0"
"-3.1,16.635495,107775.72,183289.108,53.0"
"-3.0,16.064,107775.72,183289.108,53.0"
"-2.9,14.36918,107775.72,183289.108,53.0"
"-2.8,13.914616666666666,107775.72,183289.108,53.0"
"-2.7,13.097760000000001,107775.72,183289.108,53.0"
"-2.6,11.85453,107775.72,183289.108,53.0"
"-2.5,10.975636666666666,107775.72,183289.108,53.0"
"-2.4,10.06702,107775.72,183289.108,53.0"
"-2.3,8.96169,107775.72,183289.108,53.0"
"-2.2,8.421786666666668,107775.72,183289.108,53.0"
"-2.1,7.714235,107775.72,183289.108,53.0"
"-1.9,6.354203333333333,107775.72,183289.108,53.0"
"-1.8,5.776479999999999,107775.72,183289.108,53.0"
"-1.7,5.20496,107775.72,183289.108,53.0"
"-1.6,4.727799999999999,107775.72,183289.108,53.0"
"-1.5,4.4013,107775.72,183289.108,53.0"
"-1.4,4.47076,107775.72,183289.108,53.0"
"-1.3,4.420215,107775.72,183289.108,53.0"
"-1.2,4.439375,107775.72,183289.108,53.0"
"-1.1,4.881183333333333,107775.72,183289.108,53.0"
"-1.0,5.28104,107775.72,183289.108,53.0"
"-0.9,6.66901,107775.72,183289.108,53.0"
"-0.8,7.375023333333334,107775.72,183289.108,53.0"
"-0.7,8.52689,107775.72,183289.108,53.0"
"-0.6,12.51826,107775.72,183289.108,53.0"
"-0.5,15.351682499999999,107775.72,183289.108,53.0"
"-0.4,24.51187333333333,107775.72,183289.108,53.0"
"-0.3,29.8973675,107775.72,183289.108,53.0"
"-0.1,43.927951428571426,107775.72,183289.108,53.0"
"-4.9,22.00754,107776.001,183288.695,54.0"
"-4.8,22.01061,107776.001,183288.695,54.0"
"-4.7,23.17639,107776.001,183288.695,54.0"
"-4.5,21.93332666666667,107776.001,183288.695,54.0"
"-4.4,21.76831,107776.001,183288.695,54.0"
"-4.2,21.010826666666667,107776.001,183288.695,54.0"
"-4.1,21.04681,107776.001,183288.695,54.0"
"-4.0,20.66155,107776.001,183288.695,54.0"
"-3.9,20.061135,107776.001,183288.695,54.0"
"-3.8,20.430819999999997,107776.001,183288.695,54.0"
"-3.7,20.42579,107776.001,183288.695,54.0"
"-3.6,18.986759999999997,107776.001,183288.695,54.0"
"-3.5,18.862735,107776.001,183288.695,54.0"
"-3.4,18.55625,107776.001,183288.695,54.0"
"-3.3,17.16613,107776.001,183288.695,54.0"
"-3.2,16.775550000000003,107776.001,183288.695,54.0"
"-3.1,16.28559,107776.001,183288.695,54.0"
"-3.0,14.99662,107776.001,183288.695,54.0"
"-2.9,14.55676,107776.001,183288.695,54.0"
"-2.8,13.873619999999999,107776.001,183288.695,54.0"
"-2.7,13.22477,107776.001,183288.695,54.0"
"-2.6,12.137554999999999,107776.001,183288.695,54.0"
"-2.5,11.2747975,107776.001,183288.695,54.0"
"-2.3,9.64543,107776.001,183288.695,54.0"
"-2.2,8.912175,107776.001,183288.695,54.0"
"-2.1,7.8816,107776.001,183288.695,54.0"
"-2.0,7.564635,107776.001,183288.695,54.0"
"-1.9,6.60716,107776.001,183288.695,54.0"
"-1.7,5.7329,107776.001,183288.695,54.0"
"-1.6,5.261865,107776.001,183288.695,54.0"
"-1.5,5.40914,107776.001,183288.695,54.0"
"-1.4,4.884423333333333,107776.001,183288.695,54.0"
"-1.3,4.573585,107776.001,183288.695,54.0"
"-1.2,5.14629,107776.001,183288.695,54.0"
"-1.1,5.1171,107776.001,183288.695,54.0"
"-1.0,5.299695,107776.001,183288.695,54.0"
"-0.9,6.262793333333334,107776.001,183288.695,54.0"
"-0.8,7.23083,107776.001,183288.695,54.0"
"-0.7,8.64334,107776.001,183288.695,54.0"
"-0.6,10.61528,107776.001,183288.695,54.0"
"-0.5,14.974025000000001,107776.001,183288.695,54.0"
"-0.4,21.174746666666667,107776.001,183288.695,54.0"
"-0.3,27.191208,107776.001,183288.695,54.0"
"-0.1,38.04079142857143,107776.001,183288.695,54.0"
"-4.9,20.817115,107776.282,183288.281,55.0"
"-4.8,22.01061,107776.282,183288.281,55.0"
"-4.7,20.208515,107776.282,183288.281,55.0"
"-4.5,21.382175,107776.282,183288.281,55.0"
"-4.4,20.811425,107776.282,183288.281,55.0"
"-4.3,19.64168,107776.282,183288.281,55.0"
"-4.2,20.68493,107776.282,183288.281,55.0"
"-4.1,20.08,107776.282,183288.281,55.0"
"-4.0,19.83532,107776.282,183288.281,55.0"
"-3.9,19.763279999999998,107776.282,183288.281,55.0"
"-3.7,18.37973,107776.282,183288.281,55.0"
"-3.6,18.2126,107776.282,183288.281,55.0"
"-3.5,18.44836,107776.282,183288.281,55.0"
"-3.4,16.61888,107776.282,183288.281,55.0"
"-3.3,17.09929,107776.282,183288.281,55.0"
"-3.2,16.363660000000003,107776.282,183288.281,55.0"
"-3.1,16.38436,107776.282,183288.281,55.0"
"-3.0,14.983039999999999,107776.282,183288.281,55.0"
"-2.9,14.394163333333333,107776.282,183288.281,55.0"
"-2.8,14.08487,107776.282,183288.281,55.0"
"-2.7,12.77833,107776.282,183288.281,55.0"
"-2.6,12.258659999999999,107776.282,183288.281,55.0"
"-2.5,11.57114,107776.282,183288.281,55.0"
"-2.4,10.66257,107776.282,183288.281,55.0"
"-2.3,9.9275,107776.282,183288.281,55.0"
"-2.2,9.27305,107776.282,183288.281,55.0"
"-2.1,8.46392,107776.282,183288.281,55.0"
"-2.0,7.714903333333333,107776.282,183288.281,55.0"
"-1.9,7.31513,107776.282,183288.281,55.0"
"-1.8,6.7453199999999995,107776.282,183288.281,55.0"
"-1.7,6.18768,107776.282,183288.281,55.0"
"-1.6,5.686845,107776.282,183288.281,55.0"
"-1.5,5.4175933333333335,107776.282,183288.281,55.0"
"-1.4,5.18548,107776.282,183288.281,55.0"
"-1.3,5.11618,107776.282,183288.281,55.0"
"-1.2,5.145985,107776.282,183288.281,55.0"
"-1.1,5.248763333333333,107776.282,183288.281,55.0"
"-1.0,5.5753,107776.282,183288.281,55.0"
"-0.9,6.148323333333333,107776.282,183288.281,55.0"
"-0.8,6.798506666666667,107776.282,183288.281,55.0"
"-0.7,9.1489925,107776.282,183288.281,55.0"
"-0.6,10.9108825,107776.282,183288.281,55.0"
"-0.5,15.855375,107776.282,183288.281,55.0"
"-0.4,21.173756666666666,107776.282,183288.281,55.0"
"-0.3,29.247414285714285,107776.282,183288.281,55.0"
"-0.1,44.40736,107776.282,183288.281,55.0"
"-4.9,19.61079,107776.563,183287.868,56.0"
"-4.8,18.42732,107776.563,183287.868,56.0"
"-4.7,20.208515,107776.563,183287.868,56.0"
"-4.5,18.783635,107776.563,183287.868,56.0"
"-4.4,19.486995,107776.563,183287.868,56.0"
"-4.3,19.64168,107776.563,183287.868,56.0"
"-4.1,18.6607,107776.563,183287.868,56.0"
"-4.0,18.38497,107776.563,183287.868,56.0"
"-3.9,19.16757,107776.563,183287.868,56.0"
"-3.7,17.660149999999998,107776.563,183287.868,56.0"
"-3.6,17.89011,107776.563,183287.868,56.0"
"-3.4,16.308945,107776.563,183287.868,56.0"
"-3.3,16.40438,107776.563,183287.868,56.0"
"-3.2,16.26969,107776.563,183287.868,56.0"
"-3.1,14.52862,107776.563,183287.868,56.0"
"-3.0,14.96946,107776.563,183287.868,56.0"
"-2.9,13.972003333333333,107776.563,183287.868,56.0"
"-2.7,12.673983333333332,107776.563,183287.868,56.0"
"-2.6,11.971893333333334,107776.563,183287.868,56.0"
"-2.4,10.6912,107776.563,183287.868,56.0"
"-2.3,9.964296666666668,107776.563,183287.868,56.0"
"-2.1,8.655626666666667,107776.563,183287.868,56.0"
"-2.0,8.087250000000001,107776.563,183287.868,56.0"
"-1.9,7.3268,107776.563,183287.868,56.0"
"-1.8,6.678633333333333,107776.563,183287.868,56.0"
"-1.7,6.398405,107776.563,183287.868,56.0"
"-1.6,5.64762,107776.563,183287.868,56.0"
"-1.5,5.38739,107776.563,183287.868,56.0"
"-1.4,5.1431,107776.563,183287.868,56.0"
"-1.3,4.83527,107776.563,183287.868,56.0"
"-1.2,4.9417975,107776.563,183287.868,56.0"
"-1.1,4.807553333333334,107776.563,183287.868,56.0"
"-1.0,5.409976666666666,107776.563,183287.868,56.0"
"-0.9,5.77215,107776.563,183287.868,56.0"
"-0.8,6.438165,107776.563,183287.868,56.0"
"-0.7,9.317543333333333,107776.563,183287.868,56.0"
"-0.6,11.409036666666665,107776.563,183287.868,56.0"
"-0.5,15.42823,107776.563,183287.868,56.0"
"-0.4,22.450937500000002,107776.563,183287.868,56.0"
"-0.3,30.759397999999997,107776.563,183287.868,56.0"
"-0.1,48.21411444444445,107776.563,183287.868,56.0"
"-4.9,18.48279,107776.844,183287.454,57.0"
"-4.8,17.92292,107776.844,183287.454,57.0"
"-4.5,18.27732,107776.844,183287.454,57.0"
"-4.4,18.1234,107776.844,183287.454,57.0"
"-4.2,17.27479,107776.844,183287.454,57.0"
"-4.1,17.417345,107776.844,183287.454,57.0"
"-4.0,17.939304999999997,107776.844,183287.454,57.0"
"-3.9,16.11891,107776.844,183287.454,57.0"
"-3.8,16.89512,107776.844,183287.454,57.0"
"-3.7,16.92013,107776.844,183287.454,57.0"
"-3.5,15.36644,107776.844,183287.454,57.0"
"-3.4,15.99901,107776.844,183287.454,57.0"
"-3.3,15.461605,107776.844,183287.454,57.0"
"-3.1,14.24576,107776.844,183287.454,57.0"
"-3.0,13.315035,107776.844,183287.454,57.0"
"-2.9,13.47786,107776.844,183287.454,57.0"
"-2.8,12.258865,107776.844,183287.454,57.0"
"-2.7,12.076765,107776.844,183287.454,57.0"
"-2.6,11.909469999999999,107776.844,183287.454,57.0"
"-2.5,10.51189,107776.844,183287.454,57.0"
"-2.4,10.42439,107776.844,183287.454,57.0"
"-2.3,10.042494999999999,107776.844,183287.454,57.0"
"-2.2,8.72798,107776.844,183287.454,57.0"
"-2.1,8.448325,107776.844,183287.454,57.0"
"-2.0,8.15906,107776.844,183287.454,57.0"
"-1.9,7.044626666666667,107776.844,183287.454,57.0"
"-1.8,6.5520499999999995,107776.844,183287.454,57.0"
"-1.7,6.08683,107776.844,183287.454,57.0"
"-1.6,5.493065,107776.844,183287.454,57.0"
"-1.5,5.02918,107776.844,183287.454,57.0"
"-1.4,4.639246666666667,107776.844,183287.454,57.0"
"-1.3,4.741633333333334,107776.844,183287.454,57.0"
"-1.2,4.241015,107776.844,183287.454,57.0"
"-1.1,4.417825000000001,107776.844,183287.454,57.0"
"-1.0,5.07933,107776.844,183287.454,57.0"
"-0.9,5.0226675,107776.844,183287.454,57.0"
"-0.8,5.653033333333333,107776.844,183287.454,57.0"
"-0.7,6.95512,107776.844,183287.454,57.0"
"-0.6,9.7656,107776.844,183287.454,57.0"
"-0.5,15.818505,107776.844,183287.454,57.0"
"-0.4,22.9946475,107776.844,183287.454,57.0"
"-0.3,31.315508,107776.844,183287.454,57.0"
"-0.1,46.919685,107776.844,183287.454,57.0"
"-4.9,17.47251,107777.125,183287.041,58.0"
"-4.8,16.960700000000003,107777.125,183287.041,58.0"
"-4.5,16.8208,107777.125,183287.041,58.0"
"-4.4,17.160980000000002,107777.125,183287.041,58.0"
"-4.2,16.84406,107777.125,183287.041,58.0"
"-4.1,16.24073,107777.125,183287.041,58.0"
"-4.0,17.49364,107777.125,183287.041,58.0"
"-3.9,15.774719999999999,107777.125,183287.041,58.0"
"-3.8,16.18793,107777.125,183287.041,58.0"
"-3.7,16.15967,107777.125,183287.041,58.0"
"-3.5,14.805433333333333,107777.125,183287.041,58.0"
"-3.4,14.67686,107777.125,183287.041,58.0"
"-3.3,15.1469,107777.125,183287.041,58.0"
"-3.2,13.604135,107777.125,183287.041,58.0"
"-3.1,13.54701,107777.125,183287.041,58.0"
"-3.0,13.315035,107777.125,183287.041,58.0"
"-2.9,12.14532,107777.125,183287.041,58.0"
"-2.8,12.258865,107777.125,183287.041,58.0"
"-2.7,11.659015,107777.125,183287.041,58.0"
"-2.5,10.50768,107777.125,183287.041,58.0"
"-2.4,10.110587500000001,107777.125,183287.041,58.0"
"-2.2,8.768270000000001,107777.125,183287.041,58.0"
"-2.1,8.14514,107777.125,183287.041,58.0"
"-1.9,6.925765,107777.125,183287.041,58.0"
