,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),Metal factor,yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch
,Mixed / non conventional,5.00,26.00,14.50,16.50,16.65,0,10.62,15.686,161.666,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,53,30,34,0,0,0,0,3,0.000,150,24,0.929,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,38.7,22/08/2023 16:21:45,0,0
,Mixed / non conventional,5.00,27.00,15.00,17.00,16.45,0.025,33.83,15.397,176.445,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,55,31,35,0,0,0,0,3,0.000,218,38,1.235,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.55,38.7,22/08/2023 16:21:48,0,0
,Mixed / non conventional,5.00,28.00,15.50,17.50,15.73,0.063,63.12,15.248,199.791,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,57,32,36,0,0,0,0,3,0.000,226,45,1.130,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.55,38.7,22/08/2023 16:21:51,0,0
,Mixed / non conventional,5.00,28.50,15.50,18.00,15.79,0.047,13.16,15.829,171.960,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,58,32,37,0,0,0,0,3,0.000,179,31,1.039,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,38.7,22/08/2023 16:21:55,0,0
,Mixed / non conventional,5.00,29.50,16.00,18.50,16.03,0.056,7.46,15.842,184.436,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,60,33,38,0,0,0,0,3,0.000,197,36,1.070,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.53,38.2,22/08/2023 16:21:58,0,0
,Mixed / non conventional,5.50,7.00,6.00,6.50,39.58,0.34,27.23,15.171,1.204,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,15,13,14,0,0,0,0,3,0.000,2,0,1.580,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.7,22/08/2023 16:22:01,0,0
,Mixed / non conventional,5.50,8.00,6.50,7.00,22.76,2.1,37.12,15.073,6.242,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,17,14,15,0,0,0,0,3,0.000,7,0,1.063,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,38.2,22/08/2023 16:22:05,0,0
,Mixed / non conventional,5.50,9.00,7.00,7.50,16.33,0.15,-24.97,15.492,17.879,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,19,15,16,0,0,0,0,3,0.000,26,0,1.452,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,38.2,22/08/2023 16:22:09,0,0
,Mixed / non conventional,5.50,10.00,7.50,8.00,9.78,0.51,-14.87,16.624,53.391,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,21,16,17,0,0,0,0,3,0.000,65,3,1.212,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.2,22/08/2023 16:22:12,0,0
,Mixed / non conventional,5.50,11.00,8.00,8.50,8.94,0.26,171.37,14.780,77.876,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,23,17,18,0,0,0,0,3,0.000,95,7,1.219,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,38.2,22/08/2023 16:22:15,0,0
,Mixed / non conventional,5.50,12.00,8.50,9.00,9.65,0.47,70.03,13.744,93.913,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,25,18,19,0,0,0,0,3,0.000,105,10,1.119,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,38.7,22/08/2023 16:22:19,0,0
,Mixed / non conventional,5.50,12.50,8.50,9.50,10.49,0.031,-65.16,15.543,55.883,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,26,18,20,0,0,0,0,3,0.000,63,3,1.120,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.2,22/08/2023 16:22:22,0,0
,Mixed / non conventional,5.50,13.50,9.00,10.00,11.02,0.087,47.35,15.302,68.686,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,28,19,21,0,0,0,0,3,0.000,77,5,1.127,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.2,22/08/2023 16:22:25,0,0
,Mixed / non conventional,5.50,14.50,9.50,10.50,10.63,0,45.61,15.585,92.135,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,30,20,22,0,0,0,0,3,0.000,100,9,1.080,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,38.7,22/08/2023 16:22:29,0,0
,Mixed / non conventional,5.50,15.50,10.00,11.00,10.69,0.063,44.30,15.346,111.629,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,32,21,23,0,0,0,0,3,0.000,114,13,1.021,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,38.7,22/08/2023 16:22:32,0,0
,Mixed / non conventional,5.50,16.50,10.50,11.50,11.40,0.036,19.97,15.591,128.952,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,34,22,24,0,0,0,0,3,0.000,136,18,1.057,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,38.2,22/08/2023 16:22:35,0,0
,Mixed / non conventional,5.50,17.50,11.00,12.00,11.90,0.071,55.26,15.623,147.475,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,36,23,25,0,0,0,0,3,0.000,167,25,1.130,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,38.7,22/08/2023 16:22:39,0,0
,Mixed / non conventional,5.50,18.00,11.00,12.50,11.83,0.088,-4.35,15.308,104.305,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,37,23,26,0,0,0,0,3,0.000,115,12,1.104,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,38.2,22/08/2023 16:22:42,0,0
,Mixed / non conventional,5.50,19.00,11.50,13.00,12.59,0.18,-72.45,15.658,117.258,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,39,24,27,0,0,0,0,3,0.000,120,14,1.025,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,38.7,22/08/2023 16:22:45,0,0
,Mixed / non conventional,5.50,20.00,12.00,13.50,13.57,0.081,46.97,15.454,124.054,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,41,25,28,0,0,0,0,3,0.000,138,17,1.111,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,38.7,22/08/2023 16:22:49,0,0
,Mixed / non conventional,5.50,21.00,12.50,14.00,14.45,0.037,-94.89,16.042,138.380,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,43,26,29,0,0,0,0,3,0.000,146,20,1.057,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.57,38.2,22/08/2023 16:22:52,0,0
,Mixed / non conventional,5.50,22.00,13.00,14.50,15.12,0.04,176.76,15.076,140.965,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,45,27,30,0,0,0,0,3,0.000,157,22,1.113,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,38.7,22/08/2023 16:22:56,0,0
,Mixed / non conventional,5.50,23.00,13.50,15.00,15.40,0,-165.67,16.103,166.459,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,47,28,31,0,0,0,0,3,0.000,173,29,1.037,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,38.7,22/08/2023 16:22:59,0,0
,Mixed / non conventional,5.50,23.50,13.50,15.50,16.46,0.081,-4.84,15.419,117.725,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,48,28,32,0,0,0,0,3,0.000,105,12,0.894,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.57,38.7,22/08/2023 16:23:02,0,0
,Mixed / non conventional,5.50,24.50,14.00,16.00,16.87,0.067,34.06,15.690,130.346,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,50,29,33,0,0,0,0,3,0.000,116,15,0.891,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.57,38.7,22/08/2023 16:23:06,0,0
,Mixed / non conventional,5.50,25.50,14.50,16.50,16.53,0,19.80,15.384,144.703,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,52,30,34,0,0,0,0,3,0.000,120,17,0.828,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,38.7,22/08/2023 16:23:09,0,0
,Mixed / non conventional,5.50,26.50,15.00,17.00,16.22,0.056,9.42,15.613,165.217,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,54,31,35,0,0,0,0,3,0.000,169,28,1.022,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,38.7,22/08/2023 16:23:12,0,0
,Mixed / non conventional,5.50,27.50,15.50,17.50,15.59,0.069,2.40,15.813,191.159,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,56,32,36,0,0,0,0,3,0.000,193,37,1.011,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.57,38.7,22/08/2023 16:23:16,0,0
,Mixed / non conventional,5.50,28.50,16.00,18.00,15.66,0.049,143.58,15.108,198.843,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,58,33,37,0,0,0,0,3,0.000,194,39,0.977,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.55,38.7,22/08/2023 16:23:19,0,0
,Mixed / non conventional,5.50,29.00,16.00,18.50,15.94,0.057,8.31,15.702,168.952,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,59,33,38,0,0,0,0,3,0.000,173,29,1.026,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.55,38.7,22/08/2023 16:23:22,0,0
,Mixed / non conventional,6.00,7.50,6.50,7.00,35.80,0.069,-4.03,14.370,1.261,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,16,14,15,0,0,0,0,3,0.000,2,0,1.209,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.7,22/08/2023 16:23:26,0,0
,Mixed / non conventional,6.00,8.50,7.00,7.50,21.13,2.8,76.93,15.155,6.760,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,18,15,16,0,0,0,0,3,0.000,6,0,0.854,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.39,38.7,22/08/2023 16:23:30,0,0
,Mixed / non conventional,6.00,9.50,7.50,8.00,11.42,0.15,-15.00,15.499,25.572,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,20,16,17,0,0,0,0,3,0.000,32,1,1.260,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.7,22/08/2023 16:23:33,0,0
,Mixed / non conventional,6.00,10.50,8.00,8.50,9.29,0.57,41.44,15.957,53.940,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,22,17,18,0,0,0,0,3,0.000,46,2,0.845,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,38.7,22/08/2023 16:23:36,0,0
,Mixed / non conventional,6.00,11.50,8.50,9.00,9.33,0.25,7.76,14.777,74.665,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,24,18,19,0,0,0,0,3,0.000,72,5,0.958,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.7,22/08/2023 16:23:40,0,0
,Mixed / non conventional,6.00,12.50,9.00,9.50,10.76,0.49,153.90,14.046,86.159,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,26,19,20,0,0,0,0,3,0.000,85,7,0.984,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,38.7,22/08/2023 16:23:43,0,0
,Mixed / non conventional,6.00,13.00,9.00,10.00,10.41,0.088,23.24,15.527,56.252,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,27,19,21,0,0,0,0,3,0.000,57,3,1.006,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,39.2,22/08/2023 16:23:46,0,0
,Mixed / non conventional,6.00,14.00,9.50,10.50,10.08,0.079,85.30,15.257,74.883,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,29,20,22,0,0,0,0,3,0.000,85,6,1.130,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,38.7,22/08/2023 16:23:50,0,0
,Mixed / non conventional,6.00,15.00,10.00,11.00,10.25,0.026,9.33,15.502,94.988,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,31,21,23,0,0,0,0,3,0.000,90,9,0.951,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,38.7,22/08/2023 16:23:53,0,0
,Mixed / non conventional,6.00,16.00,10.50,11.50,10.79,0.054,29.31,15.403,111.008,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,33,22,24,0,0,0,0,3,0.000,97,11,0.871,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,38.7,22/08/2023 16:23:57,0,0
,Mixed / non conventional,6.00,17.00,11.00,12.00,11.36,0.062,53.54,15.648,129.851,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,35,23,25,0,0,0,0,3,0.000,126,16,0.973,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,39.2,22/08/2023 16:24:00,0,0
,Mixed / non conventional,6.00,18.00,11.50,12.50,11.36,0.052,-9.49,15.470,153.002,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,37,24,26,0,0,0,0,3,0.000,148,23,0.967,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,39.2,22/08/2023 16:24:03,0,0
,Mixed / non conventional,6.00,18.50,11.50,13.00,12.06,0.041,-50.39,15.432,103.182,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,38,24,27,0,0,0,0,3,0.000,108,11,1.048,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,38.7,22/08/2023 16:24:07,0,0
,Mixed / non conventional,6.00,19.50,12.00,13.50,13.06,0.044,29.32,15.572,112.388,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,40,25,28,0,0,0,0,3,0.000,104,12,0.927,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,39.2,22/08/2023 16:24:10,0,0
,Mixed / non conventional,6.00,20.50,12.50,14.00,14.06,0.047,-6.63,15.457,119.695,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,42,26,29,0,0,0,0,3,0.000,102,12,0.856,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,38.7,22/08/2023 16:24:13,0,0
,Mixed / non conventional,6.00,21.50,13.00,14.50,14.72,0.026,-33.40,16.332,138.240,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,44,27,30,0,0,0,0,3,0.000,136,19,0.982,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,38.7,22/08/2023 16:24:17,0,0
,Mixed / non conventional,6.00,22.50,13.50,15.00,15.10,0.076,49.40,15.251,142.823,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,46,28,31,0,0,0,0,3,0.000,133,19,0.931,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,39.2,22/08/2023 16:24:20,0,0
,Mixed / non conventional,6.00,23.50,14.00,15.50,16.77,0,-32.86,15.969,151.563,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,48,29,32,0,0,0,0,3,0.000,115,17,0.761,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,38.7,22/08/2023 16:24:23,0,0
,Mixed / non conventional,6.00,24.00,14.00,16.00,16.58,0.065,54.95,15.343,116.257,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,49,29,33,0,0,0,0,3,0.000,97,11,0.836,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,39.2,22/08/2023 16:24:27,0,0
,Mixed / non conventional,6.00,25.00,14.50,16.50,16.34,0.045,4.24,15.550,133.378,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,51,30,34,0,0,0,0,3,0.000,99,13,0.744,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.53,39.2,22/08/2023 16:24:30,0,0
,Mixed / non conventional,6.00,26.00,15.00,17.00,15.95,0,32.54,15.480,150.968,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,53,31,35,0,0,0,0,3,0.000,111,17,0.737,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,38.7,22/08/2023 16:24:33,0,0
,Mixed / non conventional,6.00,27.00,15.50,17.50,15.49,0.089,1.60,15.833,175.392,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,55,32,36,0,0,0,0,3,0.000,183,32,1.044,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,39.2,22/08/2023 16:24:37,0,0
,Mixed / non conventional,6.00,28.00,16.00,18.00,15.49,0.045,85.60,15.925,193.729,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,57,33,37,0,0,0,0,3,0.000,182,35,0.938,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.55,39.2,22/08/2023 16:24:40,0,0
,Mixed / non conventional,6.00,29.00,16.50,18.50,15.99,0.062,75.45,15.292,197.162,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,59,34,38,0,0,0,0,3,0.000,177,35,0.897,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.55,39.2,22/08/2023 16:24:44,0,0
,Mixed / non conventional,6.00,29.50,16.50,19.00,15.71,0.067,-13.67,15.813,172.688,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,60,34,39,0,0,0,0,3,0.000,152,26,0.882,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,39.2,22/08/2023 16:24:47,0,0
,Mixed / non conventional,6.50,8.00,7.00,7.50,-60.47,7.9,53.24,-18.735,0.973,500,3.1,-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,17,15,16,0,0,0,0,3,0.000,1,0,1.309,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,39.2,22/08/2023 16:24:51,0,0
,Mixed / non conventional,6.50,9.00,7.50,8.00,-100.04,8.2,30.48,-8.924,0.841,500,9.4,-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,19,16,17,0,0,0,0,3,0.000,1,0,1.737,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.39,39.2,22/08/2023 16:24:55,0,0
,Mixed / non conventional,6.50,10.00,8.00,8.50,10.38,0.17,90.40,15.181,27.570,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,21,17,18,0,0,0,0,3,0.000,45,1,1.618,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.57,39.2,22/08/2023 16:24:58,0,0
,Mixed / non conventional,6.50,11.00,8.50,9.00,9.31,0.15,-50.04,16.093,54.291,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,23,18,19,0,0,0,0,3,0.000,88,5,1.625,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,39.2,22/08/2023 16:25:01,0,0
,Mixed / non conventional,6.50,12.00,9.00,9.50,10.01,0.041,58.32,15.531,73.102,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,25,19,20,0,0,0,0,3,0.000,112,8,1.531,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,39.2,22/08/2023 16:25:05,0,0
,Mixed / non conventional,6.50,13.00,9.50,10.00,9.48,0.4,138.66,13.792,96.005,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,27,20,21,0,0,0,0,3,0.000,146,14,1.526,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,39.2,22/08/2023 16:25:08,0,0
,Mixed / non conventional,6.50,13.50,9.50,10.50,9.40,0.073,48.24,15.960,63.989,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,28,20,22,0,0,0,0,3,0.000,97,6,1.520,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,39.2,22/08/2023 16:25:11,0,0
,Mixed / non conventional,6.50,14.50,10.00,11.00,9.57,0.17,69.32,15.400,79.589,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,30,21,23,0,0,0,0,3,0.000,118,9,1.482,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,39.2,22/08/2023 16:25:15,0,0
,Mixed / non conventional,6.50,15.50,10.50,11.50,10.08,0.085,18.26,16.030,99.898,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,32,22,24,0,0,0,0,3,0.000,142,14,1.417,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,39.7,22/08/2023 16:25:18,0,0
,Mixed / non conventional,6.50,16.50,11.00,12.00,10.61,0,57.82,16.042,117.525,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,34,23,25,0,0,0,0,3,0.000,170,20,1.446,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,39.7,22/08/2023 16:25:21,0,0
,Mixed / non conventional,6.50,17.50,11.50,12.50,10.71,0.047,-23.07,16.090,141.607,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,36,24,26,0,0,0,0,3,0.000,214,30,1.511,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,39.2,22/08/2023 16:25:25,0,0
,Mixed / non conventional,6.50,18.50,12.00,13.00,11.82,0.14,-25.95,15.791,150.050,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,38,25,27,0,0,0,0,3,0.000,231,35,1.541,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,39.7,22/08/2023 16:25:28,0,0
,Mixed / non conventional,6.50,19.00,12.00,13.50,12.44,0.13,62.42,15.718,101.907,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,39,25,28,0,0,0,0,3,0.000,143,15,1.405,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,39.2,22/08/2023 16:25:32,0,0
,Mixed / non conventional,6.50,20.00,12.50,14.00,13.51,0.08,-26.98,15.918,111.077,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,41,26,29,0,0,0,0,3,0.000,166,18,1.494,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,39.2,22/08/2023 16:25:35,0,0
,Mixed / non conventional,6.50,21.00,13.00,14.50,14.16,0.074,56.77,15.829,121.784,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,43,27,30,0,0,0,0,3,0.000,174,21,1.431,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,39.2,22/08/2023 16:25:38,0,0
,Mixed / non conventional,6.50,22.00,13.50,15.00,14.58,0.074,-173.23,16.894,144.420,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,45,28,31,0,0,0,0,3,0.000,213,31,1.477,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,39.7,22/08/2023 16:25:42,0,0
,Mixed / non conventional,6.50,23.00,14.00,15.50,16.28,0.11,185.95,15.337,133.139,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,47,29,32,0,0,0,0,3,0.000,187,25,1.407,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,39.7,22/08/2023 16:25:45,0,0
,Mixed / non conventional,6.50,24.00,14.50,16.00,16.38,0.066,-118.30,16.627,161.591,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,49,30,33,0,0,0,0,3,0.000,214,34,1.321,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.55,39.7,22/08/2023 16:25:48,0,0
,Mixed / non conventional,6.50,24.50,14.50,16.50,16.02,0.13,18.24,15.985,125.395,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,50,30,34,0,0,0,0,3,0.000,157,20,1.255,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,39.7,22/08/2023 16:25:52,0,0
,Mixed / non conventional,6.50,25.50,15.00,17.00,15.58,0.061,7.89,16.189,145.674,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,52,31,35,0,0,0,0,3,0.000,173,25,1.186,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,39.7,22/08/2023 16:25:55,0,0
,Mixed / non conventional,6.50,26.50,15.50,17.50,15.08,0.12,-1.84,15.912,164.094,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,54,32,36,0,0,0,0,3,0.000,226,37,1.377,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.55,39.7,22/08/2023 16:25:58,0,0
,Mixed / non conventional,6.50,27.50,16.00,18.00,15.17,0.069,80.72,16.182,183.038,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,56,33,37,0,0,0,0,3,0.000,249,46,1.360,00.000000,00.000000,,23082201,1,0,12.40,0.0,12.55,39.7,22/08/2023 16:26:02,0,0
,Mixed / non conventional,6.50,28.50,16.50,18.50,15.63,0.09,16.31,16.300,196.636,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,58,34,38,0,0,0,0,3,0.000,259,51,1.319,00.000000,00.000000,,23082201,1,0,12.37,0.0,12.55,39.7,22/08/2023 16:26:05,0,0
,Mixed / non conventional,6.50,29.50,17.00,19.00,15.88,0.16,93.72,15.244,197.941,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,60,35,39,0,0,0,0,3,0.000,266,53,1.346,00.000000,00.000000,,23082201,1,0,12.34,0.0,12.55,39.7,22/08/2023 16:26:09,0,0
,Mixed / non conventional,7.00,8.50,7.50,8.00,74.01,3.1,73.12,25.141,1.067,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,18,16,17,0,0,0,0,3,0.000,1,0,1.260,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.41,40.2,22/08/2023 16:26:12,0,0
